asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,1215635,8,0,1,2,GBYK,small,right,small,left
Prefix,1215636,8,0,1,2,GBYK,small,right,small,left
Prefix,1215637,8,0,1,2,GBYK,small,right,small,left
Prefix,1215638,8,0,1,2,GBYK,small,right,small,left
Prefix,1215639,8,0,1,2,GBYK,small,right,small,left
Prefix,1215640,8,0,1,2,GBYK,small,right,small,left
Prefix,1215641,8,0,1,2,GBYK,small,right,small,left
Prefix,1215642,8,0,1,2,GBYK,small,right,small,left
Prefix,1215643,8,0,1,2,GBYK,small,right,small,left
Prefix,1215644,8,0,1,2,GBYK,small,right,small,left
Prefix,1215645,8,0,1,2,GBYK,small,right,small,left
Prefix,1215646,8,0,1,2,GBYK,small,right,small,left
Prefix,1215647,8,0,1,2,GBYK,small,right,small,left
Prefix,1215648,8,0,1,2,GBYK,small,right,small,left
Prefix,1215649,8,0,1,2,GBYK,small,right,small,left
Prefix,1215650,8,0,1,2,GBYK,small,right,small,left
Prefix,1215651,8,0,1,2,GBYK,small,right,small,left
Prefix,1215652,8,0,1,2,GBYK,small,right,small,left
Prefix,1215653,8,0,1,2,GBYK,small,right,small,left
Prefix,1215654,8,0,1,2,GBYK,small,right,small,left
Prefix,1215655,8,0,1,2,GBYK,small,right,small,left
Prefix,1215656,8,0,1,2,GBYK,small,right,small,left
Prefix,1215657,8,0,1,2,GBYK,small,right,small,left
Prefix,1215658,8,0,1,2,GBYK,small,right,small,left
Prefix,1215659,8,0,1,2,GBYK,small,right,small,left
Prefix,1215660,8,0,1,2,GBYK,small,right,small,left
Prefix,1215661,8,0,1,2,GBYK,small,right,small,left
Prefix,1215662,8,0,1,2,GBYK,small,right,small,left
Prefix,1215663,8,0,1,2,GBYK,small,right,small,left
Prefix,1215664,8,0,1,2,GBYK,small,right,small,left
Prefix,1215665,8,0,1,2,GBYK,small,right,small,left
Prefix,1215666,8,0,1,2,GBYK,small,right,small,left
Prefix,1215667,8,0,1,2,GBYK,small,right,small,left
Prefix,1215668,8,0,1,2,GBYK,small,right,small,left
Prefix,1215669,8,0,1,2,GBYK,small,right,small,left
Prefix,1215670,8,0,1,2,GBYK,small,right,small,left
Prefix,1215671,8,0,1,2,GBYK,small,right,small,left
Prefix,1215672,8,0,1,2,GBYK,small,right,small,left
Prefix,1215673,8,0,1,2,GBYK,small,right,small,left
Prefix,1215674,8,0,1,2,GBYK,small,right,small,left
Prefix,1215675,8,0,1,2,GBYK,small,right,small,left
Prefix,1215676,8,0,1,2,GBYK,small,right,small,left
Prefix,1215677,8,0,1,2,GBYK,small,right,small,left
Prefix,1215678,8,0,1,2,GBYK,small,right,small,left
Prefix,1215679,8,0,1,2,GBYK,small,right,small,left
Prefix,1215680,8,0,1,2,GBYK,small,right,small,left
Prefix,1215681,8,0,1,2,GBYK,small,right,small,left
Prefix,1215682,8,0,1,2,GBYK,small,right,small,left
Prefix,1215683,8,0,1,2,GBYK,small,right,small,left
Prefix,1215684,8,0,1,2,GBYK,small,right,small,left
Prefix,1215685,8,0,1,2,GBYK,small,right,small,left
Prefix,1215686,8,0,1,2,GBYK,small,right,small,left
Prefix,1215687,8,0,1,2,GBYK,small,right,small,left
Prefix,1215688,8,0,1,2,GBYK,small,right,small,left
Prefix,1215689,8,0,1,2,GBYK,small,right,small,left
Prefix,1215690,8,0,1,2,GBYK,small,right,small,left
Prefix,1215691,8,0,1,2,GBYK,small,right,small,left
Prefix,1215692,8,0,1,2,GBYK,small,right,small,left
Prefix,1215693,8,0,1,2,GBYK,small,right,small,left
Prefix,1215694,8,0,1,2,GBYK,small,right,small,left
Prefix,1215695,8,0,1,2,GBYK,small,right,small,left
Prefix,1215696,8,0,1,2,GBYK,small,right,small,left
Prefix,1215697,8,0,1,2,GBYK,small,right,small,left
