asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6654325127601624,0.05114874243736267,0.02670709416270256,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654215455055237,0.051145486533641815,0.02669665962457657,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654177308082581,0.0511440634727478,0.026694281026721,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654128432273865,0.05114167556166649,0.026688724756240845,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654230952262878,0.05114330351352692,0.026686299592256546,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654292345046997,0.05114157870411873,0.026689698919653892,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654217839241028,0.05113684758543968,0.026688283309340477,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654234528541565,0.05113539844751358,0.026680367067456245,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654273271560669,0.05112632364034653,0.026675080880522728,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654348373413086,0.05112362280488014,0.02667592093348503,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654363870620728,0.05112440511584282,0.02667919546365738,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654433012008667,0.05112002044916153,0.026680534705519676,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.665448009967804,0.0511239655315876,0.026676001027226448,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654531359672546,0.05112094804644585,0.026681190356612205,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.665457546710968,0.051129356026649475,0.026697399094700813,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654541492462158,0.05112706869840622,0.026705672964453697,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.665458619594574,0.05113152042031288,0.026703516021370888,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654558777809143,0.05113283544778824,0.02669866569340229,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654608845710754,0.05113286152482033,0.026700228452682495,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654581427574158,0.051137134432792664,0.026714317500591278,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654556393623352,0.05113588273525238,0.026713408529758453,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654579639434814,0.05113285779953003,0.02670026570558548,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654633283615112,0.051134947687387466,0.026680490002036095,6,0,1,51,GBYK,large,right,small,left
LegacyMarker,0.6654713749885559,0.051133424043655395,0.026674823835492134,6,0,1,51,GBYK,large,right,small,left
