asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,94014,6,0,2,2,KBYG,large,left,small,right
Prefix,94015,6,0,2,2,KBYG,large,left,small,right
Prefix,94016,6,0,2,2,KBYG,large,left,small,right
Prefix,94017,6,0,2,2,KBYG,large,left,small,right
Prefix,94018,6,0,2,2,KBYG,large,left,small,right
Prefix,94019,6,0,2,2,KBYG,large,left,small,right
Prefix,94020,6,0,2,2,KBYG,large,left,small,right
Prefix,94021,6,0,2,2,KBYG,large,left,small,right
Prefix,94022,6,0,2,2,KBYG,large,left,small,right
Prefix,94023,6,0,2,2,KBYG,large,left,small,right
Prefix,94024,6,0,2,2,KBYG,large,left,small,right
Prefix,94025,6,0,2,2,KBYG,large,left,small,right
Prefix,94026,6,0,2,2,KBYG,large,left,small,right
Prefix,94027,6,0,2,2,KBYG,large,left,small,right
Prefix,94028,6,0,2,2,KBYG,large,left,small,right
Prefix,94029,6,0,2,2,KBYG,large,left,small,right
Prefix,94030,6,0,2,2,KBYG,large,left,small,right
Prefix,94031,6,0,2,2,KBYG,large,left,small,right
Prefix,94032,6,0,2,2,KBYG,large,left,small,right
Prefix,94033,6,0,2,2,KBYG,large,left,small,right
Prefix,94034,6,0,2,2,KBYG,large,left,small,right
Prefix,94035,6,0,2,2,KBYG,large,left,small,right
Prefix,94036,6,0,2,2,KBYG,large,left,small,right
Prefix,94037,6,0,2,2,KBYG,large,left,small,right
Prefix,94038,6,0,2,2,KBYG,large,left,small,right
Prefix,94039,6,0,2,2,KBYG,large,left,small,right
Prefix,94040,6,0,2,2,KBYG,large,left,small,right
Prefix,94041,6,0,2,2,KBYG,large,left,small,right
Prefix,94042,6,0,2,2,KBYG,large,left,small,right
Prefix,94043,6,0,2,2,KBYG,large,left,small,right
Prefix,94044,6,0,2,2,KBYG,large,left,small,right
Prefix,94045,6,0,2,2,KBYG,large,left,small,right
Prefix,94046,6,0,2,2,KBYG,large,left,small,right
Prefix,94047,6,0,2,2,KBYG,large,left,small,right
Prefix,94048,6,0,2,2,KBYG,large,left,small,right
Prefix,94049,6,0,2,2,KBYG,large,left,small,right
Prefix,94050,6,0,2,2,KBYG,large,left,small,right
Prefix,94051,6,0,2,2,KBYG,large,left,small,right
Prefix,94052,6,0,2,2,KBYG,large,left,small,right
Prefix,94053,6,0,2,2,KBYG,large,left,small,right
Prefix,94054,6,0,2,2,KBYG,large,left,small,right
Prefix,94055,6,0,2,2,KBYG,large,left,small,right
Prefix,94056,6,0,2,2,KBYG,large,left,small,right
Prefix,94057,6,0,2,2,KBYG,large,left,small,right
Prefix,94058,6,0,2,2,KBYG,large,left,small,right
Prefix,94059,6,0,2,2,KBYG,large,left,small,right
Prefix,94060,6,0,2,2,KBYG,large,left,small,right
Prefix,94061,6,0,2,2,KBYG,large,left,small,right
Prefix,94062,6,0,2,2,KBYG,large,left,small,right
Prefix,94063,6,0,2,2,KBYG,large,left,small,right
Prefix,94064,6,0,2,2,KBYG,large,left,small,right
Prefix,94065,6,0,2,2,KBYG,large,left,small,right
Prefix,94066,6,0,2,2,KBYG,large,left,small,right
Prefix,94067,6,0,2,2,KBYG,large,left,small,right
Prefix,94068,6,0,2,2,KBYG,large,left,small,right
Prefix,94069,6,0,2,2,KBYG,large,left,small,right
Prefix,94070,6,0,2,2,KBYG,large,left,small,right
Prefix,94071,6,0,2,2,KBYG,large,left,small,right
Prefix,94072,6,0,2,2,KBYG,large,left,small,right
