asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,Grippy,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
Marker,all,0.44129857420921326,-0.09473380446434021,-0.2134743481874466,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4388495087623596,-0.07357272505760193,-0.23234641551971435,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.4654088616371155,-0.1748860627412796,-0.18841958045959473,6,0,2,39,KBYG,large,right,large,left
Marker,Grippy,0.479131817817688,-0.15669317543506622,-0.20564144849777222,6,0,2,39,KBYG,large,right,large,left
