asset_type,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_validity,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
RigidBody,1,0.6469637155532837,0.0403752401471138,-0.02055056020617485,0.024895120412111282,0.1427839994430542,-0.030288198962807655,0.9889770150184631,0.0011450916063040495,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6469274759292603,0.04036600887775421,-0.020520687103271484,0.025137748569250107,0.1429438441991806,-0.029580743983387947,0.9889692068099976,0.001145323272794485,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6468905210494995,0.04035560041666031,-0.020474974066019058,0.025325937196612358,0.14307008683681488,-0.02923966385424137,0.9889563918113708,0.0011490541510283947,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646856427192688,0.040329720824956894,-0.02042948640882969,0.025892674922943115,0.14326606690883636,-0.027442691847682,0.9889647364616394,0.0011197880376130342,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6468324065208435,0.04033227264881134,-0.02038850076496601,0.02601706236600876,0.14332734048366547,-0.0272530447691679,0.9889578819274902,0.0011187088675796986,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6468127369880676,0.040366481989622116,-0.02035876177251339,0.026464812457561493,0.14322245121002197,-0.025961000472307205,0.9889959096908569,0.0011299882316961884,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646787703037262,0.040389131754636764,-0.020305288955569267,0.026716161519289017,0.14319126307964325,-0.02514653094112873,0.9890148043632507,0.0011308921966701746,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467679738998413,0.04041503742337227,-0.02026689238846302,0.027597198262810707,0.1430141031742096,-0.02361503429710865,0.9890539646148682,0.0011229842202737927,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467511057853699,0.04043137654662132,-0.020213747397065163,0.028284382075071335,0.14291344583034515,-0.022424431517720222,0.9890768527984619,0.0011298712342977524,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467550992965698,0.0404551737010479,-0.02018364518880844,0.028688963502645493,0.14279145002365112,-0.021657096222043037,0.98909991979599,0.0011333106085658073,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467456221580505,0.040466275066137314,-0.020148809999227524,0.028994526714086533,0.14272385835647583,-0.021405119448900223,0.9891062378883362,0.0011304087238386273,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467613577842712,0.040491219609975815,-0.020127899944782257,0.02913570962846279,0.14279870688915253,-0.020727146416902542,0.989105761051178,0.0011268365196883678,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467349529266357,0.04050125554203987,-0.020095400512218475,0.029534559696912765,0.14265578985214233,-0.01992839202284813,0.9891308546066284,0.0011439298978075385,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6467190980911255,0.04052286967635155,-0.02007467672228813,0.029796697199344635,0.14297404885292053,-0.01966632902622223,0.9890823364257812,0.001131141558289528,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466854214668274,0.04055260494351387,-0.020046772435307503,0.030155664309859276,0.14302794635295868,-0.018958047032356262,0.9890774488449097,0.0011304758954793215,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466437578201294,0.040565114468336105,-0.0199876856058836,0.030775830149650574,0.1430608034133911,-0.01803906261920929,0.9890707731246948,0.0011273975251242518,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466020941734314,0.04058817774057388,-0.019933748990297317,0.031300585716962814,0.14358671009540558,-0.017522022128105164,0.988987386226654,0.0011306104715913534,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465632319450378,0.0406062975525856,-0.019880488514900207,0.032252490520477295,0.14359933137893677,-0.016184136271476746,0.98897784948349,0.0011454197810962796,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646526038646698,0.04062692075967789,-0.019864149391651154,0.03287126496434212,0.14349250495433807,-0.015536108985543251,0.9889833331108093,0.001148028182797134,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465135812759399,0.04064688831567764,-0.019866157323122024,0.03411128744482994,0.14261852204799652,-0.013876732438802719,0.9890924692153931,0.0011312151327729225,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465128064155579,0.04065267741680145,-0.01985761895775795,0.03428224101662636,0.14261196553707123,-0.01367100328207016,0.9890903830528259,0.0011285585351288319,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465104222297668,0.04063943400979042,-0.019853394478559494,0.03441740199923515,0.14265328645706177,-0.013772184029221535,0.9890783429145813,0.0011298907920718193,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465211510658264,0.040646858513355255,-0.019846735522150993,0.034270163625478744,0.14278951287269592,-0.014009134843945503,0.9890604019165039,0.0011284989304840565,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465135812759399,0.040655072778463364,-0.019832473248243332,0.034209586679935455,0.14280438423156738,-0.014178360812366009,0.9890579581260681,0.0011287338566035032,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465088129043579,0.040671758353710175,-0.019799470901489258,0.03417201340198517,0.14305222034454346,-0.014585730619728565,0.9890174865722656,0.0011361053911969066,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646510660648346,0.04069188982248306,-0.019764423370361328,0.03427669033408165,0.14329178631305695,-0.014599146321415901,0.9889790415763855,0.001140527194365859,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465282440185547,0.0407574437558651,-0.019754011183977127,0.03379495069384575,0.14435625076293945,-0.016749847680330276,0.9888067245483398,0.0011588663328438997,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6464996933937073,0.04073784500360489,-0.01972985453903675,0.03457958996295929,0.14366115629673004,-0.015073061920702457,0.9889078140258789,0.0011370194843038917,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465251445770264,0.04081062972545624,-0.01970849186182022,0.03427703678607941,0.14471226930618286,-0.01724272035062313,0.9887295365333557,0.00114884611684829,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465306282043457,0.04082990065217018,-0.01968296617269516,0.03432139381766319,0.14503295719623566,-0.01779700629413128,0.9886711835861206,0.0011487127048894763,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646517813205719,0.04083870351314545,-0.019696373492479324,0.034462086856365204,0.14497722685337067,-0.017540128901600838,0.9886791110038757,0.0011491994373500347,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465299725532532,0.040838442742824554,-0.019678903743624687,0.03448938950896263,0.14520777761936188,-0.0180011335760355,0.9886360168457031,0.0011469420278444886,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465086340904236,0.040841665118932724,-0.019699465483427048,0.03442011773586273,0.1449560523033142,-0.017585840076208115,0.9886828064918518,0.0011489102616906166,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465151906013489,0.04083161801099777,-0.019707437604665756,0.0342433899641037,0.1450563669204712,-0.017977312207221985,0.9886671900749207,0.0011459633242338896,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465264558792114,0.040824368596076965,-0.019718533381819725,0.03407878801226616,0.14510765671730041,-0.018125038594007492,0.9886626601219177,0.001145149813964963,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465104222297668,0.040769677609205246,-0.01972222700715065,0.034583013504743576,0.1441066712141037,-0.01603454165160656,0.9888277649879456,0.0011289655230939388,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465461850166321,0.04078409820795059,-0.019755791872739792,0.03375238925218582,0.14469212293624878,-0.01815907470881939,0.9887341856956482,0.0011505691800266504,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465921998023987,0.04078472778201103,-0.01975570246577263,0.03335529938340187,0.14496935904026031,-0.01903805136680603,0.9886904954910278,0.0011443214025348425,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466060280799866,0.04078912362456322,-0.019773080945014954,0.03299625217914581,0.14490652084350586,-0.019170338287949562,0.9887091517448425,0.0011450030142441392,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646612823009491,0.04079275578260422,-0.019773520529270172,0.03278358653187752,0.14483840763568878,-0.019383884966373444,0.9887220859527588,0.0011415110202506185,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466463804244995,0.040784042328596115,-0.019758837297558784,0.032605648040771484,0.1451738029718399,-0.019801901653409004,0.9886704683303833,0.0011342056095600128,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466317176818848,0.0407811664044857,-0.019775032997131348,0.032237205654382706,0.14500032365322113,-0.01985613815486431,0.9887069463729858,0.0011356117902323604,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465983390808105,0.04071157053112984,-0.019766468554735184,0.03289889171719551,0.14404459297657013,-0.017550518736243248,0.9888684749603271,0.001121890963986516,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465935111045837,0.040694769471883774,-0.01976056396961212,0.03289243206381798,0.14390510320663452,-0.01712978072464466,0.988896369934082,0.0011198698775842786,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6465903520584106,0.04068966582417488,-0.019760003313422203,0.032686587423086166,0.14401520788669586,-0.017380015924572945,0.988882839679718,0.0011193954851478338,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466114521026611,0.04068341478705406,-0.019742634147405624,0.032422613352537155,0.14430812001228332,-0.01784495823085308,0.9888405203819275,0.001117995474487543,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466208100318909,0.040688637644052505,-0.019756820052862167,0.031081220135092735,0.14520683884620666,-0.01956026628613472,0.9887195229530334,0.0011223908513784409,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466304063796997,0.040678538382053375,-0.019732125103473663,0.031055176630616188,0.1451389640569687,-0.019463062286376953,0.9887322187423706,0.0011317920871078968,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646629273891449,0.04067632928490639,-0.01974605768918991,0.030977874994277954,0.14495211839675903,-0.019165698438882828,0.9887679219245911,0.0011337404139339924,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.646660327911377,0.040683284401893616,-0.01975340023636818,0.030608097091317177,0.1451255977153778,-0.01974283531308174,0.9887425899505615,0.001123296795412898,1,6,0,1,12,GBYK,small,left,large,right
RigidBody,1,0.6466850638389587,0.04067599028348923,-0.01973729021847248,0.030439550057053566,0.14543434977531433,-0.020548945292830467,0.9886860847473145,0.0011207074858248234,1,6,0,1,12,GBYK,small,left,large,right
