asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.7171177223258203e-42,0.6640135049819946,0.05103040486574173,0.030443187803030014,23349,1.6746161245975153e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,966539396,2.865655359544251e-42,0.6126180291175842,0.0887770727276802,-0.051474448293447494,29385,1.674631538880623e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,960617285,2.8670566580085757e-42,0.6254649758338928,0.08404402434825897,-0.023081038147211075,-28119,1.6746133220005867e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,964839454,2.9903709228691596e-42,0.6643547415733337,0.022075647488236427,0.0005817489000037313,21745,1.6745909012251575e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,104,2.7171177223258203e-42,0.6640089154243469,0.0510224774479866,0.03043941594660282,23460,1.6746161245975153e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,966609227,2.865655359544251e-42,0.612652599811554,0.08880459517240524,-0.05149243772029877,30710,1.674631538880623e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,960047405,2.8670566580085757e-42,0.625447690486908,0.08408094942569733,-0.02313213422894478,-27838,1.6746133220005867e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,964436892,2.9903709228691596e-42,0.6643489003181458,0.022066602483391762,0.0005909431492909789,22875,1.6745909012251575e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,104,2.7171177223258203e-42,0.6639906167984009,0.05101931467652321,0.03044411726295948,23739,1.6746161245975153e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,966576060,2.865655359544251e-42,0.6126627922058105,0.08881821483373642,-0.05149747431278229,32026,1.674631538880623e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,960189922,2.8670566580085757e-42,0.6254723072052002,0.08404894173145294,-0.023072609677910805,-27626,1.6746133220005867e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,965123285,2.9903709228691596e-42,0.664348304271698,0.022064145654439926,0.0005850856541655958,23998,1.6745909012251575e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,104,2.7171177223258203e-42,0.6639596819877625,0.05101568624377251,0.030448725447058678,24128,1.6746161245975153e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,966655914,2.865655359544251e-42,0.6126648783683777,0.08881356567144394,-0.0515025220811367,-32295,1.674631538880623e-39,6,0,1,45,GBYK,small,left,small,right
AssetMarker,960180273,2.8670566580085757e-42,0.6254391670227051,0.08408025652170181,-0.02313023991882801,-27161,1.6746133220005867e-39,6,0,1,45,GBYK,small,left,small,right
