asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6485313177108765,0.05099575221538544,0.0237090103328228,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6485461592674255,0.05100252851843834,0.02373475767672062,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6485752463340759,0.05099886655807495,0.02373657189309597,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6485961675643921,0.05099901929497719,0.02376890741288662,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648675262928009,0.05102286860346794,0.02382257953286171,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487086415290833,0.05103155970573425,0.023842226713895798,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487453579902649,0.051039304584264755,0.023869497701525688,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648751437664032,0.051041774451732635,0.02388276718556881,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648740291595459,0.05104152113199234,0.023910293355584145,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487171053886414,0.05106574669480324,0.023979730904102325,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487115621566772,0.051033928990364075,0.023977896198630333,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486890316009521,0.05107298120856285,0.0240586269646883,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486729383468628,0.05103495717048645,0.024116165935993195,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486600041389465,0.05104026943445206,0.024167271330952644,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486437320709229,0.05105409771203995,0.024203509092330933,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486478447914124,0.05106019973754883,0.02422218583524227,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486589908599854,0.05106005445122719,0.024229029193520546,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486736536026001,0.051061928272247314,0.024219540879130363,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6486803293228149,0.051073234528303146,0.024225156754255295,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487115621566772,0.05111665651202202,0.024203773587942123,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6487579941749573,0.051127441227436066,0.02417963556945324,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648813009262085,0.05113427713513374,0.024142397567629814,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488691568374634,0.051146600395441055,0.024104900658130646,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489195823669434,0.05111493170261383,0.02404732257127762,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489347815513611,0.05112101510167122,0.02405189722776413,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489235758781433,0.05111760273575783,0.024062858894467354,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489002704620361,0.051146604120731354,0.024135245010256767,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488770246505737,0.051153406500816345,0.02416502684354782,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488709449768066,0.05115654319524765,0.024179309606552124,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488689184188843,0.05115121603012085,0.024169793352484703,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488656401634216,0.05114417523145676,0.024159975349903107,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488694548606873,0.05114768445491791,0.02416228875517845,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488566994667053,0.05114535987377167,0.024163104593753815,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488524079322815,0.051146652549505234,0.024156980216503143,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488506197929382,0.05114823579788208,0.024152886122465134,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488472819328308,0.05115381255745888,0.024163680151104927,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488496661186218,0.05115613341331482,0.02416686713695526,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488559246063232,0.051150206476449966,0.024173235520720482,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488616466522217,0.051148392260074615,0.024173878133296967,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488651037216187,0.051151931285858154,0.024176962673664093,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488617658615112,0.051153965294361114,0.024185847491025925,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488574147224426,0.05115959048271179,0.024195799604058266,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488655805587769,0.05116622522473335,0.024199793115258217,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488725543022156,0.05117003992199898,0.024194085970520973,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6488831639289856,0.05116890370845795,0.024195950478315353,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648904025554657,0.051170866936445236,0.0242043137550354,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648912787437439,0.05116702616214752,0.024221837520599365,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489137411117554,0.051171306520700455,0.024217452853918076,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489253640174866,0.05117662996053696,0.024226246401667595,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489261388778687,0.05118073150515556,0.02424001134932041,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489344835281372,0.051176656037569046,0.024247286841273308,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489131450653076,0.051131196320056915,0.02424909919500351,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489418148994446,0.05117210000753403,0.02422601543366909,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489444971084595,0.05117902532219887,0.02420547418296337,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.648948609828949,0.05117690563201904,0.02418976090848446,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489639282226562,0.051142431795597076,0.024116428568959236,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489671468734741,0.05117513984441757,0.024145355448126793,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489867568016052,0.05114661157131195,0.024084027856588364,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489938497543335,0.05117499828338623,0.024124005809426308,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6489998698234558,0.05118672549724579,0.024121573194861412,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490017175674438,0.05118461698293686,0.024129718542099,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490175724029541,0.05115851387381554,0.024077819660305977,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490306854248047,0.0511958934366703,0.024114422500133514,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490365862846375,0.05117021128535271,0.024057632312178612,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490541696548462,0.0511656329035759,0.024044500663876533,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490662693977356,0.051171138882637024,0.024004962295293808,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490886807441711,0.05116555094718933,0.023967167362570763,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490904092788696,0.0511648952960968,0.023941148072481155,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6490969657897949,0.05115882307291031,0.02391815558075905,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.649114727973938,0.05116427317261696,0.023899435997009277,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.649147629737854,0.051156722009181976,0.023884087800979614,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6491641402244568,0.05116237699985504,0.023876642808318138,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6491854786872864,0.05116612836718559,0.023881321772933006,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6491983532905579,0.0511748380959034,0.02388010174036026,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492084860801697,0.05116918310523033,0.023876529186964035,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492183804512024,0.05116286128759384,0.023859597742557526,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.64922034740448,0.05116743594408035,0.023844853043556213,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492315530776978,0.05116640031337738,0.02382536232471466,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492823958396912,0.051145002245903015,0.023800570517778397,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492748260498047,0.051144469529390335,0.023773860186338425,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492757797241211,0.05114426463842392,0.02374831773340702,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492831110954285,0.051148757338523865,0.02374381385743618,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6492931842803955,0.05115053057670593,0.02373643033206463,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493183374404907,0.05115968361496925,0.023737847805023193,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493322253227234,0.05115625634789467,0.02373523823916912,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493380069732666,0.05115655064582825,0.023737791925668716,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493437886238098,0.05115537717938423,0.023749075829982758,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493582129478455,0.05115450918674469,0.023739900439977646,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493385434150696,0.051148831844329834,0.02375040017068386,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493354439735413,0.0511496402323246,0.023744812235236168,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493342518806458,0.051150258630514145,0.02374761737883091,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493322849273682,0.051151495426893234,0.023750727996230125,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493299007415771,0.051151759922504425,0.023754585534334183,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493428945541382,0.05114727094769478,0.0237495806068182,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493511199951172,0.05114804953336716,0.023754702880978584,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493518948554993,0.051146022975444794,0.023763073608279228,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493780016899109,0.05115113407373428,0.023754356428980827,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493809223175049,0.051148995757102966,0.023756396025419235,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493639945983887,0.05114790052175522,0.02377886325120926,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493640542030334,0.051142849028110504,0.02380344457924366,6,0,1,27,GBYK,small,right,large,left
LegacyMarker,0.6493580937385559,0.05114398896694183,0.02382175251841545,6,0,1,27,GBYK,small,right,large,left
