asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,44176,6,0,1,28,GBYK,small,left,small,right
Prefix,44177,6,0,1,28,GBYK,small,left,small,right
Prefix,44178,6,0,1,28,GBYK,small,left,small,right
Prefix,44179,6,0,1,28,GBYK,small,left,small,right
Prefix,44180,6,0,1,28,GBYK,small,left,small,right
Prefix,44181,6,0,1,28,GBYK,small,left,small,right
Prefix,44182,6,0,1,28,GBYK,small,left,small,right
Prefix,44183,6,0,1,28,GBYK,small,left,small,right
Prefix,44184,6,0,1,28,GBYK,small,left,small,right
Prefix,44185,6,0,1,28,GBYK,small,left,small,right
Prefix,44186,6,0,1,28,GBYK,small,left,small,right
Prefix,44187,6,0,1,28,GBYK,small,left,small,right
Prefix,44188,6,0,1,28,GBYK,small,left,small,right
Prefix,44189,6,0,1,28,GBYK,small,left,small,right
Prefix,44190,6,0,1,28,GBYK,small,left,small,right
Prefix,44191,6,0,1,28,GBYK,small,left,small,right
Prefix,44192,6,0,1,28,GBYK,small,left,small,right
Prefix,44193,6,0,1,28,GBYK,small,left,small,right
Prefix,44194,6,0,1,28,GBYK,small,left,small,right
Prefix,44195,6,0,1,28,GBYK,small,left,small,right
Prefix,44196,6,0,1,28,GBYK,small,left,small,right
Prefix,44197,6,0,1,28,GBYK,small,left,small,right
Prefix,44198,6,0,1,28,GBYK,small,left,small,right
Prefix,44199,6,0,1,28,GBYK,small,left,small,right
Prefix,44200,6,0,1,28,GBYK,small,left,small,right
Prefix,44201,6,0,1,28,GBYK,small,left,small,right
Prefix,44202,6,0,1,28,GBYK,small,left,small,right
Prefix,44203,6,0,1,28,GBYK,small,left,small,right
Prefix,44204,6,0,1,28,GBYK,small,left,small,right
Prefix,44205,6,0,1,28,GBYK,small,left,small,right
Prefix,44206,6,0,1,28,GBYK,small,left,small,right
Prefix,44207,6,0,1,28,GBYK,small,left,small,right
Prefix,44208,6,0,1,28,GBYK,small,left,small,right
Prefix,44209,6,0,1,28,GBYK,small,left,small,right
Prefix,44210,6,0,1,28,GBYK,small,left,small,right
Prefix,44211,6,0,1,28,GBYK,small,left,small,right
Prefix,44212,6,0,1,28,GBYK,small,left,small,right
Prefix,44213,6,0,1,28,GBYK,small,left,small,right
Prefix,44214,6,0,1,28,GBYK,small,left,small,right
Prefix,44215,6,0,1,28,GBYK,small,left,small,right
Prefix,44216,6,0,1,28,GBYK,small,left,small,right
Prefix,44217,6,0,1,28,GBYK,small,left,small,right
Prefix,44218,6,0,1,28,GBYK,small,left,small,right
Prefix,44219,6,0,1,28,GBYK,small,left,small,right
Prefix,44220,6,0,1,28,GBYK,small,left,small,right
Prefix,44221,6,0,1,28,GBYK,small,left,small,right
Prefix,44222,6,0,1,28,GBYK,small,left,small,right
Prefix,44223,6,0,1,28,GBYK,small,left,small,right
Prefix,44224,6,0,1,28,GBYK,small,left,small,right
Prefix,44225,6,0,1,28,GBYK,small,left,small,right
Prefix,44226,6,0,1,28,GBYK,small,left,small,right
Prefix,44227,6,0,1,28,GBYK,small,left,small,right
Prefix,44228,6,0,1,28,GBYK,small,left,small,right
Prefix,44229,6,0,1,28,GBYK,small,left,small,right
Prefix,44230,6,0,1,28,GBYK,small,left,small,right
Prefix,44231,6,0,1,28,GBYK,small,left,small,right
Prefix,44232,6,0,1,28,GBYK,small,left,small,right
Prefix,44233,6,0,1,28,GBYK,small,left,small,right
Prefix,44234,6,0,1,28,GBYK,small,left,small,right
Prefix,44235,6,0,1,28,GBYK,small,left,small,right
Prefix,44236,6,0,1,28,GBYK,small,left,small,right
Prefix,44237,6,0,1,28,GBYK,small,left,small,right
Prefix,44238,6,0,1,28,GBYK,small,left,small,right
Prefix,44239,6,0,1,28,GBYK,small,left,small,right
Prefix,44240,6,0,1,28,GBYK,small,left,small,right
Prefix,44241,6,0,1,28,GBYK,small,left,small,right
Prefix,44242,6,0,1,28,GBYK,small,left,small,right
Prefix,44243,6,0,1,28,GBYK,small,left,small,right
Prefix,44244,6,0,1,28,GBYK,small,left,small,right
Prefix,44245,6,0,1,28,GBYK,small,left,small,right
Prefix,44246,6,0,1,28,GBYK,small,left,small,right
Prefix,44247,6,0,1,28,GBYK,small,left,small,right
Prefix,44248,6,0,1,28,GBYK,small,left,small,right
Prefix,44249,6,0,1,28,GBYK,small,left,small,right
Prefix,44250,6,0,1,28,GBYK,small,left,small,right
Prefix,44252,6,0,1,28,GBYK,small,left,small,right
Prefix,44253,6,0,1,28,GBYK,small,left,small,right
Prefix,44254,6,0,1,28,GBYK,small,left,small,right
Prefix,44255,6,0,1,28,GBYK,small,left,small,right
Prefix,44256,6,0,1,28,GBYK,small,left,small,right
Prefix,44257,6,0,1,28,GBYK,small,left,small,right
Prefix,44258,6,0,1,28,GBYK,small,left,small,right
