asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,37594,6,0,1,22,GBYK,small,left,large,right
Prefix,37595,6,0,1,22,GBYK,small,left,large,right
Prefix,37596,6,0,1,22,GBYK,small,left,large,right
Prefix,37597,6,0,1,22,GBYK,small,left,large,right
Prefix,37598,6,0,1,22,GBYK,small,left,large,right
Prefix,37599,6,0,1,22,GBYK,small,left,large,right
Prefix,37600,6,0,1,22,GBYK,small,left,large,right
Prefix,37601,6,0,1,22,GBYK,small,left,large,right
Prefix,37602,6,0,1,22,GBYK,small,left,large,right
Prefix,37603,6,0,1,22,GBYK,small,left,large,right
Prefix,37604,6,0,1,22,GBYK,small,left,large,right
Prefix,37605,6,0,1,22,GBYK,small,left,large,right
Prefix,37606,6,0,1,22,GBYK,small,left,large,right
Prefix,37607,6,0,1,22,GBYK,small,left,large,right
Prefix,37608,6,0,1,22,GBYK,small,left,large,right
Prefix,37609,6,0,1,22,GBYK,small,left,large,right
Prefix,37610,6,0,1,22,GBYK,small,left,large,right
Prefix,37611,6,0,1,22,GBYK,small,left,large,right
Prefix,37612,6,0,1,22,GBYK,small,left,large,right
Prefix,37613,6,0,1,22,GBYK,small,left,large,right
Prefix,37614,6,0,1,22,GBYK,small,left,large,right
Prefix,37615,6,0,1,22,GBYK,small,left,large,right
Prefix,37616,6,0,1,22,GBYK,small,left,large,right
Prefix,37617,6,0,1,22,GBYK,small,left,large,right
Prefix,37618,6,0,1,22,GBYK,small,left,large,right
Prefix,37619,6,0,1,22,GBYK,small,left,large,right
Prefix,37620,6,0,1,22,GBYK,small,left,large,right
Prefix,37621,6,0,1,22,GBYK,small,left,large,right
Prefix,37622,6,0,1,22,GBYK,small,left,large,right
Prefix,37623,6,0,1,22,GBYK,small,left,large,right
Prefix,37624,6,0,1,22,GBYK,small,left,large,right
Prefix,37625,6,0,1,22,GBYK,small,left,large,right
Prefix,37626,6,0,1,22,GBYK,small,left,large,right
Prefix,37627,6,0,1,22,GBYK,small,left,large,right
Prefix,37628,6,0,1,22,GBYK,small,left,large,right
Prefix,37629,6,0,1,22,GBYK,small,left,large,right
Prefix,37630,6,0,1,22,GBYK,small,left,large,right
Prefix,37631,6,0,1,22,GBYK,small,left,large,right
Prefix,37632,6,0,1,22,GBYK,small,left,large,right
Prefix,37633,6,0,1,22,GBYK,small,left,large,right
Prefix,37634,6,0,1,22,GBYK,small,left,large,right
Prefix,37635,6,0,1,22,GBYK,small,left,large,right
Prefix,37636,6,0,1,22,GBYK,small,left,large,right
Prefix,37637,6,0,1,22,GBYK,small,left,large,right
Prefix,37638,6,0,1,22,GBYK,small,left,large,right
Prefix,37639,6,0,1,22,GBYK,small,left,large,right
Prefix,37640,6,0,1,22,GBYK,small,left,large,right
Prefix,37641,6,0,1,22,GBYK,small,left,large,right
Prefix,37642,6,0,1,22,GBYK,small,left,large,right
Prefix,37643,6,0,1,22,GBYK,small,left,large,right
Prefix,37644,6,0,1,22,GBYK,small,left,large,right
Prefix,37645,6,0,1,22,GBYK,small,left,large,right
Prefix,37646,6,0,1,22,GBYK,small,left,large,right
Prefix,37647,6,0,1,22,GBYK,small,left,large,right
Prefix,37648,6,0,1,22,GBYK,small,left,large,right
Prefix,37649,6,0,1,22,GBYK,small,left,large,right
Prefix,37650,6,0,1,22,GBYK,small,left,large,right
Prefix,37651,6,0,1,22,GBYK,small,left,large,right
Prefix,37652,6,0,1,22,GBYK,small,left,large,right
Prefix,37653,6,0,1,22,GBYK,small,left,large,right
Prefix,37654,6,0,1,22,GBYK,small,left,large,right
Prefix,37655,6,0,1,22,GBYK,small,left,large,right
Prefix,37656,6,0,1,22,GBYK,small,left,large,right
Prefix,37657,6,0,1,22,GBYK,small,left,large,right
Prefix,37658,6,0,1,22,GBYK,small,left,large,right
Prefix,37659,6,0,1,22,GBYK,small,left,large,right
Prefix,37660,6,0,1,22,GBYK,small,left,large,right
Prefix,37661,6,0,1,22,GBYK,small,left,large,right
Prefix,37662,6,0,1,22,GBYK,small,left,large,right
Prefix,37663,6,0,1,22,GBYK,small,left,large,right
Prefix,37664,6,0,1,22,GBYK,small,left,large,right
Prefix,37665,6,0,1,22,GBYK,small,left,large,right
Prefix,37666,6,0,1,22,GBYK,small,left,large,right
Prefix,37667,6,0,1,22,GBYK,small,left,large,right
