asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.7171177223258203e-42,0.6554361581802368,0.050647009164094925,0.02427172288298607,25233,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965233103,2.865655359544251e-42,0.6272557377815247,0.06160249188542366,-0.07213796675205231,1436,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,960199928,2.8670566580085757e-42,0.6332786679267883,0.06511972844600677,-0.043286897242069244,-32592,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,966861624,2.87126055340155e-42,0.6664353013038635,0.018121086061000824,0.004498444963246584,22118,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6554229259490967,0.050651516765356064,0.02427397295832634,25772,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965273930,2.865655359544251e-42,0.627204954624176,0.06158649921417236,-0.0721234455704689,2937,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,960156316,2.8670566580085757e-42,0.6332311630249023,0.06509888917207718,-0.04328005015850067,-31326,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,967111249,2.87126055340155e-42,0.6664317846298218,0.018119940534234047,0.0044975271448493,21667,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6553974747657776,0.05064300820231438,0.024283096194267273,26306,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965556169,2.865655359544251e-42,0.6270769238471985,0.061602041125297546,-0.07201880216598511,4597,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,958826507,2.8670566580085757e-42,0.6331616640090942,0.06507895886898041,-0.04324290528893471,-30012,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,967601356,2.87126055340155e-42,0.6664415597915649,0.018126612529158592,0.004492385312914848,21218,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6553804874420166,0.0506383553147316,0.024288415908813477,26727,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965601724,2.865655359544251e-42,0.6270576119422913,0.06149933859705925,-0.07196541875600815,5923,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,964018519,2.8670566580085757e-42,0.6330810189247131,0.0650738850235939,-0.04318177327513695,-28531,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,966228478,2.87126055340155e-42,0.6664431095123291,0.018125740811228752,0.004502381663769484,20770,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6553766131401062,0.050637271255254745,0.02429197169840336,27145,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965516548,2.865655359544251e-42,0.6270144581794739,0.06149405613541603,-0.07194618880748749,7243,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,964141300,2.8670566580085757e-42,0.6330392956733704,0.06507372856140137,-0.043167632073163986,-27406,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965965622,2.87126055340155e-42,0.6663856506347656,0.018120964989066124,0.004534147214144468,20138,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6553615927696228,0.05063853785395622,0.024295400828123093,27426,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965427628,2.865655359544251e-42,0.6269844174385071,0.06149651110172272,-0.07193643599748611,8458,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,963970586,2.8670566580085757e-42,0.6330220103263855,0.0650693029165268,-0.043145786970853805,-26394,1.6746077168067294e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965981428,2.87126055340155e-42,0.6664453148841858,0.018146000802516937,0.004509239923208952,19800,1.6746035129113364e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,104,2.7171177223258203e-42,0.6553441286087036,0.05064121633768082,0.02430540882050991,27704,1.6746161245975153e-39,6,0,1,36,GBYK,large,right,small,left
AssetMarker,965431556,2.865655359544251e-42,0.626958966255188,0.06151635944843292,-0.071910560131073,9668,1.674623131089837e-39,6,0,1,36,GBYK,large,right,small,left
