asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,127532,6,0,2,38,KBYG,small,right,small,left
Prefix,127533,6,0,2,38,KBYG,small,right,small,left
Prefix,127534,6,0,2,38,KBYG,small,right,small,left
Prefix,127535,6,0,2,38,KBYG,small,right,small,left
Prefix,127536,6,0,2,38,KBYG,small,right,small,left
Prefix,127537,6,0,2,38,KBYG,small,right,small,left
Prefix,127538,6,0,2,38,KBYG,small,right,small,left
Prefix,127539,6,0,2,38,KBYG,small,right,small,left
Prefix,127540,6,0,2,38,KBYG,small,right,small,left
Prefix,127541,6,0,2,38,KBYG,small,right,small,left
Prefix,127542,6,0,2,38,KBYG,small,right,small,left
Prefix,127543,6,0,2,38,KBYG,small,right,small,left
Prefix,127544,6,0,2,38,KBYG,small,right,small,left
Prefix,127545,6,0,2,38,KBYG,small,right,small,left
Prefix,127546,6,0,2,38,KBYG,small,right,small,left
Prefix,127547,6,0,2,38,KBYG,small,right,small,left
Prefix,127548,6,0,2,38,KBYG,small,right,small,left
Prefix,127549,6,0,2,38,KBYG,small,right,small,left
Prefix,127550,6,0,2,38,KBYG,small,right,small,left
Prefix,127551,6,0,2,38,KBYG,small,right,small,left
Prefix,127552,6,0,2,38,KBYG,small,right,small,left
Prefix,127553,6,0,2,38,KBYG,small,right,small,left
Prefix,127554,6,0,2,38,KBYG,small,right,small,left
Prefix,127555,6,0,2,38,KBYG,small,right,small,left
Prefix,127556,6,0,2,38,KBYG,small,right,small,left
Prefix,127557,6,0,2,38,KBYG,small,right,small,left
Prefix,127558,6,0,2,38,KBYG,small,right,small,left
Prefix,127559,6,0,2,38,KBYG,small,right,small,left
Prefix,127560,6,0,2,38,KBYG,small,right,small,left
Prefix,127561,6,0,2,38,KBYG,small,right,small,left
Prefix,127562,6,0,2,38,KBYG,small,right,small,left
Prefix,127563,6,0,2,38,KBYG,small,right,small,left
Prefix,127564,6,0,2,38,KBYG,small,right,small,left
Prefix,127565,6,0,2,38,KBYG,small,right,small,left
Prefix,127566,6,0,2,38,KBYG,small,right,small,left
Prefix,127567,6,0,2,38,KBYG,small,right,small,left
Prefix,127568,6,0,2,38,KBYG,small,right,small,left
Prefix,127569,6,0,2,38,KBYG,small,right,small,left
Prefix,127570,6,0,2,38,KBYG,small,right,small,left
Prefix,127571,6,0,2,38,KBYG,small,right,small,left
Prefix,127572,6,0,2,38,KBYG,small,right,small,left
Prefix,127573,6,0,2,38,KBYG,small,right,small,left
Prefix,127574,6,0,2,38,KBYG,small,right,small,left
Prefix,127575,6,0,2,38,KBYG,small,right,small,left
Prefix,127576,6,0,2,38,KBYG,small,right,small,left
Prefix,127577,6,0,2,38,KBYG,small,right,small,left
Prefix,127578,6,0,2,38,KBYG,small,right,small,left
Prefix,127579,6,0,2,38,KBYG,small,right,small,left
Prefix,127580,6,0,2,38,KBYG,small,right,small,left
Prefix,127581,6,0,2,38,KBYG,small,right,small,left
Prefix,127582,6,0,2,38,KBYG,small,right,small,left
Prefix,127583,6,0,2,38,KBYG,small,right,small,left
Prefix,127584,6,0,2,38,KBYG,small,right,small,left
Prefix,127585,6,0,2,38,KBYG,small,right,small,left
Prefix,127586,6,0,2,38,KBYG,small,right,small,left
Prefix,127587,6,0,2,38,KBYG,small,right,small,left
Prefix,127588,6,0,2,38,KBYG,small,right,small,left
Prefix,127589,6,0,2,38,KBYG,small,right,small,left
Prefix,127590,6,0,2,38,KBYG,small,right,small,left
Prefix,127591,6,0,2,38,KBYG,small,right,small,left
Prefix,127592,6,0,2,38,KBYG,small,right,small,left
Prefix,127594,6,0,2,38,KBYG,small,right,small,left
Prefix,127595,6,0,2,38,KBYG,small,right,small,left
Prefix,127596,6,0,2,38,KBYG,small,right,small,left
Prefix,127597,6,0,2,38,KBYG,small,right,small,left
Prefix,127598,6,0,2,38,KBYG,small,right,small,left
Prefix,127599,6,0,2,38,KBYG,small,right,small,left
Prefix,127600,6,0,2,38,KBYG,small,right,small,left
Prefix,127601,6,0,2,38,KBYG,small,right,small,left
Prefix,127602,6,0,2,38,KBYG,small,right,small,left
Prefix,127603,6,0,2,38,KBYG,small,right,small,left
Prefix,127604,6,0,2,38,KBYG,small,right,small,left
Prefix,127605,6,0,2,38,KBYG,small,right,small,left
Prefix,127606,6,0,2,38,KBYG,small,right,small,left
Prefix,127607,6,0,2,38,KBYG,small,right,small,left
Prefix,127608,6,0,2,38,KBYG,small,right,small,left
Prefix,127609,6,0,2,38,KBYG,small,right,small,left
Prefix,127610,6,0,2,38,KBYG,small,right,small,left
Prefix,127611,6,0,2,38,KBYG,small,right,small,left
Prefix,127612,6,0,2,38,KBYG,small,right,small,left
Prefix,127613,6,0,2,38,KBYG,small,right,small,left
Prefix,127614,6,0,2,38,KBYG,small,right,small,left
Prefix,127615,6,0,2,38,KBYG,small,right,small,left
Prefix,127616,6,0,2,38,KBYG,small,right,small,left
Prefix,127617,6,0,2,38,KBYG,small,right,small,left
Prefix,127618,6,0,2,38,KBYG,small,right,small,left
Prefix,127619,6,0,2,38,KBYG,small,right,small,left
Prefix,127620,6,0,2,38,KBYG,small,right,small,left
Prefix,127621,6,0,2,38,KBYG,small,right,small,left
Prefix,127622,6,0,2,38,KBYG,small,right,small,left
Prefix,127623,6,0,2,38,KBYG,small,right,small,left
Prefix,127624,6,0,2,38,KBYG,small,right,small,left
Prefix,127625,6,0,2,38,KBYG,small,right,small,left
Prefix,127626,6,0,2,38,KBYG,small,right,small,left
Prefix,127627,6,0,2,38,KBYG,small,right,small,left
Prefix,127628,6,0,2,38,KBYG,small,right,small,left
Prefix,127629,6,0,2,38,KBYG,small,right,small,left
Prefix,127630,6,0,2,38,KBYG,small,right,small,left
Prefix,127631,6,0,2,38,KBYG,small,right,small,left
Prefix,127632,6,0,2,38,KBYG,small,right,small,left
Prefix,127633,6,0,2,38,KBYG,small,right,small,left
Prefix,127634,6,0,2,38,KBYG,small,right,small,left
Prefix,127635,6,0,2,38,KBYG,small,right,small,left
Prefix,127636,6,0,2,38,KBYG,small,right,small,left
Prefix,127637,6,0,2,38,KBYG,small,right,small,left
Prefix,127638,6,0,2,38,KBYG,small,right,small,left
Prefix,127639,6,0,2,38,KBYG,small,right,small,left
Prefix,127640,6,0,2,38,KBYG,small,right,small,left
Prefix,127641,6,0,2,38,KBYG,small,right,small,left
Prefix,127642,6,0,2,38,KBYG,small,right,small,left
Prefix,127643,6,0,2,38,KBYG,small,right,small,left
Prefix,127644,6,0,2,38,KBYG,small,right,small,left
Prefix,127645,6,0,2,38,KBYG,small,right,small,left
Prefix,127646,6,0,2,38,KBYG,small,right,small,left
Prefix,127647,6,0,2,38,KBYG,small,right,small,left
Prefix,127648,6,0,2,38,KBYG,small,right,small,left
Prefix,127649,6,0,2,38,KBYG,small,right,small,left
Prefix,127650,6,0,2,38,KBYG,small,right,small,left
Prefix,127651,6,0,2,38,KBYG,small,right,small,left
Prefix,127652,6,0,2,38,KBYG,small,right,small,left
Prefix,127653,6,0,2,38,KBYG,small,right,small,left
Prefix,127654,6,0,2,38,KBYG,small,right,small,left
Prefix,127655,6,0,2,38,KBYG,small,right,small,left
Prefix,127656,6,0,2,38,KBYG,small,right,small,left
Prefix,127657,6,0,2,38,KBYG,small,right,small,left
Prefix,127658,6,0,2,38,KBYG,small,right,small,left
Prefix,127659,6,0,2,38,KBYG,small,right,small,left
Prefix,127660,6,0,2,38,KBYG,small,right,small,left
Prefix,127661,6,0,2,38,KBYG,small,right,small,left
Prefix,127662,6,0,2,38,KBYG,small,right,small,left
Prefix,127663,6,0,2,38,KBYG,small,right,small,left
Prefix,127664,6,0,2,38,KBYG,small,right,small,left
Prefix,127665,6,0,2,38,KBYG,small,right,small,left
Prefix,127666,6,0,2,38,KBYG,small,right,small,left
Prefix,127667,6,0,2,38,KBYG,small,right,small,left
Prefix,127668,6,0,2,38,KBYG,small,right,small,left
Prefix,127669,6,0,2,38,KBYG,small,right,small,left
Prefix,127670,6,0,2,38,KBYG,small,right,small,left
Prefix,127671,6,0,2,38,KBYG,small,right,small,left
Prefix,127672,6,0,2,38,KBYG,small,right,small,left
Prefix,127673,6,0,2,38,KBYG,small,right,small,left
Prefix,127674,6,0,2,38,KBYG,small,right,small,left
Prefix,127675,6,0,2,38,KBYG,small,right,small,left
Prefix,127676,6,0,2,38,KBYG,small,right,small,left
Prefix,127677,6,0,2,38,KBYG,small,right,small,left
Prefix,127678,6,0,2,38,KBYG,small,right,small,left
Prefix,127679,6,0,2,38,KBYG,small,right,small,left
Prefix,127680,6,0,2,38,KBYG,small,right,small,left
Prefix,127681,6,0,2,38,KBYG,small,right,small,left
Prefix,127682,6,0,2,38,KBYG,small,right,small,left
Prefix,127683,6,0,2,38,KBYG,small,right,small,left
Prefix,127684,6,0,2,38,KBYG,small,right,small,left
Prefix,127685,6,0,2,38,KBYG,small,right,small,left
Prefix,127686,6,0,2,38,KBYG,small,right,small,left
Prefix,127687,6,0,2,38,KBYG,small,right,small,left
Prefix,127688,6,0,2,38,KBYG,small,right,small,left
Prefix,127689,6,0,2,38,KBYG,small,right,small,left
Prefix,127690,6,0,2,38,KBYG,small,right,small,left
Prefix,127691,6,0,2,38,KBYG,small,right,small,left
Prefix,127692,6,0,2,38,KBYG,small,right,small,left
Prefix,127693,6,0,2,38,KBYG,small,right,small,left
Prefix,127694,6,0,2,38,KBYG,small,right,small,left
Prefix,127695,6,0,2,38,KBYG,small,right,small,left
Prefix,127696,6,0,2,38,KBYG,small,right,small,left
Prefix,127697,6,0,2,38,KBYG,small,right,small,left
Prefix,127698,6,0,2,38,KBYG,small,right,small,left
Prefix,127699,6,0,2,38,KBYG,small,right,small,left
Prefix,127700,6,0,2,38,KBYG,small,right,small,left
Prefix,127701,6,0,2,38,KBYG,small,right,small,left
Prefix,127702,6,0,2,38,KBYG,small,right,small,left
Prefix,127703,6,0,2,38,KBYG,small,right,small,left
Prefix,127704,6,0,2,38,KBYG,small,right,small,left
Prefix,127705,6,0,2,38,KBYG,small,right,small,left
Prefix,127706,6,0,2,38,KBYG,small,right,small,left
Prefix,127707,6,0,2,38,KBYG,small,right,small,left
Prefix,127708,6,0,2,38,KBYG,small,right,small,left
Prefix,127709,6,0,2,38,KBYG,small,right,small,left
Prefix,127710,6,0,2,38,KBYG,small,right,small,left
Prefix,127711,6,0,2,38,KBYG,small,right,small,left
Prefix,127712,6,0,2,38,KBYG,small,right,small,left
Prefix,127713,6,0,2,38,KBYG,small,right,small,left
Prefix,127714,6,0,2,38,KBYG,small,right,small,left
Prefix,127715,6,0,2,38,KBYG,small,right,small,left
Prefix,127716,6,0,2,38,KBYG,small,right,small,left
Prefix,127717,6,0,2,38,KBYG,small,right,small,left
Prefix,127718,6,0,2,38,KBYG,small,right,small,left
Prefix,127719,6,0,2,38,KBYG,small,right,small,left
Prefix,127720,6,0,2,38,KBYG,small,right,small,left
Prefix,127721,6,0,2,38,KBYG,small,right,small,left
Prefix,127722,6,0,2,38,KBYG,small,right,small,left
Prefix,127723,6,0,2,38,KBYG,small,right,small,left
Prefix,127724,6,0,2,38,KBYG,small,right,small,left
Prefix,127725,6,0,2,38,KBYG,small,right,small,left
Prefix,127726,6,0,2,38,KBYG,small,right,small,left
Prefix,127727,6,0,2,38,KBYG,small,right,small,left
Prefix,127728,6,0,2,38,KBYG,small,right,small,left
Prefix,127729,6,0,2,38,KBYG,small,right,small,left
Prefix,127730,6,0,2,38,KBYG,small,right,small,left
Prefix,127731,6,0,2,38,KBYG,small,right,small,left
Prefix,127732,6,0,2,38,KBYG,small,right,small,left
Prefix,127733,6,0,2,38,KBYG,small,right,small,left
Prefix,127734,6,0,2,38,KBYG,small,right,small,left
Prefix,127735,6,0,2,38,KBYG,small,right,small,left
Prefix,127736,6,0,2,38,KBYG,small,right,small,left
Prefix,127737,6,0,2,38,KBYG,small,right,small,left
Prefix,127738,6,0,2,38,KBYG,small,right,small,left
Prefix,127739,6,0,2,38,KBYG,small,right,small,left
Prefix,127740,6,0,2,38,KBYG,small,right,small,left
Prefix,127741,6,0,2,38,KBYG,small,right,small,left
Prefix,127742,6,0,2,38,KBYG,small,right,small,left
Prefix,127743,6,0,2,38,KBYG,small,right,small,left
Prefix,127744,6,0,2,38,KBYG,small,right,small,left
Prefix,127745,6,0,2,38,KBYG,small,right,small,left
Prefix,127746,6,0,2,38,KBYG,small,right,small,left
Prefix,127747,6,0,2,38,KBYG,small,right,small,left
Prefix,127748,6,0,2,38,KBYG,small,right,small,left
Prefix,127749,6,0,2,38,KBYG,small,right,small,left
Prefix,127750,6,0,2,38,KBYG,small,right,small,left
