asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6354622840881348,0.05323325842618942,-0.07675936073064804,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6351717710494995,0.057399701327085495,-0.04853183776140213,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6699225902557373,0.018950466066598892,0.005709481425583363,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6478327512741089,0.050256188958883285,0.020717434585094452,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6354866623878479,0.05328649282455444,-0.07671801000833511,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6351882815361023,0.05741604417562485,-0.04853276163339615,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6699303388595581,0.018952731043100357,0.005707038566470146,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6478272080421448,0.05026046931743622,0.020711230114102364,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6355270147323608,0.05332455411553383,-0.07672761380672455,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6352241635322571,0.057434841990470886,-0.04854322969913483,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6699276566505432,0.018944429233670235,0.005709534976631403,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.647826075553894,0.05026146396994591,0.020710362121462822,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6354662179946899,0.05335867777466774,-0.07674166560173035,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6353662610054016,0.057521142065525055,-0.04863874986767769,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6699389815330505,0.018951820209622383,0.005696372129023075,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6478393077850342,0.05026205629110336,0.02070358395576477,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6354824304580688,0.05336080119013786,-0.0767621397972107,6,0,1,23,GBYK,small,right,small,left
LegacyMarker,0.6353991031646729,0.05753665417432785,-0.04865921661257744,6,0,1,23,GBYK,small,right,small,left
