asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.865655359544251e-42,0.6261370182037354,0.06385232508182526,-0.06724096089601517,32373,1.674623131089837e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,971935384,3.002982609048083e-42,0.6350730657577515,0.06682545691728592,-0.03913445398211479,12997,1.674606315508265e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,962118821,3.112283889265419e-42,0.6657362580299377,0.050745684653520584,0.025441566482186317,15010,1.6746119207021224e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,963223852,3.218782572554105e-42,0.673289954662323,0.01785358600318432,0.0041869585402309895,25182,1.674579690837443e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,104,2.865655359544251e-42,0.6261218190193176,0.06386551260948181,-0.06720656901597977,29382,1.674623131089837e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,971704552,3.002982609048083e-42,0.6350715756416321,0.06682589650154114,-0.039117481559515,13965,1.674606315508265e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,962338837,3.112283889265419e-42,0.6657323241233826,0.05075054243206978,0.02546001598238945,13706,1.6746119207021224e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,963194475,3.218782572554105e-42,0.6733582615852356,0.017898011952638626,0.004169273655861616,25885,1.674579690837443e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,104,2.865655359544251e-42,0.6261233687400818,0.0638696700334549,-0.06719882041215897,27101,1.674623131089837e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,971431945,3.002982609048083e-42,0.6350646615028381,0.06682637333869934,-0.03910836577415466,15038,1.674606315508265e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,961998439,3.112283889265419e-42,0.6657159328460693,0.0507519468665123,0.025473423302173614,12319,1.6746119207021224e-39,6,0,1,54,GBYK,small,left,small,right
AssetMarker,963673210,3.218782572554105e-42,0.6733567118644714,0.017900478094816208,0.004171032924205065,26472,1.674579690837443e-39,6,0,1,54,GBYK,small,left,small,right
