asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6605344414710999,0.05016883462667465,0.01785687729716301,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6604262590408325,0.050204697996377945,0.01799747534096241,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.660256028175354,0.050269268453121185,0.01819823868572712,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6600452661514282,0.05029420182108879,0.018356867134571075,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6598069667816162,0.05033744126558304,0.018574384972453117,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6594445109367371,0.05051161348819733,0.018871476873755455,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6591187715530396,0.05064242705702782,0.019202956929802895,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6587835550308228,0.05069972947239876,0.019623706117272377,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6584280133247375,0.050796981900930405,0.019992055371403694,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6581217050552368,0.05082012340426445,0.020380765199661255,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6578422784805298,0.05080753192305565,0.020709892734885216,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6576886177062988,0.050827834755182266,0.021015413105487823,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6575280427932739,0.05087319761514664,0.021301493048667908,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6573053002357483,0.050981245934963226,0.021625131368637085,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6571836471557617,0.05108649656176567,0.021933525800704956,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6570889353752136,0.05111504718661308,0.022163057699799538,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6569699645042419,0.05110974237322807,0.022462928667664528,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6568734645843506,0.051131606101989746,0.022762825712561607,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6568595170974731,0.051123011857271194,0.022963019087910652,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6568199396133423,0.051148999482393265,0.023102320730686188,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6567922234535217,0.051163483411073685,0.023254550993442535,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6567307710647583,0.05119527876377106,0.02341265231370926,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6567135453224182,0.05120627209544182,0.023574035614728928,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6566230654716492,0.05120496079325676,0.02370486594736576,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564932465553284,0.05121496692299843,0.023870693519711494,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564043164253235,0.05123539641499519,0.024008458480238914,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563209891319275,0.05125168710947037,0.024166904389858246,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562790274620056,0.05125800147652626,0.024280117824673653,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562556028366089,0.05126096308231354,0.02442404255270958,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561959385871887,0.051226016134023666,0.02459242381155491,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656158983707428,0.05124756321310997,0.02476705238223076,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561259627342224,0.051247406750917435,0.02481386996805668,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561641097068787,0.051223184913396835,0.024897122755646706,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561200618743896,0.05116429552435875,0.024955160915851593,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561362743377686,0.05116302892565727,0.025070026516914368,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561649441719055,0.05118674412369728,0.02527560479938984,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561875343322754,0.05117328464984894,0.02549811266362667,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561848521232605,0.05121563374996185,0.025719186291098595,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562533378601074,0.0512755811214447,0.02594682388007641,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656302809715271,0.0512840710580349,0.026123156771063805,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563039422035217,0.05129948630928993,0.026360968127846718,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563681364059448,0.05132771655917168,0.026553604751825333,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563957929611206,0.051368869841098785,0.0267222560942173,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564687490463257,0.05141112953424454,0.026870835572481155,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6565022468566895,0.05142126604914665,0.02698405273258686,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6565142869949341,0.05143415182828903,0.02708345279097557,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6565387845039368,0.05146070942282677,0.02718382328748703,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656507670879364,0.05146575719118118,0.027253329753875732,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564471125602722,0.05147084221243858,0.0273272804915905,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656367838382721,0.051430463790893555,0.02743781916797161,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562464833259583,0.0514676533639431,0.02751859836280346,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561672687530518,0.0514274463057518,0.027645278722047806,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561165452003479,0.051403481513261795,0.02776198647916317,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6560753583908081,0.05140077322721481,0.0278451070189476,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6560788154602051,0.0514080785214901,0.027901651337742805,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561245918273926,0.05142293870449066,0.027920912951231003,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6561940312385559,0.05144766718149185,0.027916982769966125,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562765836715698,0.051480237394571304,0.02791001833975315,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563513278961182,0.05150790885090828,0.027881836518645287,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563805937767029,0.05153236165642738,0.02782747521996498,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564452648162842,0.05152350664138794,0.027783891186118126,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656447172164917,0.0515202060341835,0.027768783271312714,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564275622367859,0.05152355134487152,0.02775898203253746,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563647985458374,0.05151995271444321,0.027753517031669617,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563358306884766,0.05150889232754707,0.027723977342247963,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563138961791992,0.05150982365012169,0.02769826538860798,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562988758087158,0.05150089040398598,0.027660559862852097,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562896966934204,0.05149263143539429,0.027630701661109924,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562824845314026,0.05148722231388092,0.027608314529061317,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562832593917847,0.051465634256601334,0.027580292895436287,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562764644622803,0.05146817862987518,0.027562353760004044,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562870740890503,0.05146922171115875,0.027549350634217262,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563401222229004,0.051457807421684265,0.027530012652277946,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656355619430542,0.05145977810025215,0.02751167118549347,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563704013824463,0.05145953595638275,0.027507171034812927,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563739776611328,0.05146630108356476,0.02751860022544861,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563780903816223,0.05146893113851547,0.027533140033483505,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563758850097656,0.05146430805325508,0.027546782046556473,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656356692314148,0.051456984132528305,0.027552302926778793,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563358306884766,0.05144990608096123,0.027554919943213463,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6562853455543518,0.05145847052335739,0.02756507880985737,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563253402709961,0.05143383517861366,0.02752605266869068,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6563032269477844,0.05145461857318878,0.02750634215772152,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.656371533870697,0.051441945135593414,0.027456188574433327,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564305424690247,0.05146072432398796,0.027417490258812904,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6564658284187317,0.05146193876862526,0.027401665225625038,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6565037965774536,0.0514681413769722,0.027389157563447952,6,0,2,33,KBYG,large,left,small,right
LegacyMarker,0.6565210819244385,0.051474373787641525,0.027384579181671143,6,0,2,33,KBYG,large,left,small,right
