asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.643733024597168,0.050858430564403534,0.023693371564149857,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5429795384407043,0.3353622555732727,1.033176302909851,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6436734199523926,0.050866857171058655,0.02370009385049343,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5429911017417908,0.33466070890426636,1.033160924911499,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6436282992362976,0.050794363021850586,0.023800887167453766,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5421705842018127,0.33375096321105957,1.0333997011184692,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6435933709144592,0.050789590924978256,0.02383783832192421,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5413630604743958,0.3330676853656769,1.0345134735107422,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6435679793357849,0.05079105868935585,0.02387395314872265,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5412724614143372,0.3324401080608368,1.035263180732727,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6435455083847046,0.05077783763408661,0.023886658251285553,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5415941476821899,0.332279235124588,1.0338166952133179,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6435372233390808,0.050778765231370926,0.02388915605843067,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5424512624740601,0.33328524231910706,1.0326075553894043,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6434998512268066,0.050798024982213974,0.023845622316002846,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5440124869346619,0.33627188205718994,1.0336183309555054,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6434834599494934,0.05079268664121628,0.023861559107899666,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.5444862246513367,0.33992883563041687,1.0362390279769897,6,0,1,14,GBYK,small,right,large,left
LegacyMarker,0.6435000896453857,0.05076897889375687,0.023919515311717987,6,0,1,14,GBYK,small,right,large,left
