asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,9.183689745645554e-41,0.6121000647544861,0.060997601598501205,-0.06568983197212219,12481,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,965801721,9.183970005338419e-41,0.6660868525505066,0.016779066994786262,0.0015732187312096357,-23701,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,964493094,9.184110135184851e-41,0.6207430958747864,0.06402267515659332,-0.03796205297112465,-30112,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,963503499,3.112283889265419e-42,0.6564045548439026,0.05061515048146248,0.024401802569627762,23985,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,104,9.183689745645554e-41,0.6121024489402771,0.060996249318122864,-0.06567608565092087,11513,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966093444,9.183970005338419e-41,0.666072428226471,0.01676998659968376,0.0015888827620074153,-22698,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,964794842,9.184110135184851e-41,0.6207603812217712,0.06403050571680069,-0.03795719891786575,-28243,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,963494806,3.112283889265419e-42,0.6564035415649414,0.05066649243235588,0.02439012937247753,24185,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,104,9.183689745645554e-41,0.6121251583099365,0.061002034693956375,-0.06566612422466278,10596,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966373774,9.183970005338419e-41,0.6660386323928833,0.01676044426858425,0.0016494952142238617,-22046,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,965584142,9.184110135184851e-41,0.6207659840583801,0.06403347104787827,-0.03795056417584419,-26099,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,963905731,3.112283889265419e-42,0.6564245223999023,0.05063020437955856,0.024402188137173653,24384,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,130,9.183689745645554e-41,0.6121238470077515,0.061004139482975006,-0.06565035879611969,9390,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966394446,9.183970005338419e-41,0.6660218834877014,0.01674942672252655,0.0016644751885905862,-21394,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,965951517,9.184110135184851e-41,0.6207739114761353,0.06404504179954529,-0.03793928399682045,-24065,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,963816934,3.112283889265419e-42,0.656426191329956,0.05067210644483566,0.024398667737841606,24580,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966681191,3.2061708863751815e-42,0.2248157113790512,0.2779449224472046,0.9111942648887634,10735,1.6743975220370807e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,130,9.183689745645554e-41,0.6121131777763367,0.061118584126234055,-0.06567157804965973,8115,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966153893,9.183970005338419e-41,0.6660215258598328,0.016762569546699524,0.0016707096947357059,-20745,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,965849436,9.184110135184851e-41,0.6207733154296875,0.06406685709953308,-0.03792690858244896,-22041,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,963803980,3.112283889265419e-42,0.6564444899559021,0.050679393112659454,0.02439405955374241,24775,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966932196,3.2061708863751815e-42,0.22128432989120483,0.28222984075546265,0.9145430326461792,-28894,1.6743807064555088e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,130,9.183689745645554e-41,0.6120833158493042,0.0611417256295681,-0.06563200801610947,7004,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966126017,9.183970005338419e-41,0.6660196185112,0.01676851324737072,0.0016771069495007396,-20099,1.4857859997513975e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966076412,9.184110135184851e-41,0.6207741498947144,0.06411250680685043,-0.037890832871198654,-20003,1.4857866723746604e-37,6,0,1,53,GBYK,large,left,small,right
AssetMarker,964811394,3.112283889265419e-42,0.6564546823501587,0.05067913234233856,0.02440645545721054,24968,1.6746133220005867e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,966918671,3.2061708863751815e-42,0.21655501425266266,0.2845769226551056,0.9171568155288696,-24680,1.6743961207386163e-39,6,0,1,53,GBYK,large,left,small,right
AssetMarker,130,9.183689745645554e-41,0.6120588779449463,0.06119731068611145,-0.06558648496866226,5638,1.4857883539328176e-37,6,0,1,53,GBYK,large,left,small,right
