asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,9.183689745645554e-41,0.6106293201446533,0.08713836967945099,-0.05587621405720711,-5824,1.4857888023483262e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,961239908,9.183970005338419e-41,0.6597184538841248,0.021515240892767906,0.0005279349279589951,18573,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,955762902,9.184110135184851e-41,0.6208140254020691,0.0825730711221695,-0.02655891701579094,-22635,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,967158881,4.5528187105913307e-42,0.6539393663406372,0.05111014097929001,0.028657633811235428,-7213,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6106920838356018,0.08731751143932343,-0.05579337477684021,-3684,1.4857888023483262e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,960319914,9.183970005338419e-41,0.6597116589546204,0.021582474932074547,0.0005334034212864935,20938,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,953603017,9.184110135184851e-41,0.6208796501159668,0.08272376656532288,-0.026447176933288574,-19971,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,967282345,4.5528187105913307e-42,0.6540021300315857,0.05112658441066742,0.02871333621442318,-6654,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.610778272151947,0.08754882961511612,-0.05573379620909691,-1671,1.4857888023483262e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,961016628,9.183970005338419e-41,0.6597887277603149,0.02160833403468132,0.0005364101380109787,22990,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,956004757,9.184110135184851e-41,0.620959460735321,0.08285293728113174,-0.02633228525519371,-17880,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,967999809,4.5528187105913307e-42,0.654037594795227,0.05113823711872101,0.02874397300183773,-6099,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6108490228652954,0.08766328543424606,-0.05558931827545166,28,1.4857889144522033e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,958113812,9.183970005338419e-41,0.659792423248291,0.021651826798915863,0.0005400408408604562,25242,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,956793510,9.184110135184851e-41,0.6209476590156555,0.08297848701477051,-0.02618166245520115,-15944,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,966646338,4.5528187105913307e-42,0.6540589332580566,0.051140349358320236,0.02878461219370365,-5547,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6108962893486023,0.08782804757356644,-0.05543048679828644,1672,1.4857889144522033e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,958272494,9.183970005338419e-41,0.6598019003868103,0.02167605049908161,0.0005517044337466359,27263,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,956790509,9.184110135184851e-41,0.6209627985954285,0.08306202292442322,-0.02609732188284397,-13964,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,966494012,4.5528187105913307e-42,0.6540887951850891,0.05115562304854393,0.02883288450539112,-5110,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6108487248420715,0.08798270672559738,-0.055334270000457764,3752,1.4857889144522033e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,960025244,9.183970005338419e-41,0.6598175168037415,0.02169952169060707,0.0005546842003241181,29483,1.4857858876475204e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,956199023,9.184110135184851e-41,0.6209613680839539,0.08317788690328598,-0.025954991579055786,-11983,1.485787120790169e-37,6,0,2,27,KBYG,small,right,large,left
AssetMarker,967640913,4.5528187105913307e-42,0.6540957689285278,0.05115890130400658,0.02885478362441063,-4853,1.674614723299051e-39,6,0,2,27,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6108601689338684,0.08809742331504822,-0.05523514002561569,5962,1.4857889144522033e-37,6,0,2,27,KBYG,small,right,large,left
