asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,156,4.44491872883832e-42,0.6373035311698914,0.07670240849256515,-0.034660205245018005,29548,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966642658,4.5528187105913307e-42,0.6736399531364441,0.05000978335738182,0.02670969069004059,-8809,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974710988,4.6999550493454364e-42,0.6221516132354736,0.07731819897890091,-0.06156625971198082,-3589,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959470775,4.8442887911708926e-42,0.6676470637321472,0.017013167962431908,0.0032669692300260067,-12242,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972146142,4.862505671207115e-42,0.5123674869537354,0.34887099266052246,0.9293894171714783,-28914,1.6744311532002245e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,956431654,4.8681108650644145e-42,0.4276685118675232,0.3145817518234253,0.7219176292419434,-28601,1.674338667501579e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6373007893562317,0.07671350240707397,-0.03465567156672478,32342,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966469068,4.5528187105913307e-42,0.6736137270927429,0.05000913888216019,0.02672124281525612,-11349,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974322420,4.6999550493454364e-42,0.6221610307693481,0.07733205705881119,-0.06157611683011055,-3149,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959350005,4.8442887911708926e-42,0.6676414608955383,0.017015263438224792,0.003267480293288827,-12835,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972272872,4.862505671207115e-42,0.5117136836051941,0.3499149680137634,0.931959331035614,4686,1.6744311532002245e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,971747821,4.8681108650644145e-42,0.43109607696533203,0.3104337155818939,0.7214515805244446,24537,1.6743400688000433e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372995376586914,0.07672954350709915,-0.034655481576919556,-30536,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966268969,4.5528187105913307e-42,0.6735992431640625,0.050019778311252594,0.02672739513218403,-13873,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974353336,4.6999550493454364e-42,0.6221654415130615,0.07735123485326767,-0.06157859414815903,-2713,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959307359,4.8442887911708926e-42,0.6676406264305115,0.017011480405926704,0.003256343537941575,-13427,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972260506,4.862505671207115e-42,0.5123696327209473,0.3495883345603943,0.9313375949859619,-333,1.67442975190176e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,970247412,4.8681108650644145e-42,0.4320164620876312,0.31100064516067505,0.7249533534049988,-23630,1.674334463606186e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372960209846497,0.07673808187246323,-0.03464627265930176,-27798,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966544159,4.5528187105913307e-42,0.673584520816803,0.05002488195896149,0.02674386464059353,-16250,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974372936,4.6999550493454364e-42,0.6221715807914734,0.07736993581056595,-0.06157180666923523,-2279,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959076150,4.8442887911708926e-42,0.6676480174064636,0.017022917047142982,0.003249670844525099,-14017,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972263104,4.862505671207115e-42,0.5132843255996704,0.3492423892021179,0.9305224418640137,-20814,1.67442975190176e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,963395521,4.8681108650644145e-42,0.43285056948661804,0.3115144073963165,0.7281267642974854,-23630,1.674334463606186e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.637292742729187,0.07675748318433762,-0.03463297337293625,-25055,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966516388,4.5528187105913307e-42,0.6735685467720032,0.05002623423933983,0.02675577439367771,-18613,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974308456,4.6999550493454364e-42,0.6221846342086792,0.07739924639463425,-0.061561018228530884,-1849,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959389704,4.8442887911708926e-42,0.6676521301269531,0.01702105440199375,0.003246407024562359,-14390,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972194944,4.862505671207115e-42,0.5124079585075378,0.347655713558197,0.9277287125587463,-26224,1.67442975190176e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,973985803,4.8681108650644145e-42,0.43360647559165955,0.3119799792766571,0.731002688407898,-23630,1.674334463606186e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372916102409363,0.07676848769187927,-0.03460511192679405,-22447,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966485552,4.5528187105913307e-42,0.6735667586326599,0.05003482848405838,0.026774931699037552,-20881,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974269386,4.6999550493454364e-42,0.6221858859062195,0.07744964957237244,-0.06154216080904007,-1745,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959899811,4.8442887911708926e-42,0.6676531434059143,0.017020119354128838,0.0032389755360782146,-14977,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972577552,4.862505671207115e-42,0.5127437114715576,0.34818387031555176,0.9285508394241333,28090,1.67442975190176e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,981081344,4.869512163528739e-42,0.5000355243682861,0.3233531415462494,0.9583131670951843,-26696,1.6745222376004056e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372896432876587,0.07678911089897156,-0.0345877967774868,-19856,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966652129,4.5528187105913307e-42,0.6735448241233826,0.05003338307142258,0.026793673634529114,-23299,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974243142,4.6999550493454364e-42,0.6221913695335388,0.07748247683048248,-0.061525456607341766,-1644,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959886342,4.8442887911708926e-42,0.6676586866378784,0.017031116411089897,0.0032387576065957546,-15563,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972632713,4.862505671207115e-42,0.5123971700668335,0.3492262661457062,0.9320741295814514,8236,1.67442975190176e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,973662698,4.869512163528739e-42,0.4999296963214874,0.32326215505599976,0.9577019810676575,-30912,1.674537651883513e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.637285053730011,0.07680536061525345,-0.03456386178731918,-17454,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966691782,4.5528187105913307e-42,0.6735292077064514,0.05003512650728226,0.026806756854057312,-25704,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974277488,4.6999550493454364e-42,0.6222018599510193,0.07751214504241943,-0.0615064799785614,-1382,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959744790,4.8442887911708926e-42,0.6676719784736633,0.017044998705387115,0.0032281416933983564,-16147,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972779004,4.862505671207115e-42,0.5128750205039978,0.3495527505874634,0.9325467348098755,-20095,1.6744283506032958e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,963345526,4.869512163528739e-42,0.4999625086784363,0.32330456376075745,0.959371030330658,31776,1.6745390531819775e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372768878936768,0.0768224224448204,-0.034537672996520996,-15068,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,966452275,4.5528187105913307e-42,0.6735222935676575,0.05003957077860832,0.02682596817612648,-28094,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974302600,4.6999550493454364e-42,0.6222033500671387,0.07753452658653259,-0.06148017197847366,-1219,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959795781,4.8442887911708926e-42,0.6676799654960632,0.017043037340044975,0.003230444621294737,-16729,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972724633,4.862505671207115e-42,0.512607753276825,0.3495050370693207,0.9327649474143982,23138,1.6744283506032958e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,962929222,4.869512163528739e-42,0.5003489255905151,0.32247424125671387,0.9577390551567078,-29415,1.674537651883513e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,156,4.44491872883832e-42,0.6372963190078735,0.0768360048532486,-0.034459419548511505,-12289,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,967869521,4.5528187105913307e-42,0.6734964847564697,0.05008735880255699,0.026884544640779495,-30565,1.674606315508265e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,974331962,4.6999550493454364e-42,0.6222033500671387,0.0775492712855339,-0.06145108863711357,-1149,1.6746329401790872e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,959532460,4.8442887911708926e-42,0.667700469493866,0.017036335542798042,0.0032241123262792826,-17310,1.6745600726589423e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,972831306,4.862505671207115e-42,0.5126410126686096,0.34884393215179443,0.9309238195419312,23664,1.6744283506032958e-39,6,0,2,30,KBYG,small,right,small,left
AssetMarker,965655955,4.869512163528739e-42,0.5002731084823608,0.32233962416648865,0.9576994776725769,-323,1.6745362505850488e-39,6,0,2,30,KBYG,small,right,small,left
