asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,136486,6,0,2,49,KBYG,large,right,large,left
Prefix,136487,6,0,2,49,KBYG,large,right,large,left
Prefix,136488,6,0,2,49,KBYG,large,right,large,left
Prefix,136489,6,0,2,49,KBYG,large,right,large,left
Prefix,136490,6,0,2,49,KBYG,large,right,large,left
Prefix,136491,6,0,2,49,KBYG,large,right,large,left
Prefix,136492,6,0,2,49,KBYG,large,right,large,left
Prefix,136493,6,0,2,49,KBYG,large,right,large,left
Prefix,136494,6,0,2,49,KBYG,large,right,large,left
Prefix,136495,6,0,2,49,KBYG,large,right,large,left
Prefix,136496,6,0,2,49,KBYG,large,right,large,left
Prefix,136497,6,0,2,49,KBYG,large,right,large,left
Prefix,136498,6,0,2,49,KBYG,large,right,large,left
Prefix,136499,6,0,2,49,KBYG,large,right,large,left
Prefix,136500,6,0,2,49,KBYG,large,right,large,left
Prefix,136501,6,0,2,49,KBYG,large,right,large,left
Prefix,136502,6,0,2,49,KBYG,large,right,large,left
Prefix,136503,6,0,2,49,KBYG,large,right,large,left
Prefix,136504,6,0,2,49,KBYG,large,right,large,left
Prefix,136505,6,0,2,49,KBYG,large,right,large,left
Prefix,136506,6,0,2,49,KBYG,large,right,large,left
Prefix,136507,6,0,2,49,KBYG,large,right,large,left
Prefix,136508,6,0,2,49,KBYG,large,right,large,left
Prefix,136509,6,0,2,49,KBYG,large,right,large,left
Prefix,136510,6,0,2,49,KBYG,large,right,large,left
Prefix,136511,6,0,2,49,KBYG,large,right,large,left
Prefix,136512,6,0,2,49,KBYG,large,right,large,left
Prefix,136513,6,0,2,49,KBYG,large,right,large,left
Prefix,136514,6,0,2,49,KBYG,large,right,large,left
Prefix,136515,6,0,2,49,KBYG,large,right,large,left
Prefix,136516,6,0,2,49,KBYG,large,right,large,left
Prefix,136517,6,0,2,49,KBYG,large,right,large,left
Prefix,136518,6,0,2,49,KBYG,large,right,large,left
Prefix,136519,6,0,2,49,KBYG,large,right,large,left
Prefix,136520,6,0,2,49,KBYG,large,right,large,left
Prefix,136521,6,0,2,49,KBYG,large,right,large,left
Prefix,136522,6,0,2,49,KBYG,large,right,large,left
Prefix,136523,6,0,2,49,KBYG,large,right,large,left
Prefix,136524,6,0,2,49,KBYG,large,right,large,left
Prefix,136525,6,0,2,49,KBYG,large,right,large,left
Prefix,136526,6,0,2,49,KBYG,large,right,large,left
Prefix,136527,6,0,2,49,KBYG,large,right,large,left
Prefix,136528,6,0,2,49,KBYG,large,right,large,left
Prefix,136529,6,0,2,49,KBYG,large,right,large,left
Prefix,136530,6,0,2,49,KBYG,large,right,large,left
Prefix,136531,6,0,2,49,KBYG,large,right,large,left
Prefix,136532,6,0,2,49,KBYG,large,right,large,left
Prefix,136533,6,0,2,49,KBYG,large,right,large,left
Prefix,136534,6,0,2,49,KBYG,large,right,large,left
Prefix,136535,6,0,2,49,KBYG,large,right,large,left
Prefix,136536,6,0,2,49,KBYG,large,right,large,left
Prefix,136537,6,0,2,49,KBYG,large,right,large,left
