asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.7171177223258203e-42,0.6585347056388855,0.050697989761829376,0.025243259966373444,-5989,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964361288,2.865655359544251e-42,0.620989203453064,0.06609853357076645,-0.06881579011678696,-7449,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,960037161,2.8670566580085757e-42,0.6292383074760437,0.06831277906894684,-0.0404745377600193,16018,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,966503989,2.889477433437773e-42,0.6648878455162048,0.017384285107254982,0.0028412723913788795,21305,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6586100459098816,0.05070140212774277,0.025214901193976402,-5592,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964435928,2.865655359544251e-42,0.6210847496986389,0.06617018580436707,-0.0688558891415596,-6589,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,960532782,2.8670566580085757e-42,0.6294573545455933,0.06840667873620987,-0.040542855858802795,16758,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,965715048,2.889477433437773e-42,0.664880633354187,0.017388971522450447,0.0028327987529337406,21153,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.658680260181427,0.05071335658431053,0.02521100640296936,-4965,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964378080,2.865655359544251e-42,0.6211661100387573,0.06626244634389877,-0.0688619315624237,-5998,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,959883649,2.8670566580085757e-42,0.6295850872993469,0.06861350685358047,-0.0404842384159565,17553,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964329534,2.889477433437773e-42,0.664860188961029,0.017420364543795586,0.002845021430402994,21002,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6587451696395874,0.050722990185022354,0.02520724944770336,-4464,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964783920,2.865655359544251e-42,0.6212510466575623,0.06638510525226593,-0.06884340196847916,-5526,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,958933756,2.8670566580085757e-42,0.6296598315238953,0.06870391219854355,-0.04047223553061485,18441,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964274145,2.889477433437773e-42,0.6648491024971008,0.01741870865225792,0.002839950146153569,20854,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6588066816329956,0.05073489621281624,0.025212973356246948,-3842,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964774961,2.865655359544251e-42,0.6213162541389465,0.0665133148431778,-0.06882558017969131,-5322,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,958635844,2.8670566580085757e-42,0.6297199130058289,0.0688016340136528,-0.04044705629348755,19495,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,964063414,2.889477433437773e-42,0.6648418307304382,0.017445730045437813,0.0028443194460123777,20857,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6588875651359558,0.050721582025289535,0.02521057054400444,-3263,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,965352172,2.865655359544251e-42,0.6213544607162476,0.06662782281637192,-0.06879165768623352,-5122,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,958513393,2.8670566580085757e-42,0.6297597289085388,0.06888090074062347,-0.04040945693850517,20477,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,963870129,2.889477433437773e-42,0.664829432964325,0.017462478950619698,0.0028558578342199326,20860,1.6746035129113364e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6589152216911316,0.05071878805756569,0.025227198377251625,-2590,1.674614723299051e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,965262910,2.865655359544251e-42,0.6213775277137756,0.06672846525907516,-0.06875642389059067,-4924,1.6746259336867656e-39,6,0,1,37,GBYK,small,left,large,right
AssetMarker,958736614,2.8670566580085757e-42,0.6297884583473206,0.06895535439252853,-0.04036835953593254,21638,1.6746091181051937e-39,6,0,1,37,GBYK,small,left,large,right
