asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,119389,6,0,2,29,KBYG,large,left,large,right
Prefix,119390,6,0,2,29,KBYG,large,left,large,right
Prefix,119391,6,0,2,29,KBYG,large,left,large,right
Prefix,119392,6,0,2,29,KBYG,large,left,large,right
Prefix,119393,6,0,2,29,KBYG,large,left,large,right
Prefix,119394,6,0,2,29,KBYG,large,left,large,right
Prefix,119395,6,0,2,29,KBYG,large,left,large,right
Prefix,119396,6,0,2,29,KBYG,large,left,large,right
Prefix,119397,6,0,2,29,KBYG,large,left,large,right
Prefix,119398,6,0,2,29,KBYG,large,left,large,right
Prefix,119399,6,0,2,29,KBYG,large,left,large,right
Prefix,119400,6,0,2,29,KBYG,large,left,large,right
Prefix,119401,6,0,2,29,KBYG,large,left,large,right
Prefix,119402,6,0,2,29,KBYG,large,left,large,right
Prefix,119403,6,0,2,29,KBYG,large,left,large,right
Prefix,119404,6,0,2,29,KBYG,large,left,large,right
Prefix,119405,6,0,2,29,KBYG,large,left,large,right
Prefix,119406,6,0,2,29,KBYG,large,left,large,right
Prefix,119407,6,0,2,29,KBYG,large,left,large,right
Prefix,119408,6,0,2,29,KBYG,large,left,large,right
Prefix,119409,6,0,2,29,KBYG,large,left,large,right
Prefix,119410,6,0,2,29,KBYG,large,left,large,right
Prefix,119411,6,0,2,29,KBYG,large,left,large,right
Prefix,119412,6,0,2,29,KBYG,large,left,large,right
Prefix,119413,6,0,2,29,KBYG,large,left,large,right
Prefix,119414,6,0,2,29,KBYG,large,left,large,right
Prefix,119415,6,0,2,29,KBYG,large,left,large,right
Prefix,119416,6,0,2,29,KBYG,large,left,large,right
Prefix,119417,6,0,2,29,KBYG,large,left,large,right
Prefix,119418,6,0,2,29,KBYG,large,left,large,right
Prefix,119419,6,0,2,29,KBYG,large,left,large,right
Prefix,119420,6,0,2,29,KBYG,large,left,large,right
Prefix,119421,6,0,2,29,KBYG,large,left,large,right
Prefix,119422,6,0,2,29,KBYG,large,left,large,right
Prefix,119423,6,0,2,29,KBYG,large,left,large,right
Prefix,119424,6,0,2,29,KBYG,large,left,large,right
Prefix,119425,6,0,2,29,KBYG,large,left,large,right
Prefix,119426,6,0,2,29,KBYG,large,left,large,right
Prefix,119427,6,0,2,29,KBYG,large,left,large,right
Prefix,119428,6,0,2,29,KBYG,large,left,large,right
Prefix,119429,6,0,2,29,KBYG,large,left,large,right
Prefix,119430,6,0,2,29,KBYG,large,left,large,right
Prefix,119431,6,0,2,29,KBYG,large,left,large,right
Prefix,119432,6,0,2,29,KBYG,large,left,large,right
Prefix,119433,6,0,2,29,KBYG,large,left,large,right
Prefix,119434,6,0,2,29,KBYG,large,left,large,right
Prefix,119435,6,0,2,29,KBYG,large,left,large,right
Prefix,119436,6,0,2,29,KBYG,large,left,large,right
Prefix,119437,6,0,2,29,KBYG,large,left,large,right
Prefix,119438,6,0,2,29,KBYG,large,left,large,right
Prefix,119439,6,0,2,29,KBYG,large,left,large,right
Prefix,119440,6,0,2,29,KBYG,large,left,large,right
Prefix,119441,6,0,2,29,KBYG,large,left,large,right
Prefix,119442,6,0,2,29,KBYG,large,left,large,right
Prefix,119443,6,0,2,29,KBYG,large,left,large,right
Prefix,119444,6,0,2,29,KBYG,large,left,large,right
Prefix,119445,6,0,2,29,KBYG,large,left,large,right
Prefix,119446,6,0,2,29,KBYG,large,left,large,right
Prefix,119447,6,0,2,29,KBYG,large,left,large,right
Prefix,119448,6,0,2,29,KBYG,large,left,large,right
Prefix,119449,6,0,2,29,KBYG,large,left,large,right
Prefix,119450,6,0,2,29,KBYG,large,left,large,right
Prefix,119451,6,0,2,29,KBYG,large,left,large,right
Prefix,119452,6,0,2,29,KBYG,large,left,large,right
Prefix,119453,6,0,2,29,KBYG,large,left,large,right
Prefix,119454,6,0,2,29,KBYG,large,left,large,right
Prefix,119455,6,0,2,29,KBYG,large,left,large,right
Prefix,119456,6,0,2,29,KBYG,large,left,large,right
Prefix,119457,6,0,2,29,KBYG,large,left,large,right
Prefix,119458,6,0,2,29,KBYG,large,left,large,right
Prefix,119459,6,0,2,29,KBYG,large,left,large,right
