asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,58235,6,0,1,42,GBYK,small,left,large,right
Prefix,58236,6,0,1,42,GBYK,small,left,large,right
Prefix,58237,6,0,1,42,GBYK,small,left,large,right
Prefix,58238,6,0,1,42,GBYK,small,left,large,right
Prefix,58239,6,0,1,42,GBYK,small,left,large,right
Prefix,58240,6,0,1,42,GBYK,small,left,large,right
Prefix,58241,6,0,1,42,GBYK,small,left,large,right
Prefix,58242,6,0,1,42,GBYK,small,left,large,right
Prefix,58243,6,0,1,42,GBYK,small,left,large,right
Prefix,58244,6,0,1,42,GBYK,small,left,large,right
Prefix,58245,6,0,1,42,GBYK,small,left,large,right
Prefix,58246,6,0,1,42,GBYK,small,left,large,right
Prefix,58247,6,0,1,42,GBYK,small,left,large,right
Prefix,58248,6,0,1,42,GBYK,small,left,large,right
Prefix,58249,6,0,1,42,GBYK,small,left,large,right
Prefix,58250,6,0,1,42,GBYK,small,left,large,right
Prefix,58251,6,0,1,42,GBYK,small,left,large,right
Prefix,58252,6,0,1,42,GBYK,small,left,large,right
Prefix,58253,6,0,1,42,GBYK,small,left,large,right
Prefix,58254,6,0,1,42,GBYK,small,left,large,right
Prefix,58255,6,0,1,42,GBYK,small,left,large,right
Prefix,58256,6,0,1,42,GBYK,small,left,large,right
Prefix,58257,6,0,1,42,GBYK,small,left,large,right
Prefix,58258,6,0,1,42,GBYK,small,left,large,right
Prefix,58259,6,0,1,42,GBYK,small,left,large,right
Prefix,58260,6,0,1,42,GBYK,small,left,large,right
Prefix,58261,6,0,1,42,GBYK,small,left,large,right
Prefix,58262,6,0,1,42,GBYK,small,left,large,right
Prefix,58263,6,0,1,42,GBYK,small,left,large,right
Prefix,58264,6,0,1,42,GBYK,small,left,large,right
Prefix,58265,6,0,1,42,GBYK,small,left,large,right
Prefix,58266,6,0,1,42,GBYK,small,left,large,right
Prefix,58267,6,0,1,42,GBYK,small,left,large,right
Prefix,58268,6,0,1,42,GBYK,small,left,large,right
Prefix,58269,6,0,1,42,GBYK,small,left,large,right
Prefix,58270,6,0,1,42,GBYK,small,left,large,right
Prefix,58271,6,0,1,42,GBYK,small,left,large,right
Prefix,58272,6,0,1,42,GBYK,small,left,large,right
Prefix,58273,6,0,1,42,GBYK,small,left,large,right
Prefix,58274,6,0,1,42,GBYK,small,left,large,right
Prefix,58275,6,0,1,42,GBYK,small,left,large,right
Prefix,58276,6,0,1,42,GBYK,small,left,large,right
Prefix,58278,6,0,1,42,GBYK,small,left,large,right
Prefix,58279,6,0,1,42,GBYK,small,left,large,right
Prefix,58280,6,0,1,42,GBYK,small,left,large,right
