asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,12659,6,0,1,1,GBYK,large,left,large,right
Prefix,12660,6,0,1,1,GBYK,large,left,large,right
Prefix,12661,6,0,1,1,GBYK,large,left,large,right
Prefix,12662,6,0,1,1,GBYK,large,left,large,right
Prefix,12663,6,0,1,1,GBYK,large,left,large,right
Prefix,12664,6,0,1,1,GBYK,large,left,large,right
Prefix,12665,6,0,1,1,GBYK,large,left,large,right
Prefix,12666,6,0,1,1,GBYK,large,left,large,right
Prefix,12667,6,0,1,1,GBYK,large,left,large,right
Prefix,12668,6,0,1,1,GBYK,large,left,large,right
Prefix,12669,6,0,1,1,GBYK,large,left,large,right
Prefix,12670,6,0,1,1,GBYK,large,left,large,right
Prefix,12671,6,0,1,1,GBYK,large,left,large,right
Prefix,12672,6,0,1,1,GBYK,large,left,large,right
Prefix,12673,6,0,1,1,GBYK,large,left,large,right
Prefix,12674,6,0,1,1,GBYK,large,left,large,right
Prefix,12675,6,0,1,1,GBYK,large,left,large,right
Prefix,12676,6,0,1,1,GBYK,large,left,large,right
Prefix,12677,6,0,1,1,GBYK,large,left,large,right
Prefix,12678,6,0,1,1,GBYK,large,left,large,right
Prefix,12679,6,0,1,1,GBYK,large,left,large,right
Prefix,12680,6,0,1,1,GBYK,large,left,large,right
Prefix,12681,6,0,1,1,GBYK,large,left,large,right
Prefix,12682,6,0,1,1,GBYK,large,left,large,right
Prefix,12683,6,0,1,1,GBYK,large,left,large,right
Prefix,12684,6,0,1,1,GBYK,large,left,large,right
Prefix,12685,6,0,1,1,GBYK,large,left,large,right
Prefix,12686,6,0,1,1,GBYK,large,left,large,right
Prefix,12687,6,0,1,1,GBYK,large,left,large,right
Prefix,12688,6,0,1,1,GBYK,large,left,large,right
Prefix,12689,6,0,1,1,GBYK,large,left,large,right
Prefix,12690,6,0,1,1,GBYK,large,left,large,right
Prefix,12691,6,0,1,1,GBYK,large,left,large,right
Prefix,12692,6,0,1,1,GBYK,large,left,large,right
Prefix,12693,6,0,1,1,GBYK,large,left,large,right
Prefix,12694,6,0,1,1,GBYK,large,left,large,right
Prefix,12695,6,0,1,1,GBYK,large,left,large,right
Prefix,12696,6,0,1,1,GBYK,large,left,large,right
