asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6511876583099365,0.05035240948200226,0.024545783177018166,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6511749029159546,0.050355978310108185,0.024556292220950127,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6511396765708923,0.05038448050618172,0.024599527940154076,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6511003375053406,0.050386231392621994,0.024620061740279198,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510781645774841,0.05039389804005623,0.024643829092383385,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510607004165649,0.05039851740002632,0.024659430608153343,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.651046872138977,0.05039678514003754,0.02467062696814537,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510470509529114,0.05039744824171066,0.024670051410794258,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510461568832397,0.05039595067501068,0.024678844958543777,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.651049792766571,0.05039487034082413,0.02468615211546421,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.651059627532959,0.05039605498313904,0.024696458131074905,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510612964630127,0.05039691552519798,0.02469736523926258,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.651045024394989,0.05039733648300171,0.024709753692150116,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.651027262210846,0.050409767776727676,0.02473514713346958,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6510229706764221,0.050407733768224716,0.024754391983151436,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6509920954704285,0.05041567236185074,0.024772709235548973,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6509565711021423,0.05042701214551926,0.02479666657745838,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6509130597114563,0.0504317544400692,0.024841222912073135,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6508614420890808,0.050450392067432404,0.02488306537270546,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650789201259613,0.05049210414290428,0.024961937218904495,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6507237553596497,0.050522580742836,0.025036079809069633,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6506649255752563,0.05054086446762085,0.025107491761446,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6506083011627197,0.05055764690041542,0.02517898939549923,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6505661606788635,0.050567805767059326,0.025238407775759697,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6505241394042969,0.05057587847113609,0.025283215567469597,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6504833102226257,0.050569839775562286,0.025322500616312027,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650439977645874,0.05057212337851524,0.025356072932481766,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650411069393158,0.05058732628822327,0.02538490481674671,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503838896751404,0.050588082522153854,0.025406640022993088,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503644585609436,0.05059268698096275,0.025413258001208305,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.65034019947052,0.05058753490447998,0.02541385218501091,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503259539604187,0.050585731863975525,0.025418443605303764,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503112316131592,0.050592586398124695,0.02541973628103733,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502977013587952,0.05058753862977028,0.025429945439100265,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502864956855774,0.05058332532644272,0.02541373297572136,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502746343612671,0.05058657005429268,0.025420011952519417,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502677202224731,0.05058588832616806,0.025422031059861183,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502590179443359,0.05058543384075165,0.025418754667043686,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502580046653748,0.05058368667960167,0.02540784887969494,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502529978752136,0.050577785819768906,0.025399712845683098,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502581238746643,0.050583675503730774,0.025395408272743225,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502587199211121,0.05058109387755394,0.02539614960551262,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502624750137329,0.05057926848530769,0.02539786696434021,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502659320831299,0.05058176442980766,0.02539965696632862,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502677798271179,0.05058743432164192,0.025409087538719177,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502666473388672,0.05058494955301285,0.025422271341085434,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502602696418762,0.05058477073907852,0.025432249531149864,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502453684806824,0.05058415234088898,0.02542577125132084,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502334475517273,0.05057695135474205,0.025424888357520103,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502211093902588,0.050580691546201706,0.025421686470508575,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502131223678589,0.05057768523693085,0.02542010322213173,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501989364624023,0.05057905986905098,0.02541688270866871,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501973271369934,0.050572097301483154,0.025400245562195778,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502055525779724,0.050572335720062256,0.025385523214936256,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502082347869873,0.05056828632950783,0.025375057011842728,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502168774604797,0.0505751371383667,0.025370275601744652,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502320766448975,0.050562407821416855,0.025356825441122055,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650248110294342,0.05056152120232582,0.025342116132378578,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650251030921936,0.05056220293045044,0.025336716324090958,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502614617347717,0.0505598746240139,0.02532605454325676,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650269091129303,0.05056053027510643,0.02532394416630268,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650277853012085,0.050557345151901245,0.025320395827293396,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502870917320251,0.05055379495024681,0.02531955949962139,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502968668937683,0.05055656656622887,0.02533194050192833,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502984762191772,0.05055571347475052,0.025349564850330353,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503056883811951,0.05056218057870865,0.025355350226163864,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650305449962616,0.05056832358241081,0.025370880961418152,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503041386604309,0.05056826025247574,0.025385146960616112,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503056883811951,0.050578147172927856,0.02540343441069126,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6503007411956787,0.050582267343997955,0.025419292971491814,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502910256385803,0.050583355128765106,0.025434311479330063,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502798199653625,0.05058534815907478,0.025441596284508705,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502601504325867,0.05059032887220383,0.025468267500400543,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650238037109375,0.05058819055557251,0.02548423781991005,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502188444137573,0.050591740757226944,0.025492103770375252,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502116918563843,0.05059452727437019,0.025494510307908058,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.65020751953125,0.05058344081044197,0.02548944763839245,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502111554145813,0.05059077590703964,0.02548888511955738,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650223433971405,0.05058775097131729,0.025472216308116913,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502330303192139,0.05058157816529274,0.02546563558280468,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502431035041809,0.050577715039253235,0.025445353239774704,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502467393875122,0.05057201534509659,0.02544265054166317,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502366065979004,0.050577882677316666,0.025447122752666473,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502332091331482,0.05057957395911217,0.02545461431145668,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502243876457214,0.050577010959386826,0.02544710971415043,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502219438552856,0.05057588592171669,0.02545136772096157,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502187252044678,0.050580721348524094,0.02546723000705242,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502081155776978,0.05058863013982773,0.025474349036812782,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502096056938171,0.050583645701408386,0.02547690086066723,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502089500427246,0.05058163404464722,0.02547844499349594,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650210976600647,0.05058556795120239,0.025483272969722748,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6502079963684082,0.050588127225637436,0.025478817522525787,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501941680908203,0.05058916658163071,0.025481220334768295,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501754522323608,0.050583478063344955,0.025468777865171432,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501641273498535,0.05057889595627785,0.025457922369241714,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501573324203491,0.050577010959386826,0.025447102263569832,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501513123512268,0.05057349056005478,0.02543112076818943,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501508355140686,0.05056355521082878,0.025414787232875824,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501547694206238,0.05055462568998337,0.025400280952453613,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501642465591431,0.05055719241499901,0.02538711205124855,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.650171160697937,0.05055622011423111,0.02539212442934513,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501814723014832,0.05056297779083252,0.025397948920726776,6,0,2,18,KBYG,large,right,small,left
LegacyMarker,0.6501902341842651,0.050563253462314606,0.025390412658452988,6,0,2,18,KBYG,large,right,small,left
