asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6628849506378174,0.05028931796550751,0.027008747681975365,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6629003882408142,0.05029318481683731,0.027080465108156204,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628992557525635,0.050310660153627396,0.027143804356455803,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628918647766113,0.050316110253334045,0.027200153097510338,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628795862197876,0.05031727999448776,0.02725210040807724,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628550887107849,0.05032241716980934,0.027293510735034943,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662819504737854,0.05032480135560036,0.027344699949026108,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627278923988342,0.05032512545585632,0.027450628578662872,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6626536250114441,0.050322264432907104,0.027514895424246788,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625959277153015,0.05031929165124893,0.027551209554076195,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625478267669678,0.05031272396445274,0.027578746899962425,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625129580497742,0.05030464753508568,0.02759251557290554,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6624905467033386,0.05029912665486336,0.027600344270467758,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6624913811683655,0.050293322652578354,0.02759554050862789,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625018119812012,0.050296951085329056,0.02759329043328762,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625295877456665,0.05029118061065674,0.02758752927184105,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625599265098572,0.05029705911874771,0.027593497186899185,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625766754150391,0.05029499903321266,0.027602601796388626,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625754237174988,0.05028923973441124,0.02761206589639187,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625684499740601,0.05028383433818817,0.02762420102953911,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625545024871826,0.05028699338436127,0.02763603813946247,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662541389465332,0.05029396712779999,0.02765018492937088,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625319719314575,0.05029547959566116,0.027656232938170433,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662533700466156,0.050290316343307495,0.027650952339172363,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625413298606873,0.05029899626970291,0.027661755681037903,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625437140464783,0.050293080508708954,0.027684912085533142,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625424027442932,0.0502985343337059,0.027704451233148575,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625460982322693,0.05030164495110512,0.02770889550447464,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625452637672424,0.05029718205332756,0.02771381102502346,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625481247901916,0.05029337853193283,0.02771332859992981,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625598073005676,0.05030115693807602,0.02770834043622017,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625757813453674,0.050290547311306,0.02767554670572281,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6625980138778687,0.05029476806521416,0.02764774300158024,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6626355648040771,0.05028596520423889,0.027605758979916573,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.66265469789505,0.050284478813409805,0.02757367677986622,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6626853346824646,0.050282612442970276,0.027555251494050026,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627058386802673,0.050280459225177765,0.027539880946278572,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627208590507507,0.05027787387371063,0.027516048401594162,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627204418182373,0.05027909204363823,0.02751043625175953,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627218723297119,0.05027183145284653,0.027507087215781212,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627188324928284,0.05027776584029198,0.027506059035658836,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662726104259491,0.05027362331748009,0.02749723754823208,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627353429794312,0.05028180032968521,0.02749195136129856,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627452373504639,0.05028494447469711,0.02748781256377697,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627639532089233,0.05028979107737541,0.027493814006447792,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627747416496277,0.05029462277889252,0.02748837321996689,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627844572067261,0.05029720813035965,0.027491124346852303,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627873182296753,0.0502956248819828,0.027495013549923897,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627803444862366,0.0502927340567112,0.02750171534717083,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627686023712158,0.05029343441128731,0.027499668300151825,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627637147903442,0.050294261425733566,0.02749040350317955,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662773847579956,0.05029086023569107,0.027469100430607796,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628038287162781,0.050287943333387375,0.027418090030550957,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628063321113586,0.05029192939400673,0.027411984279751778,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628181338310242,0.05029905214905739,0.027396386489272118,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628172397613525,0.05029451474547386,0.02738511748611927,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6628127098083496,0.05028904601931572,0.027378015220165253,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.662806510925293,0.050292737782001495,0.027372678741812706,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627819538116455,0.050282325595617294,0.027376940473914146,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627717018127441,0.05029146373271942,0.02737053483724594,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6627147793769836,0.050296850502491,0.027402037754654884,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6626825928688049,0.0502840057015419,0.027417398989200592,6,0,2,36,KBYG,large,right,small,left
LegacyMarker,0.6626713871955872,0.05028074607253075,0.02742437645792961,6,0,2,36,KBYG,large,right,small,left
