asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,130,9.183689745645554e-41,0.6301890015602112,0.05111474171280861,-0.07290142774581909,-13715,1.4857883539328176e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,964309231,9.183970005338419e-41,0.6695163249969482,0.020053572952747345,0.007305225823074579,22743,1.4857867844785375e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,965637583,9.184110135184851e-41,0.6333180665969849,0.0570022389292717,-0.045594241470098495,-12528,1.4857870086862918e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,964793152,2.3878125832094883e-42,0.6506231427192688,0.050616368651390076,0.02224919945001602,16066,1.6746175258959797e-39,6,0,1,10,GBYK,small,right,small,left
AssetMarker,963532900,2.3962203739954372e-42,0.554598331451416,0.3342110514640808,1.0510499477386475,-6965,1.674710011594625e-39,6,0,1,10,GBYK,small,right,small,left
AssetMarker,130,9.183689745645554e-41,0.6301741003990173,0.05110550299286842,-0.07288900762796402,-13502,1.4857883539328176e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,964248134,9.183970005338419e-41,0.6695359349250793,0.020060444250702858,0.007309495937079191,22740,1.4857867844785375e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,965439275,9.184110135184851e-41,0.6332995891571045,0.057024624198675156,-0.04554054141044617,-11840,1.4857870086862918e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,965209342,2.3878125832094883e-42,0.6506284475326538,0.05061965063214302,0.022255776450037956,16165,1.6746175258959797e-39,6,0,1,10,GBYK,small,right,small,left
AssetMarker,963559209,2.3962203739954372e-42,0.5546538829803467,0.3341459333896637,1.051517128944397,13631,1.6747114128930894e-39,6,0,1,10,GBYK,small,right,small,left
AssetMarker,130,9.183689745645554e-41,0.6301602125167847,0.05107865110039711,-0.07290001213550568,-13189,1.4857883539328176e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,963824401,9.183970005338419e-41,0.66953045129776,0.020068814978003502,0.007298945914953947,23027,1.4857867844785375e-37,6,0,1,10,GBYK,small,right,small,left
AssetMarker,965416200,9.184110135184851e-41,0.633294403553009,0.057015422731637955,-0.045540325343608856,-11035,1.4857870086862918e-37,6,0,1,10,GBYK,small,right,small,left
