asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,129775,6,0,2,41,KBYG,large,right,large,left
Prefix,129776,6,0,2,41,KBYG,large,right,large,left
Prefix,129777,6,0,2,41,KBYG,large,right,large,left
Prefix,129778,6,0,2,41,KBYG,large,right,large,left
Prefix,129779,6,0,2,41,KBYG,large,right,large,left
Prefix,129780,6,0,2,41,KBYG,large,right,large,left
Prefix,129781,6,0,2,41,KBYG,large,right,large,left
Prefix,129782,6,0,2,41,KBYG,large,right,large,left
Prefix,129783,6,0,2,41,KBYG,large,right,large,left
Prefix,129784,6,0,2,41,KBYG,large,right,large,left
Prefix,129785,6,0,2,41,KBYG,large,right,large,left
Prefix,129786,6,0,2,41,KBYG,large,right,large,left
Prefix,129787,6,0,2,41,KBYG,large,right,large,left
Prefix,129788,6,0,2,41,KBYG,large,right,large,left
Prefix,129789,6,0,2,41,KBYG,large,right,large,left
Prefix,129790,6,0,2,41,KBYG,large,right,large,left
Prefix,129791,6,0,2,41,KBYG,large,right,large,left
Prefix,129792,6,0,2,41,KBYG,large,right,large,left
Prefix,129793,6,0,2,41,KBYG,large,right,large,left
Prefix,129794,6,0,2,41,KBYG,large,right,large,left
Prefix,129795,6,0,2,41,KBYG,large,right,large,left
Prefix,129796,6,0,2,41,KBYG,large,right,large,left
Prefix,129797,6,0,2,41,KBYG,large,right,large,left
Prefix,129798,6,0,2,41,KBYG,large,right,large,left
Prefix,129799,6,0,2,41,KBYG,large,right,large,left
Prefix,129800,6,0,2,41,KBYG,large,right,large,left
Prefix,129801,6,0,2,41,KBYG,large,right,large,left
Prefix,129802,6,0,2,41,KBYG,large,right,large,left
Prefix,129803,6,0,2,41,KBYG,large,right,large,left
Prefix,129804,6,0,2,41,KBYG,large,right,large,left
Prefix,129805,6,0,2,41,KBYG,large,right,large,left
Prefix,129806,6,0,2,41,KBYG,large,right,large,left
Prefix,129807,6,0,2,41,KBYG,large,right,large,left
Prefix,129808,6,0,2,41,KBYG,large,right,large,left
Prefix,129809,6,0,2,41,KBYG,large,right,large,left
Prefix,129810,6,0,2,41,KBYG,large,right,large,left
Prefix,129811,6,0,2,41,KBYG,large,right,large,left
Prefix,129812,6,0,2,41,KBYG,large,right,large,left
Prefix,129813,6,0,2,41,KBYG,large,right,large,left
Prefix,129814,6,0,2,41,KBYG,large,right,large,left
Prefix,129815,6,0,2,41,KBYG,large,right,large,left
Prefix,129816,6,0,2,41,KBYG,large,right,large,left
Prefix,129817,6,0,2,41,KBYG,large,right,large,left
Prefix,129818,6,0,2,41,KBYG,large,right,large,left
Prefix,129819,6,0,2,41,KBYG,large,right,large,left
Prefix,129820,6,0,2,41,KBYG,large,right,large,left
Prefix,129821,6,0,2,41,KBYG,large,right,large,left
Prefix,129822,6,0,2,41,KBYG,large,right,large,left
Prefix,129823,6,0,2,41,KBYG,large,right,large,left
Prefix,129824,6,0,2,41,KBYG,large,right,large,left
Prefix,129825,6,0,2,41,KBYG,large,right,large,left
Prefix,129826,6,0,2,41,KBYG,large,right,large,left
Prefix,129827,6,0,2,41,KBYG,large,right,large,left
Prefix,129828,6,0,2,41,KBYG,large,right,large,left
Prefix,129829,6,0,2,41,KBYG,large,right,large,left
Prefix,129830,6,0,2,41,KBYG,large,right,large,left
Prefix,129831,6,0,2,41,KBYG,large,right,large,left
Prefix,129832,6,0,2,41,KBYG,large,right,large,left
Prefix,129833,6,0,2,41,KBYG,large,right,large,left
Prefix,129834,6,0,2,41,KBYG,large,right,large,left
Prefix,129835,6,0,2,41,KBYG,large,right,large,left
Prefix,129836,6,0,2,41,KBYG,large,right,large,left
Prefix,129837,6,0,2,41,KBYG,large,right,large,left
Prefix,129838,6,0,2,41,KBYG,large,right,large,left
Prefix,129839,6,0,2,41,KBYG,large,right,large,left
Prefix,129840,6,0,2,41,KBYG,large,right,large,left
Prefix,129841,6,0,2,41,KBYG,large,right,large,left
Prefix,129842,6,0,2,41,KBYG,large,right,large,left
Prefix,129843,6,0,2,41,KBYG,large,right,large,left
Prefix,129844,6,0,2,41,KBYG,large,right,large,left
Prefix,129845,6,0,2,41,KBYG,large,right,large,left
Prefix,129846,6,0,2,41,KBYG,large,right,large,left
Prefix,129847,6,0,2,41,KBYG,large,right,large,left
Prefix,129848,6,0,2,41,KBYG,large,right,large,left
Prefix,129849,6,0,2,41,KBYG,large,right,large,left
Prefix,129850,6,0,2,41,KBYG,large,right,large,left
Prefix,129851,6,0,2,41,KBYG,large,right,large,left
Prefix,129852,6,0,2,41,KBYG,large,right,large,left
