asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,61193,6,0,1,45,GBYK,small,left,small,right
Prefix,61194,6,0,1,45,GBYK,small,left,small,right
Prefix,61195,6,0,1,45,GBYK,small,left,small,right
Prefix,61196,6,0,1,45,GBYK,small,left,small,right
Prefix,61197,6,0,1,45,GBYK,small,left,small,right
Prefix,61198,6,0,1,45,GBYK,small,left,small,right
Prefix,61199,6,0,1,45,GBYK,small,left,small,right
Prefix,61200,6,0,1,45,GBYK,small,left,small,right
Prefix,61201,6,0,1,45,GBYK,small,left,small,right
Prefix,61202,6,0,1,45,GBYK,small,left,small,right
Prefix,61203,6,0,1,45,GBYK,small,left,small,right
Prefix,61204,6,0,1,45,GBYK,small,left,small,right
Prefix,61205,6,0,1,45,GBYK,small,left,small,right
Prefix,61206,6,0,1,45,GBYK,small,left,small,right
Prefix,61207,6,0,1,45,GBYK,small,left,small,right
Prefix,61208,6,0,1,45,GBYK,small,left,small,right
Prefix,61210,6,0,1,45,GBYK,small,left,small,right
Prefix,61211,6,0,1,45,GBYK,small,left,small,right
Prefix,61212,6,0,1,45,GBYK,small,left,small,right
Prefix,61213,6,0,1,45,GBYK,small,left,small,right
Prefix,61214,6,0,1,45,GBYK,small,left,small,right
Prefix,61215,6,0,1,45,GBYK,small,left,small,right
Prefix,61216,6,0,1,45,GBYK,small,left,small,right
Prefix,61217,6,0,1,45,GBYK,small,left,small,right
Prefix,61218,6,0,1,45,GBYK,small,left,small,right
Prefix,61219,6,0,1,45,GBYK,small,left,small,right
Prefix,61220,6,0,1,45,GBYK,small,left,small,right
Prefix,61221,6,0,1,45,GBYK,small,left,small,right
Prefix,61222,6,0,1,45,GBYK,small,left,small,right
Prefix,61223,6,0,1,45,GBYK,small,left,small,right
Prefix,61224,6,0,1,45,GBYK,small,left,small,right
Prefix,61225,6,0,1,45,GBYK,small,left,small,right
Prefix,61226,6,0,1,45,GBYK,small,left,small,right
Prefix,61227,6,0,1,45,GBYK,small,left,small,right
Prefix,61228,6,0,1,45,GBYK,small,left,small,right
Prefix,61229,6,0,1,45,GBYK,small,left,small,right
Prefix,61230,6,0,1,45,GBYK,small,left,small,right
Prefix,61231,6,0,1,45,GBYK,small,left,small,right
Prefix,61232,6,0,1,45,GBYK,small,left,small,right
Prefix,61233,6,0,1,45,GBYK,small,left,small,right
Prefix,61234,6,0,1,45,GBYK,small,left,small,right
Prefix,61235,6,0,1,45,GBYK,small,left,small,right
Prefix,61236,6,0,1,45,GBYK,small,left,small,right
Prefix,61237,6,0,1,45,GBYK,small,left,small,right
Prefix,61238,6,0,1,45,GBYK,small,left,small,right
Prefix,61239,6,0,1,45,GBYK,small,left,small,right
Prefix,61240,6,0,1,45,GBYK,small,left,small,right
Prefix,61241,6,0,1,45,GBYK,small,left,small,right
Prefix,61242,6,0,1,45,GBYK,small,left,small,right
Prefix,61243,6,0,1,45,GBYK,small,left,small,right
Prefix,61244,6,0,1,45,GBYK,small,left,small,right
Prefix,61245,6,0,1,45,GBYK,small,left,small,right
Prefix,61246,6,0,1,45,GBYK,small,left,small,right
Prefix,61247,6,0,1,45,GBYK,small,left,small,right
Prefix,61248,6,0,1,45,GBYK,small,left,small,right
Prefix,61249,6,0,1,45,GBYK,small,left,small,right
Prefix,61250,6,0,1,45,GBYK,small,left,small,right
Prefix,61251,6,0,1,45,GBYK,small,left,small,right
Prefix,61252,6,0,1,45,GBYK,small,left,small,right
Prefix,61253,6,0,1,45,GBYK,small,left,small,right
Prefix,61254,6,0,1,45,GBYK,small,left,small,right
Prefix,61255,6,0,1,45,GBYK,small,left,small,right
Prefix,61256,6,0,1,45,GBYK,small,left,small,right
Prefix,61257,6,0,1,45,GBYK,small,left,small,right
Prefix,61258,6,0,1,45,GBYK,small,left,small,right
Prefix,61259,6,0,1,45,GBYK,small,left,small,right
Prefix,61260,6,0,1,45,GBYK,small,left,small,right
Prefix,61261,6,0,1,45,GBYK,small,left,small,right
Prefix,61262,6,0,1,45,GBYK,small,left,small,right
Prefix,61263,6,0,1,45,GBYK,small,left,small,right
Prefix,61264,6,0,1,45,GBYK,small,left,small,right
Prefix,61265,6,0,1,45,GBYK,small,left,small,right
Prefix,61266,6,0,1,45,GBYK,small,left,small,right
Prefix,61267,6,0,1,45,GBYK,small,left,small,right
Prefix,61268,6,0,1,45,GBYK,small,left,small,right
Prefix,61269,6,0,1,45,GBYK,small,left,small,right
Prefix,61270,6,0,1,45,GBYK,small,left,small,right
Prefix,61271,6,0,1,45,GBYK,small,left,small,right
Prefix,61272,6,0,1,45,GBYK,small,left,small,right
Prefix,61273,6,0,1,45,GBYK,small,left,small,right
Prefix,61274,6,0,1,45,GBYK,small,left,small,right
Prefix,61275,6,0,1,45,GBYK,small,left,small,right
Prefix,61276,6,0,1,45,GBYK,small,left,small,right
Prefix,61277,6,0,1,45,GBYK,small,left,small,right
Prefix,61278,6,0,1,45,GBYK,small,left,small,right
Prefix,61279,6,0,1,45,GBYK,small,left,small,right
Prefix,61280,6,0,1,45,GBYK,small,left,small,right
Prefix,61281,6,0,1,45,GBYK,small,left,small,right
Prefix,61282,6,0,1,45,GBYK,small,left,small,right
Prefix,61283,6,0,1,45,GBYK,small,left,small,right
Prefix,61284,6,0,1,45,GBYK,small,left,small,right
Prefix,61285,6,0,1,45,GBYK,small,left,small,right
Prefix,61286,6,0,1,45,GBYK,small,left,small,right
Prefix,61287,6,0,1,45,GBYK,small,left,small,right
Prefix,61288,6,0,1,45,GBYK,small,left,small,right
Prefix,61289,6,0,1,45,GBYK,small,left,small,right
Prefix,61290,6,0,1,45,GBYK,small,left,small,right
Prefix,61291,6,0,1,45,GBYK,small,left,small,right
Prefix,61292,6,0,1,45,GBYK,small,left,small,right
Prefix,61293,6,0,1,45,GBYK,small,left,small,right
Prefix,61294,6,0,1,45,GBYK,small,left,small,right
Prefix,61295,6,0,1,45,GBYK,small,left,small,right
Prefix,61296,6,0,1,45,GBYK,small,left,small,right
Prefix,61297,6,0,1,45,GBYK,small,left,small,right
Prefix,61298,6,0,1,45,GBYK,small,left,small,right
Prefix,61299,6,0,1,45,GBYK,small,left,small,right
Prefix,61300,6,0,1,45,GBYK,small,left,small,right
Prefix,61301,6,0,1,45,GBYK,small,left,small,right
Prefix,61302,6,0,1,45,GBYK,small,left,small,right
Prefix,61303,6,0,1,45,GBYK,small,left,small,right
Prefix,61304,6,0,1,45,GBYK,small,left,small,right
Prefix,61305,6,0,1,45,GBYK,small,left,small,right
Prefix,61306,6,0,1,45,GBYK,small,left,small,right
Prefix,61307,6,0,1,45,GBYK,small,left,small,right
Prefix,61308,6,0,1,45,GBYK,small,left,small,right
Prefix,61309,6,0,1,45,GBYK,small,left,small,right
Prefix,61310,6,0,1,45,GBYK,small,left,small,right
Prefix,61311,6,0,1,45,GBYK,small,left,small,right
Prefix,61312,6,0,1,45,GBYK,small,left,small,right
Prefix,61313,6,0,1,45,GBYK,small,left,small,right
Prefix,61314,6,0,1,45,GBYK,small,left,small,right
Prefix,61315,6,0,1,45,GBYK,small,left,small,right
Prefix,61316,6,0,1,45,GBYK,small,left,small,right
Prefix,61317,6,0,1,45,GBYK,small,left,small,right
Prefix,61318,6,0,1,45,GBYK,small,left,small,right
Prefix,61319,6,0,1,45,GBYK,small,left,small,right
Prefix,61320,6,0,1,45,GBYK,small,left,small,right
Prefix,61321,6,0,1,45,GBYK,small,left,small,right
Prefix,61322,6,0,1,45,GBYK,small,left,small,right
Prefix,61323,6,0,1,45,GBYK,small,left,small,right
Prefix,61324,6,0,1,45,GBYK,small,left,small,right
Prefix,61325,6,0,1,45,GBYK,small,left,small,right
Prefix,61327,6,0,1,45,GBYK,small,left,small,right
Prefix,61329,6,0,1,45,GBYK,small,left,small,right
Prefix,61331,6,0,1,45,GBYK,small,left,small,right
Prefix,61332,6,0,1,45,GBYK,small,left,small,right
Prefix,61333,6,0,1,45,GBYK,small,left,small,right
Prefix,61334,6,0,1,45,GBYK,small,left,small,right
Prefix,61335,6,0,1,45,GBYK,small,left,small,right
Prefix,61336,6,0,1,45,GBYK,small,left,small,right
Prefix,61337,6,0,1,45,GBYK,small,left,small,right
Prefix,61338,6,0,1,45,GBYK,small,left,small,right
Prefix,61339,6,0,1,45,GBYK,small,left,small,right
Prefix,61340,6,0,1,45,GBYK,small,left,small,right
Prefix,61341,6,0,1,45,GBYK,small,left,small,right
Prefix,61342,6,0,1,45,GBYK,small,left,small,right
Prefix,61343,6,0,1,45,GBYK,small,left,small,right
Prefix,61344,6,0,1,45,GBYK,small,left,small,right
Prefix,61345,6,0,1,45,GBYK,small,left,small,right
Prefix,61346,6,0,1,45,GBYK,small,left,small,right
Prefix,61347,6,0,1,45,GBYK,small,left,small,right
Prefix,61348,6,0,1,45,GBYK,small,left,small,right
Prefix,61349,6,0,1,45,GBYK,small,left,small,right
Prefix,61350,6,0,1,45,GBYK,small,left,small,right
Prefix,61351,6,0,1,45,GBYK,small,left,small,right
Prefix,61352,6,0,1,45,GBYK,small,left,small,right
Prefix,61353,6,0,1,45,GBYK,small,left,small,right
Prefix,61354,6,0,1,45,GBYK,small,left,small,right
Prefix,61355,6,0,1,45,GBYK,small,left,small,right
