asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.655830442905426,0.050597552210092545,0.02450212836265564,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558477878570557,0.05059416592121124,0.02450883947312832,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558542251586914,0.05059130862355232,0.02450285479426384,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558550000190735,0.050584856420755386,0.024498850107192993,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558464765548706,0.05058664456009865,0.02450474165380001,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558403372764587,0.05059366673231125,0.02450712025165558,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558258533477783,0.05059118568897247,0.02450912445783615,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558220982551575,0.050585802644491196,0.02450406737625599,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558210253715515,0.050589144229888916,0.02450757659971714,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558214426040649,0.05059235915541649,0.024517901241779327,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558278203010559,0.05058587342500687,0.02453150413930416,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558237671852112,0.050590723752975464,0.02453344501554966,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558250784873962,0.05058752000331879,0.02453535981476307,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558162569999695,0.05058583244681358,0.024545108899474144,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558128595352173,0.050585899502038956,0.024554293602705002,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558137536048889,0.05058961361646652,0.024558275938034058,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558195352554321,0.05058880150318146,0.02454967238008976,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558302044868469,0.050586480647325516,0.02454417571425438,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558347344398499,0.050589993596076965,0.024546166881918907,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558281779289246,0.0505952350795269,0.02454620972275734,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558281183242798,0.05059147998690605,0.024540191516280174,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558164358139038,0.05058727040886879,0.02453674003481865,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6558024287223816,0.05058487504720688,0.02452448382973671,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557883620262146,0.0505802147090435,0.02452509105205536,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557759046554565,0.0505816787481308,0.024523988366127014,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557666659355164,0.05057715252041817,0.02451535500586033,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557665467262268,0.05057816579937935,0.024502962827682495,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557624936103821,0.050576403737068176,0.02450770139694214,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557382941246033,0.05056755244731903,0.02451135776937008,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557686924934387,0.05058622732758522,0.024530204012989998,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557738780975342,0.050583235919475555,0.024534976109862328,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557646989822388,0.05059007182717323,0.02453174814581871,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557591557502747,0.050583746284246445,0.02453429251909256,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557244658470154,0.050569210201501846,0.024523140862584114,6,0,2,52,KBYG,small,right,small,left
LegacyMarker,0.6557070016860962,0.05056801810860634,0.02449943497776985,6,0,2,52,KBYG,small,right,small,left
