asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6225233674049377,0.07897533476352692,-0.03154290467500687,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6586918234825134,0.050183724611997604,0.027016064152121544,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538238525390625,0.017064152285456657,0.0027443107683211565,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.608247697353363,0.08068938553333282,-0.05945612117648125,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4929841160774231,0.32306140661239624,0.9483570456504822,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6225266456604004,0.07894925773143768,-0.03156203776597977,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6586378216743469,0.05017572641372681,0.026998940855264664,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.653815507888794,0.01705903187394142,0.002741150325164199,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6082689762115479,0.08067897707223892,-0.05948233604431152,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4936259686946869,0.32270506024360657,0.9473286867141724,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6225332021713257,0.07893943041563034,-0.031577520072460175,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6586011052131653,0.05017172172665596,0.026988565921783447,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538066864013672,0.017049305140972137,0.0027423470746725798,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6082834601402283,0.08065902441740036,-0.059520430862903595,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4929642677307129,0.32180196046829224,0.9456820487976074,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.622541606426239,0.07891841232776642,-0.031601063907146454,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6585788726806641,0.05017244443297386,0.02698439732193947,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538147926330566,0.017023855820298195,0.0027383158449083567,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6083129644393921,0.0806322768330574,-0.0595528781414032,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4930548369884491,0.31795570254325867,0.9345133304595947,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6225342154502869,0.07889807969331741,-0.0316195972263813,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6585521101951599,0.05017952620983124,0.026987295597791672,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538228392601013,0.017008399590849876,0.002731767948716879,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6083226799964905,0.08060910552740097,-0.05958922579884529,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.49280136823654175,0.3189001977443695,0.9339761734008789,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4895784556865692,0.33003541827201843,0.9403048753738403,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6224638223648071,0.07881675660610199,-0.03164679557085037,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6585276126861572,0.05017576366662979,0.02697604149580002,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538268327713013,0.016999458894133568,0.002728378167375922,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.608321487903595,0.08057072758674622,-0.05961352586746216,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4929874837398529,0.3175697922706604,0.9331614375114441,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6224130392074585,0.07877838611602783,-0.0316515676677227,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6584758758544922,0.05022381618618965,0.026961369439959526,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538420915603638,0.016980942338705063,0.0027260167989879847,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6082972884178162,0.08052878826856613,-0.05963809788227081,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4924059808254242,0.31825870275497436,0.9344623684883118,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.49297070503234863,0.32176876068115234,0.9456711411476135,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6223388314247131,0.07875234633684158,-0.031641554087400436,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.658435583114624,0.050219956785440445,0.02695806697010994,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538562178611755,0.016971435397863388,0.002717655850574374,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6082890033721924,0.08044642955064774,-0.05963917449116707,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4925768971443176,0.3190649449825287,0.9353480935096741,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.49243760108947754,0.32364702224731445,0.9521501660346985,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6222415566444397,0.07871992141008377,-0.031605396419763565,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.658363938331604,0.050234440714120865,0.02698417939245701,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6538705825805664,0.016953015699982643,0.0027160660829395056,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6082048416137695,0.08041487634181976,-0.05961175635457039,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4913254976272583,0.3193226158618927,0.9342031478881836,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4926612973213196,0.323856383562088,0.9513392448425293,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6221150159835815,0.07870776206254959,-0.03154250606894493,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6582958102226257,0.05023003742098808,0.027011200785636902,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.653901994228363,0.016948802396655083,0.0027073989622294903,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6080904603004456,0.0803769901394844,-0.05956536903977394,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.49278199672698975,0.31833088397979736,0.9337871074676514,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.4930230975151062,0.32305437326431274,0.9500378370285034,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6219390630722046,0.07865636795759201,-0.03149391710758209,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.658207893371582,0.05021308735013008,0.027038022875785828,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6539153456687927,0.016928398981690407,0.0026962023694068193,6,0,2,28,KBYG,small,left,large,right
LegacyMarker,0.6079811453819275,0.08034548908472061,-0.05949538201093674,6,0,2,28,KBYG,small,left,large,right
