asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,Grippy,0.6339372992515564,0.05518357828259468,-0.07455411553382874,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6580867767333984,0.025417115539312363,0.0317559689283371,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.669818103313446,0.019191645085811615,0.0060735889710485935,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6365094184875488,0.059798840433359146,-0.04640357941389084,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6339372992515564,0.05518357828259468,-0.07455411553382874,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6580867767333984,0.025417115539312363,0.0317559689283371,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.669818103313446,0.019191645085811615,0.0060735889710485935,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6365094184875488,0.059798840433359146,-0.04640357941389084,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6338807940483093,0.05510660633444786,-0.07450021058320999,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.658128023147583,0.025470659136772156,0.03179198503494263,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6698195934295654,0.019187280908226967,0.006077752448618412,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6364319920539856,0.05986173823475838,-0.04636643826961517,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6338807940483093,0.05510660633444786,-0.07450021058320999,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.658128023147583,0.025470659136772156,0.03179198503494263,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6698195934295654,0.019187280908226967,0.006077752448618412,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6364319920539856,0.05986173823475838,-0.04636643826961517,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6338972449302673,0.055196844041347504,-0.0745227187871933,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6580925583839416,0.02538980543613434,0.031786635518074036,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6698188781738281,0.01919708028435707,0.006087352987378836,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6364622116088867,0.05981731787323952,-0.04629719257354736,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6338972449302673,0.055196844041347504,-0.0745227187871933,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6580925583839416,0.02538980543613434,0.031786635518074036,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6698188781738281,0.01919708028435707,0.006087352987378836,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6364622116088867,0.05981731787323952,-0.04629719257354736,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6338610649108887,0.055089645087718964,-0.07448631525039673,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6581339836120605,0.025507694110274315,0.0318136066198349,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.6698132753372192,0.019204426556825638,0.006098161451518536,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.63642817735672,0.05985952913761139,-0.04635889455676079,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6338610649108887,0.055089645087718964,-0.07448631525039673,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6581339836120605,0.025507694110274315,0.0318136066198349,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.6698132753372192,0.019204426556825638,0.006098161451518536,6,0,1,20,GBYK,large,right,large,left
Marker,all,0.63642817735672,0.05985952913761139,-0.04635889455676079,6,0,1,20,GBYK,large,right,large,left
Marker,Grippy,0.633849561214447,0.05507814139127731,-0.07447601109743118,6,0,1,20,GBYK,large,right,large,left
