asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,9.183689745645554e-41,0.6295683979988098,0.05724802240729332,-0.07311031967401505,22328,1.485788690244449e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963631680,9.183970005338419e-41,0.6674407124519348,0.018264925107359886,0.004680760204792023,26553,1.485787120790169e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963761463,9.184110135184851e-41,0.6333993673324585,0.06178133562207222,-0.044944144785404205,-816,1.4857870086862918e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,964489858,2.4032268663170613e-42,0.6525830626487732,0.05089178308844566,0.021717790514230728,4954,1.674614723299051e-39,6,0,1,12,GBYK,small,left,large,right
AssetMarker,104,9.183689745645554e-41,0.6294971704483032,0.057249050587415695,-0.07306191325187683,22660,1.485788690244449e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963287798,9.183970005338419e-41,0.667437732219696,0.018270308151841164,0.004687730688601732,25222,1.485787120790169e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963534127,9.184110135184851e-41,0.6333298683166504,0.061769623309373856,-0.044892553240060806,-313,1.4857870086862918e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963958016,2.4032268663170613e-42,0.6525563597679138,0.05089597776532173,0.021742764860391617,6099,1.674614723299051e-39,6,0,1,12,GBYK,small,left,large,right
AssetMarker,104,9.183689745645554e-41,0.6294374465942383,0.05725391209125519,-0.0730011835694313,22989,1.485788690244449e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,963286292,9.183970005338419e-41,0.6674268245697021,0.01824803277850151,0.004717896226793528,23977,1.485787120790169e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,964925102,9.184110135184851e-41,0.6332674026489258,0.061770446598529816,-0.044846996665000915,300,1.485787120790169e-37,6,0,1,12,GBYK,small,left,large,right
AssetMarker,964011892,2.4032268663170613e-42,0.652543306350708,0.050903383642435074,0.021777009591460228,7258,1.674614723299051e-39,6,0,1,12,GBYK,small,left,large,right
AssetMarker,104,9.183689745645554e-41,0.6293274760246277,0.05727534741163254,-0.0729033574461937,23218,1.485788690244449e-37,6,0,1,12,GBYK,small,left,large,right
