asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,20979,6,0,1,6,GBYK,small,right,small,left
Prefix,20980,6,0,1,6,GBYK,small,right,small,left
Prefix,20981,6,0,1,6,GBYK,small,right,small,left
Prefix,20982,6,0,1,6,GBYK,small,right,small,left
Prefix,20983,6,0,1,6,GBYK,small,right,small,left
Prefix,20984,6,0,1,6,GBYK,small,right,small,left
Prefix,20985,6,0,1,6,GBYK,small,right,small,left
Prefix,20989,6,0,1,6,GBYK,small,right,small,left
Prefix,20991,6,0,1,6,GBYK,small,right,small,left
Prefix,20992,6,0,1,6,GBYK,small,right,small,left
Prefix,20993,6,0,1,6,GBYK,small,right,small,left
Prefix,20994,6,0,1,6,GBYK,small,right,small,left
Prefix,20995,6,0,1,6,GBYK,small,right,small,left
Prefix,20996,6,0,1,6,GBYK,small,right,small,left
Prefix,20997,6,0,1,6,GBYK,small,right,small,left
Prefix,20998,6,0,1,6,GBYK,small,right,small,left
Prefix,20999,6,0,1,6,GBYK,small,right,small,left
Prefix,21000,6,0,1,6,GBYK,small,right,small,left
Prefix,21001,6,0,1,6,GBYK,small,right,small,left
Prefix,21002,6,0,1,6,GBYK,small,right,small,left
Prefix,21003,6,0,1,6,GBYK,small,right,small,left
Prefix,21004,6,0,1,6,GBYK,small,right,small,left
Prefix,21005,6,0,1,6,GBYK,small,right,small,left
Prefix,21006,6,0,1,6,GBYK,small,right,small,left
Prefix,21007,6,0,1,6,GBYK,small,right,small,left
Prefix,21008,6,0,1,6,GBYK,small,right,small,left
Prefix,21009,6,0,1,6,GBYK,small,right,small,left
Prefix,21010,6,0,1,6,GBYK,small,right,small,left
Prefix,21011,6,0,1,6,GBYK,small,right,small,left
Prefix,21012,6,0,1,6,GBYK,small,right,small,left
Prefix,21013,6,0,1,6,GBYK,small,right,small,left
Prefix,21014,6,0,1,6,GBYK,small,right,small,left
Prefix,21015,6,0,1,6,GBYK,small,right,small,left
Prefix,21016,6,0,1,6,GBYK,small,right,small,left
Prefix,21017,6,0,1,6,GBYK,small,right,small,left
Prefix,21018,6,0,1,6,GBYK,small,right,small,left
Prefix,21019,6,0,1,6,GBYK,small,right,small,left
Prefix,21020,6,0,1,6,GBYK,small,right,small,left
Prefix,21021,6,0,1,6,GBYK,small,right,small,left
Prefix,21022,6,0,1,6,GBYK,small,right,small,left
Prefix,21023,6,0,1,6,GBYK,small,right,small,left
