asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,9.183689745645554e-41,0.6243337988853455,0.06684376299381256,-0.0660172775387764,-10972,1.4857892507638348e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,958253948,9.183970005338419e-41,0.6730401515960693,0.017283810302615166,0.002111277310177684,22924,1.485786336063029e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,959816650,9.184110135184851e-41,0.6333559155464172,0.06844434887170792,-0.03888414427638054,16446,1.4857875692056776e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,965696321,4.053956457291696e-42,0.6654831767082214,0.05077381432056427,0.02583847939968109,-17937,1.6746175258959797e-39,6,0,2,12,KBYG,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6243788599967957,0.06686517596244812,-0.0660117045044899,-11244,1.4857892507638348e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,958674316,9.183970005338419e-41,0.6730328798294067,0.01728508435189724,0.0021168619859963655,22244,1.485786336063029e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,960683571,9.184110135184851e-41,0.6334883570671082,0.06846404075622559,-0.038887348026037216,16536,1.4857875692056776e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,966606671,4.053956457291696e-42,0.6655067205429077,0.050775643438100815,0.02584887482225895,-17943,1.6746175258959797e-39,6,0,2,12,KBYG,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6244161128997803,0.06688354909420013,-0.06600918620824814,-11513,1.4857892507638348e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,958247854,9.183970005338419e-41,0.6730425953865051,0.01728755049407482,0.0021311696618795395,21463,1.485786336063029e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,960556846,9.184110135184851e-41,0.6335856318473816,0.0684058666229248,-0.03890112414956093,16452,1.4857875692056776e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,966213744,4.053956457291696e-42,0.665520191192627,0.05079455301165581,0.025861818343400955,-17950,1.6746175258959797e-39,6,0,2,12,KBYG,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6244379281997681,0.06688123196363449,-0.06601235270500183,-11942,1.4857892507638348e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,957986564,9.183970005338419e-41,0.673039972782135,0.01726963371038437,0.002138980897143483,20788,1.485786336063029e-37,6,0,2,12,KBYG,large,right,small,left
AssetMarker,960735302,9.184110135184851e-41,0.6336080431938171,0.06839358061552048,-0.03890771418809891,16369,1.4857875692056776e-37,6,0,2,12,KBYG,large,right,small,left
