asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,4.244533048439871e-42,0.6496241092681885,0.05026093125343323,0.024160245433449745,-18998,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968852078,4.25294083922582e-42,0.6203237771987915,0.06718245148658752,-0.04081157594919205,31764,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,967359426,4.2795655100479913e-42,0.610744833946228,0.06471910327672958,-0.06826579570770264,-23900,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960104605,4.360840820978831e-42,0.6554240584373474,0.017340734601020813,0.0031119086779654026,-11829,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495930552482605,0.05020386725664139,0.024186832830309868,-18934,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968611092,4.25294083922582e-42,0.6203001141548157,0.06717105954885483,-0.04079563915729523,31884,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,967345738,4.2795655100479913e-42,0.6107345223426819,0.0647074282169342,-0.06825030595064163,-23447,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,959910714,4.360840820978831e-42,0.6554288268089294,0.017354879528284073,0.0031140290666371584,-13021,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6496186256408691,0.05026965215802193,0.02418050356209278,-18919,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968582722,4.25294083922582e-42,0.620316743850708,0.06715890765190125,-0.04071222245693207,32101,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966050350,4.2795655100479913e-42,0.6107247471809387,0.06469593942165375,-0.0682334154844284,-22996,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960151126,4.360840820978831e-42,0.6554304957389832,0.01735107973217964,0.0031163713429123163,-14209,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6496073603630066,0.0502626933157444,0.024186871945858,-19008,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968689166,4.25294083922582e-42,0.6202085614204407,0.06712976098060608,-0.04070897772908211,32490,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,965160787,4.2795655100479913e-42,0.6106867790222168,0.06467840075492859,-0.06820014864206314,-22548,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960984788,4.360840820978831e-42,0.6554337739944458,0.017347391694784164,0.0031292519997805357,-15393,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495993733406067,0.050264570862054825,0.024201525375247,-19001,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968878056,4.25294083922582e-42,0.6201810240745544,0.06711655855178833,-0.04068295285105705,-32433,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,965130566,4.2795655100479913e-42,0.610651433467865,0.06466078758239746,-0.06816819310188293,-22264,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960552020,4.360840820978831e-42,0.6554414629936218,0.017353104427456856,0.003140669548884034,-16574,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495586633682251,0.050206270068883896,0.024217719212174416,-19234,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968651397,4.25294083922582e-42,0.620026707649231,0.06711290031671524,-0.040832724422216415,-31801,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966647678,4.2795655100479913e-42,0.6106139421463013,0.06463728100061417,-0.06814765185117722,-22075,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961052885,4.360840820978831e-42,0.6554440855979919,0.01734939031302929,0.0031398979481309652,-17751,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495428681373596,0.05020283907651901,0.024219514802098274,-19728,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968388326,4.25294083922582e-42,0.619998037815094,0.06708385050296783,-0.0408313162624836,-31173,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966789223,4.2795655100479913e-42,0.6105742454528809,0.06460529565811157,-0.06813988834619522,-21983,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960958401,4.360840820978831e-42,0.6554344296455383,0.017358118668198585,0.0031413824763149023,-18925,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495330929756165,0.05019295588135719,0.024217763915657997,-20217,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968434911,4.25294083922582e-42,0.6199564337730408,0.067043237388134,-0.0408359169960022,-30840,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966697980,4.2795655100479913e-42,0.610531747341156,0.06456474214792252,-0.06813623756170273,-21891,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961077687,4.360840820978831e-42,0.6554307341575623,0.0173532385379076,0.0031422204338014126,-20096,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495236754417419,0.050191570073366165,0.024217694997787476,-20705,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968411773,4.25294083922582e-42,0.6199019551277161,0.0670001357793808,-0.04081926494836807,-30403,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966745933,4.2795655100479913e-42,0.6104994416236877,0.06452270597219467,-0.06811868399381638,-21637,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961206819,4.360840820978831e-42,0.6554431915283203,0.017357898876070976,0.0031391065567731857,-21263,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495111584663391,0.05018913745880127,0.024212565273046493,-21023,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968525451,4.25294083922582e-42,0.6198338270187378,0.06687753647565842,-0.04077988862991333,-30192,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968699226,4.2795655100479913e-42,0.6104567050933838,0.06447813659906387,-0.06811394542455673,-21084,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961016056,4.360840820978831e-42,0.6554462313652039,0.017341362312436104,0.0031361309811472893,-22426,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6495025157928467,0.0501815527677536,0.02420475333929062,-21409,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968663974,4.25294083922582e-42,0.6198004484176636,0.06683275103569031,-0.04079025983810425,-29981,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968386156,4.2795655100479913e-42,0.6104258298873901,0.06443363428115845,-0.06811656802892685,-20643,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,960948630,4.360840820978831e-42,0.6554581522941589,0.017339661717414856,0.003139407839626074,-23586,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6494972705841064,0.05017766356468201,0.02419307455420494,-21601,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968602717,4.25294083922582e-42,0.61973637342453,0.06681878864765167,-0.04076578840613365,-29772,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966849903,4.2795655100479913e-42,0.610392153263092,0.06438815593719482,-0.06811921298503876,-20204,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961089104,4.360840820978831e-42,0.6554515361785889,0.017342979088425636,0.003138208296149969,-24742,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6494927406311035,0.050176724791526794,0.024201802909374237,-21983,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968352074,4.25294083922582e-42,0.6197545528411865,0.0667794868350029,-0.04079989343881607,-29563,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968263971,4.2795655100479913e-42,0.6103749871253967,0.06435330957174301,-0.06811583042144775,-19765,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,961361595,4.360840820978831e-42,0.6554663181304932,0.017347119748592377,0.0031421391759067774,-25895,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6494772434234619,0.05017466098070145,0.024215392768383026,-22228,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968492701,4.25294083922582e-42,0.619674026966095,0.06675329059362411,-0.040769219398498535,-29460,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966543937,4.2795655100479913e-42,0.6103380918502808,0.06432317197322845,-0.06807796657085419,-19219,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,962079465,4.360840820978831e-42,0.6554847359657288,0.017353029921650886,0.003142894245684147,-26939,1.674597907717479e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6494677066802979,0.05017094686627388,0.024225203320384026,-22471,1.6746175258959797e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,968647855,4.25294083922582e-42,0.6196620464324951,0.06673602014780045,-0.04075494408607483,-29357,1.6746119207021224e-39,6,0,2,17,KBYG,small,left,small,right
AssetMarker,966244779,4.2795655100479913e-42,0.6103318929672241,0.06430823355913162,-0.06806788593530655,-18766,1.674631538880623e-39,6,0,2,17,KBYG,small,left,small,right
