asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,32152,6,0,1,17,GBYK,small,right,large,left
Prefix,32153,6,0,1,17,GBYK,small,right,large,left
Prefix,32154,6,0,1,17,GBYK,small,right,large,left
Prefix,32155,6,0,1,17,GBYK,small,right,large,left
Prefix,32156,6,0,1,17,GBYK,small,right,large,left
Prefix,32157,6,0,1,17,GBYK,small,right,large,left
Prefix,32158,6,0,1,17,GBYK,small,right,large,left
Prefix,32159,6,0,1,17,GBYK,small,right,large,left
Prefix,32160,6,0,1,17,GBYK,small,right,large,left
Prefix,32161,6,0,1,17,GBYK,small,right,large,left
Prefix,32162,6,0,1,17,GBYK,small,right,large,left
Prefix,32163,6,0,1,17,GBYK,small,right,large,left
Prefix,32164,6,0,1,17,GBYK,small,right,large,left
Prefix,32165,6,0,1,17,GBYK,small,right,large,left
Prefix,32166,6,0,1,17,GBYK,small,right,large,left
Prefix,32167,6,0,1,17,GBYK,small,right,large,left
Prefix,32168,6,0,1,17,GBYK,small,right,large,left
Prefix,32169,6,0,1,17,GBYK,small,right,large,left
Prefix,32170,6,0,1,17,GBYK,small,right,large,left
Prefix,32171,6,0,1,17,GBYK,small,right,large,left
Prefix,32172,6,0,1,17,GBYK,small,right,large,left
Prefix,32173,6,0,1,17,GBYK,small,right,large,left
Prefix,32174,6,0,1,17,GBYK,small,right,large,left
Prefix,32175,6,0,1,17,GBYK,small,right,large,left
Prefix,32176,6,0,1,17,GBYK,small,right,large,left
Prefix,32177,6,0,1,17,GBYK,small,right,large,left
Prefix,32178,6,0,1,17,GBYK,small,right,large,left
Prefix,32179,6,0,1,17,GBYK,small,right,large,left
Prefix,32180,6,0,1,17,GBYK,small,right,large,left
Prefix,32181,6,0,1,17,GBYK,small,right,large,left
Prefix,32182,6,0,1,17,GBYK,small,right,large,left
Prefix,32183,6,0,1,17,GBYK,small,right,large,left
Prefix,32184,6,0,1,17,GBYK,small,right,large,left
Prefix,32185,6,0,1,17,GBYK,small,right,large,left
Prefix,32186,6,0,1,17,GBYK,small,right,large,left
Prefix,32187,6,0,1,17,GBYK,small,right,large,left
Prefix,32188,6,0,1,17,GBYK,small,right,large,left
Prefix,32189,6,0,1,17,GBYK,small,right,large,left
Prefix,32190,6,0,1,17,GBYK,small,right,large,left
Prefix,32191,6,0,1,17,GBYK,small,right,large,left
Prefix,32192,6,0,1,17,GBYK,small,right,large,left
Prefix,32193,6,0,1,17,GBYK,small,right,large,left
Prefix,32194,6,0,1,17,GBYK,small,right,large,left
