asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,9.183689745645554e-41,0.6357669830322266,0.05562889575958252,-0.07470762729644775,629,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,961956658,9.183970005338419e-41,0.6696900129318237,0.019576823338866234,0.006623414345085621,-11872,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966492081,9.184110135184851e-41,0.6376655101776123,0.06045139208436012,-0.04649733752012253,10473,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,961214101,2.574185278964689e-42,0.6513378620147705,0.05093774572014809,0.021442905068397522,-858,1.6746119207021224e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6355868577957153,0.05572323501110077,-0.07453298568725586,1124,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,960805988,9.183970005338419e-41,0.6696708798408508,0.019586291164159775,0.0066453516483306885,-10885,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966670138,9.184110135184851e-41,0.6375629305839539,0.06050185114145279,-0.046416670083999634,11499,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,961156936,2.574185278964689e-42,0.6513058543205261,0.05094259977340698,0.021492816507816315,572,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6354992985725403,0.055794648826122284,-0.07447917759418488,1514,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,960658488,9.183970005338419e-41,0.6696706414222717,0.019615931436419487,0.006670402362942696,-9901,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966424200,9.184110135184851e-41,0.6375000476837158,0.0605551116168499,-0.04635331407189369,12519,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,960761124,2.574185278964689e-42,0.6512945890426636,0.050937410444021225,0.02154727838933468,1955,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6354126334190369,0.05586693063378334,-0.0744081363081932,2076,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,960226729,9.183970005338419e-41,0.6696538925170898,0.01962471753358841,0.006693106144666672,-9103,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966500040,9.184110135184851e-41,0.6374335885047913,0.060614634305238724,-0.046280376613140106,13321,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,960437168,2.574185278964689e-42,0.65129554271698,0.050936680287122726,0.02160000056028366,3606,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6353076100349426,0.055981457233428955,-0.07432812452316284,2545,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,959804324,9.183970005338419e-41,0.6696295142173767,0.019633682444691658,0.006714239250868559,-8306,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966541340,9.184110135184851e-41,0.6373396515846252,0.06073908135294914,-0.046164702624082565,14339,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,963020246,2.574185278964689e-42,0.6513456702232361,0.05091436207294464,0.02164270170032978,5055,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6352537870407104,0.056069787591695785,-0.07427357137203217,3104,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,959462871,9.183970005338419e-41,0.6696127653121948,0.019635191187262535,0.006734386086463928,-7512,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966416088,9.184110135184851e-41,0.6373024582862854,0.06080315262079239,-0.0460941344499588,15440,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,962507146,2.574185278964689e-42,0.6513784527778625,0.05094462260603905,0.021690623834729195,6206,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6352231502532959,0.05615080147981644,-0.07422608137130737,3449,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,959243907,9.183970005338419e-41,0.6696343421936035,0.019654259085655212,0.006736902520060539,-6614,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966146776,9.184110135184851e-41,0.637291669845581,0.06088659539818764,-0.046046409755945206,16532,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,962295420,2.574185278964689e-42,0.6514100432395935,0.05095138028264046,0.021726451814174652,7080,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.6351976990699768,0.05622730404138565,-0.07419442385435104,4056,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,959243832,9.183970005338419e-41,0.6696184277534485,0.019657377153635025,0.00672895135357976,-5826,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966434954,9.184110135184851e-41,0.6372896432876587,0.060957927256822586,-0.04600399732589722,17618,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,962636932,2.574185278964689e-42,0.6514491438865662,0.05095396935939789,0.021745767444372177,8067,1.6746133220005867e-39,6,0,1,18,GBYK,large,right,small,left
AssetMarker,104,9.183689745645554e-41,0.635104775428772,0.05627168342471123,-0.07416675984859467,4844,1.4857885781405719e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,959809553,9.183970005338419e-41,0.6696075797080994,0.019641242921352386,0.006733962334692478,-5040,1.485786336063029e-37,6,0,1,18,GBYK,large,right,small,left
AssetMarker,966569270,9.184110135184851e-41,0.6372656226158142,0.061006635427474976,-0.04597540199756622,18698,1.4857868965824147e-37,6,0,1,18,GBYK,large,right,small,left
