asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6617274880409241,0.05071272701025009,0.026053523644804954,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6292140483856201,0.05961795151233673,-0.07030142098665237,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6359685659408569,0.06330716609954834,-0.04222159460186958,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725581884384155,0.01835145801305771,0.004503688775002956,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6617293357849121,0.05072116106748581,0.026069244369864464,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6291974782943726,0.05964235961437225,-0.07027845829725265,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6359547972679138,0.06332752853631973,-0.04220210760831833,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725554466247559,0.018354658037424087,0.004517696797847748,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6617226004600525,0.05072103068232536,0.026074465364217758,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6291686296463013,0.05969022214412689,-0.0702085793018341,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.635959267616272,0.0633482113480568,-0.0421869158744812,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725524067878723,0.018358059227466583,0.004523545037955046,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.661724328994751,0.05071914568543434,0.02608473412692547,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6291263103485107,0.05971067398786545,-0.07018523663282394,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6359298825263977,0.06335166096687317,-0.04217534139752388,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.672543466091156,0.018362851813435554,0.004529339261353016,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6617150902748108,0.05072508379817009,0.0260798167437315,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6290692090988159,0.05972064658999443,-0.07016132026910782,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6358910799026489,0.06336002796888351,-0.042153581976890564,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725350618362427,0.01837252639234066,0.004522045608609915,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6616995334625244,0.05072754621505737,0.026083434000611305,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6289936900138855,0.0597204864025116,-0.07013433426618576,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6358519196510315,0.06335646659135818,-0.04214785620570183,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725314855575562,0.01837710477411747,0.004515481181442738,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6616767048835754,0.05072598531842232,0.026064805686473846,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6287851333618164,0.05970685929059982,-0.07011233270168304,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.635707676410675,0.06331712007522583,-0.04219245910644531,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6725220084190369,0.01835593953728676,0.004502101335674524,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.66160649061203,0.05072615295648575,0.0260066706687212,6,0,1,38,GBYK,large,left,small,right
LegacyMarker,0.6287165284156799,0.05967707931995392,-0.07011211663484573,6,0,1,38,GBYK,large,left,small,right
