asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,100519,6,0,2,9,KBYG,small,right,small,left
Prefix,100520,6,0,2,9,KBYG,small,right,small,left
Prefix,100521,6,0,2,9,KBYG,small,right,small,left
Prefix,100522,6,0,2,9,KBYG,small,right,small,left
Prefix,100523,6,0,2,9,KBYG,small,right,small,left
Prefix,100524,6,0,2,9,KBYG,small,right,small,left
Prefix,100525,6,0,2,9,KBYG,small,right,small,left
Prefix,100526,6,0,2,9,KBYG,small,right,small,left
Prefix,100527,6,0,2,9,KBYG,small,right,small,left
Prefix,100528,6,0,2,9,KBYG,small,right,small,left
Prefix,100529,6,0,2,9,KBYG,small,right,small,left
Prefix,100530,6,0,2,9,KBYG,small,right,small,left
Prefix,100531,6,0,2,9,KBYG,small,right,small,left
Prefix,100532,6,0,2,9,KBYG,small,right,small,left
Prefix,100533,6,0,2,9,KBYG,small,right,small,left
Prefix,100534,6,0,2,9,KBYG,small,right,small,left
Prefix,100535,6,0,2,9,KBYG,small,right,small,left
Prefix,100536,6,0,2,9,KBYG,small,right,small,left
Prefix,100537,6,0,2,9,KBYG,small,right,small,left
Prefix,100538,6,0,2,9,KBYG,small,right,small,left
Prefix,100539,6,0,2,9,KBYG,small,right,small,left
Prefix,100540,6,0,2,9,KBYG,small,right,small,left
Prefix,100541,6,0,2,9,KBYG,small,right,small,left
Prefix,100542,6,0,2,9,KBYG,small,right,small,left
Prefix,100543,6,0,2,9,KBYG,small,right,small,left
Prefix,100544,6,0,2,9,KBYG,small,right,small,left
Prefix,100545,6,0,2,9,KBYG,small,right,small,left
Prefix,100546,6,0,2,9,KBYG,small,right,small,left
Prefix,100547,6,0,2,9,KBYG,small,right,small,left
Prefix,100548,6,0,2,9,KBYG,small,right,small,left
Prefix,100549,6,0,2,9,KBYG,small,right,small,left
Prefix,100550,6,0,2,9,KBYG,small,right,small,left
Prefix,100551,6,0,2,9,KBYG,small,right,small,left
Prefix,100552,6,0,2,9,KBYG,small,right,small,left
Prefix,100553,6,0,2,9,KBYG,small,right,small,left
Prefix,100554,6,0,2,9,KBYG,small,right,small,left
Prefix,100555,6,0,2,9,KBYG,small,right,small,left
Prefix,100556,6,0,2,9,KBYG,small,right,small,left
Prefix,100557,6,0,2,9,KBYG,small,right,small,left
Prefix,100558,6,0,2,9,KBYG,small,right,small,left
Prefix,100559,6,0,2,9,KBYG,small,right,small,left
Prefix,100560,6,0,2,9,KBYG,small,right,small,left
Prefix,100561,6,0,2,9,KBYG,small,right,small,left
Prefix,100562,6,0,2,9,KBYG,small,right,small,left
Prefix,100563,6,0,2,9,KBYG,small,right,small,left
Prefix,100564,6,0,2,9,KBYG,small,right,small,left
Prefix,100565,6,0,2,9,KBYG,small,right,small,left
Prefix,100566,6,0,2,9,KBYG,small,right,small,left
Prefix,100567,6,0,2,9,KBYG,small,right,small,left
Prefix,100568,6,0,2,9,KBYG,small,right,small,left
Prefix,100569,6,0,2,9,KBYG,small,right,small,left
Prefix,100570,6,0,2,9,KBYG,small,right,small,left
Prefix,100571,6,0,2,9,KBYG,small,right,small,left
Prefix,100572,6,0,2,9,KBYG,small,right,small,left
