asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,130,9.183689745645554e-41,0.6267951726913452,0.05746112763881683,-0.07244334369897842,9628,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959618454,9.183970005338419e-41,0.6662155389785767,0.02025674656033516,0.006420915946364403,-25108,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958995547,9.184110135184851e-41,0.628042995929718,0.060765087604522705,-0.04400429129600525,-23489,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,964219433,2.4032268663170613e-42,0.643733024597168,0.050858430564403534,0.023693371564149857,26285,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959968180,2.4788969833906014e-42,0.5429795384407043,0.3353622555732727,1.033176302909851,-2244,1.6747338336685186e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6267057657241821,0.05752918869256973,-0.07234138995409012,10012,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960614010,9.183970005338419e-41,0.6662184596061707,0.020312629640102386,0.006431695073843002,-23549,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958818289,9.184110135184851e-41,0.6278432011604309,0.0607694573700428,-0.04397713765501976,-22953,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,964793792,2.4032268663170613e-42,0.6436734199523926,0.050866857171058655,0.02370009385049343,27665,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963207800,2.4788969833906014e-42,0.5429911017417908,0.33466070890426636,1.033160924911499,23809,1.674735234966983e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6266193389892578,0.05757239833474159,-0.07229883968830109,10588,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960298358,9.183970005338419e-41,0.6662195324897766,0.020343460142612457,0.0064550298266112804,-21996,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958873863,9.184110135184851e-41,0.6277841925621033,0.06079256534576416,-0.04393163323402405,-22542,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,964783850,2.4032268663170613e-42,0.6436282992362976,0.050794363021850586,0.023800887167453766,28084,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960246495,2.4788969833906014e-42,0.5421705842018127,0.33375096321105957,1.0333997011184692,30625,1.6747324323700543e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6265528798103333,0.057604532688856125,-0.07225049287080765,11160,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960400036,9.183970005338419e-41,0.6661936640739441,0.020364435389637947,0.006450663786381483,-20372,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958351754,9.184110135184851e-41,0.6277230978012085,0.06081205978989601,-0.04389140382409096,-21946,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965121030,2.4032268663170613e-42,0.6435933709144592,0.050789590924978256,0.02383783832192421,28717,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960713643,2.4788969833906014e-42,0.5413630604743958,0.3330676853656769,1.0345134735107422,25712,1.6747240245792683e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.626495897769928,0.05763208866119385,-0.07222052663564682,11729,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960501319,9.183970005338419e-41,0.6661861538887024,0.02038821578025818,0.00644715828821063,-18895,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958953343,9.184110135184851e-41,0.6276854276657104,0.06082367151975632,-0.04386896640062332,-21353,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965099425,2.4032268663170613e-42,0.6435679793357849,0.05079105868935585,0.02387395314872265,29057,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960920338,2.4788969833906014e-42,0.5412724614143372,0.3324401080608368,1.035263180732727,21382,1.6747114128930894e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6264274716377258,0.057675331830978394,-0.07221309095621109,12101,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958848194,9.183970005338419e-41,0.666188657283783,0.02041790261864662,0.0064459918066859245,-17423,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958911182,9.184110135184851e-41,0.6276488900184631,0.06082068011164665,-0.04386522248387337,-20665,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965135476,2.4032268663170613e-42,0.6435455083847046,0.05077783763408661,0.023886658251285553,29493,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960899536,2.4788969833906014e-42,0.5415941476821899,0.332279235124588,1.0338166952133179,-26717,1.6747044064007678e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6264067888259888,0.05768490582704544,-0.07221657037734985,12473,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958798329,9.183970005338419e-41,0.666176974773407,0.02041865698993206,0.006437163334339857,-15955,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959098534,9.184110135184851e-41,0.6276461482048035,0.06082884967327118,-0.04386328533291817,-19980,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965068913,2.4032268663170613e-42,0.6435372233390808,0.050778765231370926,0.02388915605843067,29829,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960966980,2.4788969833906014e-42,0.5424512624740601,0.33328524231910706,1.0326075553894043,-30279,1.6747030051023035e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,156,9.183689745645554e-41,0.6263827681541443,0.057724449783563614,-0.07222765684127808,13010,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959845550,9.183829875491986e-41,0.6522632837295532,0.02588023617863655,0.03102213516831398,-28297,1.0155726769835592e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,862610284,9.183970005338419e-41,0.6661742925643921,0.020432619377970695,0.006416016258299351,-14674,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959147212,9.184110135184851e-41,0.6276252269744873,0.0608430840075016,-0.04386577010154724,-19299,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965290740,2.4032268663170613e-42,0.6434998512268066,0.050798024982213974,0.023845622316002846,30398,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963942861,2.4788969833906014e-42,0.5440124869346619,0.33627188205718994,1.0336183309555054,-32014,1.6747044064007678e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6263381838798523,0.05775317922234535,-0.07220723479986191,13606,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959604620,9.183970005338419e-41,0.6661819219589233,0.020440300926566124,0.006399238016456366,-13072,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959443481,9.184110135184851e-41,0.6276065111160278,0.060862887650728226,-0.04385252669453621,-18621,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,965213510,2.4032268663170613e-42,0.6434834599494934,0.05079268664121628,0.023861559107899666,31062,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,964329836,2.4788969833906014e-42,0.5444862246513367,0.33992883563041687,1.0362390279769897,20472,1.6747086102961608e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6262711882591248,0.05781928077340126,-0.07219299674034119,14029,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,961186810,9.183970005338419e-41,0.6661633849143982,0.020458152517676353,0.006380255334079266,-11475,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,959308262,9.184110135184851e-41,0.627541184425354,0.06085924431681633,-0.04379848763346672,-17581,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963437584,2.4032268663170613e-42,0.6435000896453857,0.05076897889375687,0.023919515311717987,31253,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,961039670,2.4788969833906014e-42,0.5455561280250549,0.3468635380268097,1.043229103088379,-757,1.6747114128930894e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.6262223124504089,0.05785587057471275,-0.07217608392238617,14450,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960932740,9.183970005338419e-41,0.6661702990531921,0.020484773442149162,0.00637032138183713,-10025,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958624172,9.184110135184851e-41,0.6274958848953247,0.060881536453962326,-0.04377744719386101,-16546,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963497565,2.4032268663170613e-42,0.6434468626976013,0.05077626183629036,0.023885775357484817,31778,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,964090696,2.4788969833906014e-42,0.5469107627868652,0.3528684675693512,1.0496712923049927,29267,1.6747156167884824e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,130,9.183689745645554e-41,0.62616366147995,0.05789266154170036,-0.07215499132871628,14867,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960990780,9.183970005338419e-41,0.6661709547042847,0.020491089671850204,0.00635342625901103,-8437,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958442082,9.184110135184851e-41,0.6274358034133911,0.06090354919433594,-0.04374329373240471,-15335,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963036628,2.4032268663170613e-42,0.6434620022773743,0.050760988146066666,0.023942869156599045,32064,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,961027404,2.4788969833906014e-42,0.5477867126464844,0.3584674000740051,1.055307149887085,-14496,1.674718419385411e-39,6,0,1,14,GBYK,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6261098980903625,0.0579141229391098,-0.07213244587182999,15007,1.485788690244449e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,960851356,9.183970005338419e-41,0.6661523580551147,0.020502032712101936,0.006344618275761604,-6853,1.485786336063029e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,958088474,9.184110135184851e-41,0.6273910999298096,0.060922861099243164,-0.043709009885787964,-14231,1.4857868965824147e-37,6,0,1,14,GBYK,small,right,large,left
AssetMarker,963036317,2.4032268663170613e-42,0.6434202790260315,0.050776612013578415,0.023915449157357216,32584,1.6746161245975153e-39,6,0,1,14,GBYK,small,right,large,left
