asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,123381,6,0,2,33,KBYG,large,left,small,right
Prefix,123382,6,0,2,33,KBYG,large,left,small,right
Prefix,123383,6,0,2,33,KBYG,large,left,small,right
Prefix,123384,6,0,2,33,KBYG,large,left,small,right
Prefix,123385,6,0,2,33,KBYG,large,left,small,right
Prefix,123386,6,0,2,33,KBYG,large,left,small,right
Prefix,123387,6,0,2,33,KBYG,large,left,small,right
Prefix,123388,6,0,2,33,KBYG,large,left,small,right
Prefix,123389,6,0,2,33,KBYG,large,left,small,right
Prefix,123390,6,0,2,33,KBYG,large,left,small,right
Prefix,123391,6,0,2,33,KBYG,large,left,small,right
Prefix,123392,6,0,2,33,KBYG,large,left,small,right
Prefix,123393,6,0,2,33,KBYG,large,left,small,right
Prefix,123394,6,0,2,33,KBYG,large,left,small,right
Prefix,123395,6,0,2,33,KBYG,large,left,small,right
Prefix,123396,6,0,2,33,KBYG,large,left,small,right
Prefix,123397,6,0,2,33,KBYG,large,left,small,right
Prefix,123398,6,0,2,33,KBYG,large,left,small,right
Prefix,123399,6,0,2,33,KBYG,large,left,small,right
Prefix,123400,6,0,2,33,KBYG,large,left,small,right
Prefix,123401,6,0,2,33,KBYG,large,left,small,right
Prefix,123402,6,0,2,33,KBYG,large,left,small,right
Prefix,123403,6,0,2,33,KBYG,large,left,small,right
Prefix,123404,6,0,2,33,KBYG,large,left,small,right
Prefix,123405,6,0,2,33,KBYG,large,left,small,right
Prefix,123406,6,0,2,33,KBYG,large,left,small,right
Prefix,123407,6,0,2,33,KBYG,large,left,small,right
Prefix,123408,6,0,2,33,KBYG,large,left,small,right
Prefix,123409,6,0,2,33,KBYG,large,left,small,right
Prefix,123410,6,0,2,33,KBYG,large,left,small,right
Prefix,123411,6,0,2,33,KBYG,large,left,small,right
Prefix,123412,6,0,2,33,KBYG,large,left,small,right
Prefix,123413,6,0,2,33,KBYG,large,left,small,right
Prefix,123414,6,0,2,33,KBYG,large,left,small,right
Prefix,123415,6,0,2,33,KBYG,large,left,small,right
Prefix,123416,6,0,2,33,KBYG,large,left,small,right
Prefix,123417,6,0,2,33,KBYG,large,left,small,right
Prefix,123418,6,0,2,33,KBYG,large,left,small,right
Prefix,123419,6,0,2,33,KBYG,large,left,small,right
Prefix,123420,6,0,2,33,KBYG,large,left,small,right
Prefix,123421,6,0,2,33,KBYG,large,left,small,right
Prefix,123422,6,0,2,33,KBYG,large,left,small,right
Prefix,123423,6,0,2,33,KBYG,large,left,small,right
Prefix,123424,6,0,2,33,KBYG,large,left,small,right
Prefix,123425,6,0,2,33,KBYG,large,left,small,right
Prefix,123426,6,0,2,33,KBYG,large,left,small,right
