asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.7171177223258203e-42,0.6603518128395081,0.050814189016819,0.02748137153685093,-15700,1.6746119207021224e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,966743610,2.865655359544251e-42,0.6175428628921509,0.06952985376119614,-0.06563901901245117,14819,1.6746301375821586e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,964080248,2.8670566580085757e-42,0.6277848482131958,0.07130246609449387,-0.03699469566345215,-24648,1.6746077168067294e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,963467059,2.955338461261039e-42,0.6642095446586609,0.018165547400712967,0.0038360562175512314,-13379,1.674588098628229e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,104,2.7171177223258203e-42,0.6603355407714844,0.05081787332892418,0.027512045577168465,-14604,1.6746119207021224e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,966757791,2.865655359544251e-42,0.6175232529640198,0.0695451945066452,-0.06560846418142319,15029,1.6746301375821586e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,963803584,2.8670566580085757e-42,0.6277637481689453,0.07131023705005646,-0.03696891665458679,-23966,1.6746077168067294e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,963454465,2.955338461261039e-42,0.6642128229141235,0.01818634569644928,0.003873768961057067,-12710,1.674588098628229e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,104,2.7171177223258203e-42,0.6602787375450134,0.05082353577017784,0.027592629194259644,-13514,1.6746119207021224e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,966030345,2.865655359544251e-42,0.6173821091651916,0.06958820670843124,-0.06548089534044266,15180,1.6746301375821586e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,961837224,2.8670566580085757e-42,0.6277300119400024,0.0713142603635788,-0.03693130984902382,-23494,1.6746077168067294e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,963048754,2.955338461261039e-42,0.6642209887504578,0.01820026896893978,0.0038887185510247946,-12211,1.674588098628229e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,104,2.7171177223258203e-42,0.6602392196655273,0.05079323425889015,0.02762792631983757,-12611,1.6746119207021224e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,966545748,2.865655359544251e-42,0.6173527836799622,0.06959247589111328,-0.06544782221317291,15480,1.6746301375821586e-39,6,0,1,43,GBYK,large,right,large,left
AssetMarker,961872050,2.8670566580085757e-42,0.6276989579200745,0.07131447643041611,-0.03689870238304138,-23026,1.6746077168067294e-39,6,0,1,43,GBYK,large,right,large,left
