asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,48499,6,0,1,32,GBYK,small,left,large,right
Prefix,48500,6,0,1,32,GBYK,small,left,large,right
Prefix,48501,6,0,1,32,GBYK,small,left,large,right
Prefix,48502,6,0,1,32,GBYK,small,left,large,right
Prefix,48503,6,0,1,32,GBYK,small,left,large,right
Prefix,48504,6,0,1,32,GBYK,small,left,large,right
Prefix,48505,6,0,1,32,GBYK,small,left,large,right
Prefix,48506,6,0,1,32,GBYK,small,left,large,right
Prefix,48507,6,0,1,32,GBYK,small,left,large,right
Prefix,48508,6,0,1,32,GBYK,small,left,large,right
Prefix,48509,6,0,1,32,GBYK,small,left,large,right
Prefix,48510,6,0,1,32,GBYK,small,left,large,right
Prefix,48511,6,0,1,32,GBYK,small,left,large,right
Prefix,48512,6,0,1,32,GBYK,small,left,large,right
Prefix,48513,6,0,1,32,GBYK,small,left,large,right
Prefix,48514,6,0,1,32,GBYK,small,left,large,right
Prefix,48515,6,0,1,32,GBYK,small,left,large,right
Prefix,48516,6,0,1,32,GBYK,small,left,large,right
Prefix,48517,6,0,1,32,GBYK,small,left,large,right
Prefix,48518,6,0,1,32,GBYK,small,left,large,right
Prefix,48519,6,0,1,32,GBYK,small,left,large,right
Prefix,48520,6,0,1,32,GBYK,small,left,large,right
Prefix,48521,6,0,1,32,GBYK,small,left,large,right
Prefix,48522,6,0,1,32,GBYK,small,left,large,right
Prefix,48523,6,0,1,32,GBYK,small,left,large,right
Prefix,48524,6,0,1,32,GBYK,small,left,large,right
Prefix,48525,6,0,1,32,GBYK,small,left,large,right
Prefix,48526,6,0,1,32,GBYK,small,left,large,right
Prefix,48527,6,0,1,32,GBYK,small,left,large,right
Prefix,48528,6,0,1,32,GBYK,small,left,large,right
Prefix,48529,6,0,1,32,GBYK,small,left,large,right
Prefix,48530,6,0,1,32,GBYK,small,left,large,right
Prefix,48531,6,0,1,32,GBYK,small,left,large,right
Prefix,48532,6,0,1,32,GBYK,small,left,large,right
Prefix,48533,6,0,1,32,GBYK,small,left,large,right
Prefix,48534,6,0,1,32,GBYK,small,left,large,right
Prefix,48535,6,0,1,32,GBYK,small,left,large,right
Prefix,48536,6,0,1,32,GBYK,small,left,large,right
Prefix,48537,6,0,1,32,GBYK,small,left,large,right
Prefix,48538,6,0,1,32,GBYK,small,left,large,right
Prefix,48539,6,0,1,32,GBYK,small,left,large,right
Prefix,48540,6,0,1,32,GBYK,small,left,large,right
Prefix,48541,6,0,1,32,GBYK,small,left,large,right
Prefix,48542,6,0,1,32,GBYK,small,left,large,right
Prefix,48544,6,0,1,32,GBYK,small,left,large,right
Prefix,48545,6,0,1,32,GBYK,small,left,large,right
Prefix,48547,6,0,1,32,GBYK,small,left,large,right
Prefix,48548,6,0,1,32,GBYK,small,left,large,right
Prefix,48549,6,0,1,32,GBYK,small,left,large,right
Prefix,48550,6,0,1,32,GBYK,small,left,large,right
Prefix,48551,6,0,1,32,GBYK,small,left,large,right
Prefix,48552,6,0,1,32,GBYK,small,left,large,right
Prefix,48553,6,0,1,32,GBYK,small,left,large,right
Prefix,48554,6,0,1,32,GBYK,small,left,large,right
Prefix,48555,6,0,1,32,GBYK,small,left,large,right
Prefix,48556,6,0,1,32,GBYK,small,left,large,right
Prefix,48557,6,0,1,32,GBYK,small,left,large,right
Prefix,48558,6,0,1,32,GBYK,small,left,large,right
Prefix,48559,6,0,1,32,GBYK,small,left,large,right
Prefix,48560,6,0,1,32,GBYK,small,left,large,right
Prefix,48561,6,0,1,32,GBYK,small,left,large,right
Prefix,48562,6,0,1,32,GBYK,small,left,large,right
Prefix,48563,6,0,1,32,GBYK,small,left,large,right
Prefix,48564,6,0,1,32,GBYK,small,left,large,right
Prefix,48565,6,0,1,32,GBYK,small,left,large,right
Prefix,48566,6,0,1,32,GBYK,small,left,large,right
Prefix,48567,6,0,1,32,GBYK,small,left,large,right
Prefix,48568,6,0,1,32,GBYK,small,left,large,right
Prefix,48569,6,0,1,32,GBYK,small,left,large,right
Prefix,48570,6,0,1,32,GBYK,small,left,large,right
Prefix,48571,6,0,1,32,GBYK,small,left,large,right
Prefix,48572,6,0,1,32,GBYK,small,left,large,right
Prefix,48573,6,0,1,32,GBYK,small,left,large,right
Prefix,48574,6,0,1,32,GBYK,small,left,large,right
Prefix,48575,6,0,1,32,GBYK,small,left,large,right
Prefix,48576,6,0,1,32,GBYK,small,left,large,right
Prefix,48577,6,0,1,32,GBYK,small,left,large,right
Prefix,48578,6,0,1,32,GBYK,small,left,large,right
Prefix,48579,6,0,1,32,GBYK,small,left,large,right
Prefix,48580,6,0,1,32,GBYK,small,left,large,right
Prefix,48581,6,0,1,32,GBYK,small,left,large,right
