asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,40764,6,0,1,25,GBYK,small,right,small,left
Prefix,40765,6,0,1,25,GBYK,small,right,small,left
Prefix,40766,6,0,1,25,GBYK,small,right,small,left
Prefix,40767,6,0,1,25,GBYK,small,right,small,left
Prefix,40768,6,0,1,25,GBYK,small,right,small,left
Prefix,40769,6,0,1,25,GBYK,small,right,small,left
Prefix,40770,6,0,1,25,GBYK,small,right,small,left
Prefix,40771,6,0,1,25,GBYK,small,right,small,left
Prefix,40772,6,0,1,25,GBYK,small,right,small,left
Prefix,40773,6,0,1,25,GBYK,small,right,small,left
Prefix,40774,6,0,1,25,GBYK,small,right,small,left
Prefix,40775,6,0,1,25,GBYK,small,right,small,left
Prefix,40776,6,0,1,25,GBYK,small,right,small,left
Prefix,40777,6,0,1,25,GBYK,small,right,small,left
Prefix,40778,6,0,1,25,GBYK,small,right,small,left
Prefix,40779,6,0,1,25,GBYK,small,right,small,left
Prefix,40780,6,0,1,25,GBYK,small,right,small,left
Prefix,40781,6,0,1,25,GBYK,small,right,small,left
Prefix,40782,6,0,1,25,GBYK,small,right,small,left
Prefix,40783,6,0,1,25,GBYK,small,right,small,left
Prefix,40784,6,0,1,25,GBYK,small,right,small,left
Prefix,40785,6,0,1,25,GBYK,small,right,small,left
Prefix,40786,6,0,1,25,GBYK,small,right,small,left
Prefix,40787,6,0,1,25,GBYK,small,right,small,left
Prefix,40788,6,0,1,25,GBYK,small,right,small,left
Prefix,40789,6,0,1,25,GBYK,small,right,small,left
Prefix,40790,6,0,1,25,GBYK,small,right,small,left
Prefix,40791,6,0,1,25,GBYK,small,right,small,left
Prefix,40792,6,0,1,25,GBYK,small,right,small,left
Prefix,40793,6,0,1,25,GBYK,small,right,small,left
Prefix,40794,6,0,1,25,GBYK,small,right,small,left
Prefix,40795,6,0,1,25,GBYK,small,right,small,left
Prefix,40796,6,0,1,25,GBYK,small,right,small,left
Prefix,40797,6,0,1,25,GBYK,small,right,small,left
Prefix,40798,6,0,1,25,GBYK,small,right,small,left
Prefix,40799,6,0,1,25,GBYK,small,right,small,left
Prefix,40800,6,0,1,25,GBYK,small,right,small,left
Prefix,40801,6,0,1,25,GBYK,small,right,small,left
Prefix,40802,6,0,1,25,GBYK,small,right,small,left
Prefix,40803,6,0,1,25,GBYK,small,right,small,left
Prefix,40804,6,0,1,25,GBYK,small,right,small,left
Prefix,40805,6,0,1,25,GBYK,small,right,small,left
Prefix,40806,6,0,1,25,GBYK,small,right,small,left
Prefix,40807,6,0,1,25,GBYK,small,right,small,left
Prefix,40808,6,0,1,25,GBYK,small,right,small,left
Prefix,40809,6,0,1,25,GBYK,small,right,small,left
Prefix,40810,6,0,1,25,GBYK,small,right,small,left
Prefix,40811,6,0,1,25,GBYK,small,right,small,left
Prefix,40812,6,0,1,25,GBYK,small,right,small,left
Prefix,40813,6,0,1,25,GBYK,small,right,small,left
Prefix,40814,6,0,1,25,GBYK,small,right,small,left
Prefix,40815,6,0,1,25,GBYK,small,right,small,left
Prefix,40816,6,0,1,25,GBYK,small,right,small,left
Prefix,40817,6,0,1,25,GBYK,small,right,small,left
Prefix,40818,6,0,1,25,GBYK,small,right,small,left
Prefix,40819,6,0,1,25,GBYK,small,right,small,left
Prefix,40820,6,0,1,25,GBYK,small,right,small,left
Prefix,40821,6,0,1,25,GBYK,small,right,small,left
Prefix,40822,6,0,1,25,GBYK,small,right,small,left
Prefix,40823,6,0,1,25,GBYK,small,right,small,left
Prefix,40824,6,0,1,25,GBYK,small,right,small,left
Prefix,40825,6,0,1,25,GBYK,small,right,small,left
