asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,130,9.183689745645554e-41,0.6181392669677734,0.05824564769864082,-0.07139965146780014,-32030,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,959413857,9.183970005338419e-41,0.6632469892501831,0.017429789528250694,0.0024320902302861214,-27300,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,962789286,9.184110135184851e-41,0.6244254112243652,0.06157276779413223,-0.044615477323532104,-29629,1.485787120790169e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,967373499,3.786308450605656e-42,0.6485617160797119,0.05152897536754608,0.022650491446256638,-6380,1.6746133220005867e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,963368693,3.8115318229635024e-42,0.9147406220436096,0.3490673005580902,0.7212284207344055,-14665,1.674330259710793e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6181290745735168,0.058314479887485504,-0.07139696180820465,-31734,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,960383056,9.183970005338419e-41,0.6632384061813354,0.017426595091819763,0.002432543784379959,-28288,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,962776818,9.184110135184851e-41,0.6244524717330933,0.06162099912762642,-0.044607218354940414,-28941,1.485787120790169e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,967477769,3.786308450605656e-42,0.6485728621482849,0.05153727903962135,0.022676188498735428,-4522,1.6746133220005867e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6181612014770508,0.05838986858725548,-0.07138116657733917,-31538,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,960701356,9.183970005338419e-41,0.6632234454154968,0.017427725717425346,0.002423673402518034,-29108,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,961884190,9.184110135184851e-41,0.6244901418685913,0.0617104098200798,-0.04454122856259346,-28290,1.485787120790169e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,967194373,3.786308450605656e-42,0.6485934853553772,0.051544588059186935,0.022680973634123802,-2842,1.6746133220005867e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.6181983351707458,0.05846995487809181,-0.07137862592935562,-31344,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,960763319,9.183970005338419e-41,0.6632216572761536,0.0174346175044775,0.0024113100953400135,-29925,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,962414943,9.184110135184851e-41,0.6245363354682922,0.06177062541246414,-0.04453091323375702,-27357,1.485787120790169e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,966966498,3.786308450605656e-42,0.6486292481422424,0.051518410444259644,0.022632626816630363,-1361,1.6746133220005867e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.618259847164154,0.05856439471244812,-0.07139462977647781,-31150,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,960137907,9.183970005338419e-41,0.6632336378097534,0.017453067004680633,0.002406313084065914,-30739,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,962185201,9.184110135184851e-41,0.6245661377906799,0.06196585297584534,-0.0445699505507946,-26290,1.485787120790169e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,966501556,3.786308450605656e-42,0.6486497521400452,0.051526620984077454,0.02263139747083187,-22,1.6746133220005867e-39,6,0,2,7,KBYG,small,right,large,left
AssetMarker,104,9.183689745645554e-41,0.618319034576416,0.05873124301433563,-0.0714532658457756,-30632,1.485788690244449e-37,6,0,2,7,KBYG,small,right,large,left
AssetMarker,957636324,9.183970005338419e-41,0.6632421612739563,0.0174651350826025,0.0023959665559232235,-31551,1.4857867844785375e-37,6,0,2,7,KBYG,small,right,large,left
