asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6585347056388855,0.050697989761829376,0.025243259966373444,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.620989203453064,0.06609853357076645,-0.06881579011678696,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6292383074760437,0.06831277906894684,-0.0404745377600193,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6648878455162048,0.017384285107254982,0.0028412723913788795,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6586100459098816,0.05070140212774277,0.025214901193976402,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6210847496986389,0.06617018580436707,-0.0688558891415596,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6294573545455933,0.06840667873620987,-0.040542855858802795,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.664880633354187,0.017388971522450447,0.0028327987529337406,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.658680260181427,0.05071335658431053,0.02521100640296936,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6211661100387573,0.06626244634389877,-0.0688619315624237,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6295850872993469,0.06861350685358047,-0.0404842384159565,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.664860188961029,0.017420364543795586,0.002845021430402994,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6587451696395874,0.050722990185022354,0.02520724944770336,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6212510466575623,0.06638510525226593,-0.06884340196847916,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6296598315238953,0.06870391219854355,-0.04047223553061485,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6648491024971008,0.01741870865225792,0.002839950146153569,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6588066816329956,0.05073489621281624,0.025212973356246948,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6213162541389465,0.0665133148431778,-0.06882558017969131,6,0,1,37,GBYK,small,left,large,right
LegacyMarker,0.6297199130058289,0.0688016340136528,-0.04044705629348755,6,0,1,37,GBYK,small,left,large,right
