asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,Grippy,0.6135090589523315,0.07660982012748718,-0.06343522667884827,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6535184979438782,0.024859506636857986,0.030394073575735092,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6585459113121033,0.019428646191954613,0.002895078621804714,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6236187219619751,0.07623132318258286,-0.03457516431808472,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135090589523315,0.07660982012748718,-0.06343522667884827,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6535184979438782,0.024859506636857986,0.030394073575735092,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6585459113121033,0.019428646191954613,0.002895078621804714,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6236187219619751,0.07623132318258286,-0.03457516431808472,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.613534152507782,0.0765925720334053,-0.0634542852640152,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6535637378692627,0.02490887977182865,0.030390895903110504,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6585636734962463,0.019437646493315697,0.002895540092140436,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6236674189567566,0.07621614634990692,-0.03463222086429596,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.613534152507782,0.0765925720334053,-0.0634542852640152,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6535637378692627,0.02490887977182865,0.030390895903110504,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6585636734962463,0.019437646493315697,0.002895540092140436,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6236674189567566,0.07621614634990692,-0.03463222086429596,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135531663894653,0.07658688724040985,-0.06345458328723907,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6535797715187073,0.024915911257267,0.030389081686735153,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6585710644721985,0.019427256658673286,0.0028946571983397007,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6236891150474548,0.07620997726917267,-0.03465258330106735,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135531663894653,0.07658688724040985,-0.06345458328723907,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6535797715187073,0.024915911257267,0.030389081686735153,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6585710644721985,0.019427256658673286,0.0028946571983397007,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6236891150474548,0.07620997726917267,-0.03465258330106735,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135711073875427,0.07658935338258743,-0.06345657259225845,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6535983681678772,0.02491736225783825,0.0303901769220829,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6585934162139893,0.019442260265350342,0.0028935798909515142,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237020492553711,0.07621464878320694,-0.03464403375983238,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135711073875427,0.07658935338258743,-0.06345657259225845,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6535983681678772,0.02491736225783825,0.0303901769220829,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6585934162139893,0.019442260265350342,0.0028935798909515142,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237020492553711,0.07621464878320694,-0.03464403375983238,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135701537132263,0.07659555226564407,-0.06345861405134201,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536117792129517,0.02493024431169033,0.03038746491074562,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6585996747016907,0.019452951848506927,0.002890719333663583,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237098574638367,0.0762190967798233,-0.0346476174890995,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135701537132263,0.07659555226564407,-0.06345861405134201,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536117792129517,0.02493024431169033,0.03038746491074562,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6585996747016907,0.019452951848506927,0.002890719333663583,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237098574638367,0.0762190967798233,-0.0346476174890995,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135708093643188,0.07660192996263504,-0.0634540393948555,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536252498626709,0.024950485676527023,0.030386650934815407,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586071848869324,0.01947212778031826,0.0028882429469376802,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237120032310486,0.0762254074215889,-0.03465787693858147,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135708093643188,0.07660192996263504,-0.0634540393948555,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536252498626709,0.024950485676527023,0.030386650934815407,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586071848869324,0.01947212778031826,0.0028882429469376802,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237120032310486,0.0762254074215889,-0.03465787693858147,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135739088058472,0.07662776112556458,-0.06345003098249435,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536291241645813,0.02494826540350914,0.030373530462384224,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586062908172607,0.019477209076285362,0.0028735853265970945,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237199306488037,0.07623201608657837,-0.034662239253520966,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135739088058472,0.07662776112556458,-0.06345003098249435,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536291241645813,0.02494826540350914,0.030373530462384224,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586062908172607,0.019477209076285362,0.0028735853265970945,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237199306488037,0.07623201608657837,-0.034662239253520966,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135798692703247,0.07666125148534775,-0.06343712657690048,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536392569541931,0.024919968098402023,0.030351249501109123,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586096286773682,0.019475514069199562,0.0028447164222598076,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237287521362305,0.07624407857656479,-0.03464952111244202,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135798692703247,0.07666125148534775,-0.06343712657690048,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536392569541931,0.024919968098402023,0.030351249501109123,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586096286773682,0.019475514069199562,0.0028447164222598076,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237287521362305,0.07624407857656479,-0.03464952111244202,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135863065719604,0.07669295370578766,-0.0634242370724678,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536492705345154,0.024925604462623596,0.03034910187125206,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586189270019531,0.019483093172311783,0.0028424342162907124,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237382888793945,0.0762677788734436,-0.03463699296116829,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135863065719604,0.07669295370578766,-0.0634242370724678,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536492705345154,0.024925604462623596,0.03034910187125206,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586189270019531,0.019483093172311783,0.0028424342162907124,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237382888793945,0.0762677788734436,-0.03463699296116829,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6135978698730469,0.07671894878149033,-0.06340966373682022,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536513566970825,0.024920204654335976,0.03034261055290699,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586219072341919,0.01949591375887394,0.0028318725526332855,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237432360649109,0.07627581059932709,-0.034636128693819046,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6135978698730469,0.07671894878149033,-0.06340966373682022,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536513566970825,0.024920204654335976,0.03034261055290699,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586219072341919,0.01949591375887394,0.0028318725526332855,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237432360649109,0.07627581059932709,-0.034636128693819046,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6136093735694885,0.07673172652721405,-0.06340671330690384,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536672711372375,0.024916447699069977,0.030331196263432503,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586330533027649,0.019501253962516785,0.002818516455590725,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237587928771973,0.07627051323652267,-0.03464546054601669,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6136093735694885,0.07673172652721405,-0.06340671330690384,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536672711372375,0.024916447699069977,0.030331196263432503,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586330533027649,0.019501253962516785,0.002818516455590725,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237587928771973,0.07627051323652267,-0.03464546054601669,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6136231422424316,0.07673168927431107,-0.06340786069631577,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536688208580017,0.024904564023017883,0.030326347798109055,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586355566978455,0.019485637545585632,0.002815505489706993,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237733364105225,0.07625652849674225,-0.03465592861175537,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6136231422424316,0.07673168927431107,-0.06340786069631577,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536688208580017,0.024904564023017883,0.030326347798109055,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586355566978455,0.019485637545585632,0.002815505489706993,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237733364105225,0.07625652849674225,-0.03465592861175537,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6136248111724854,0.07672373950481415,-0.06340605020523071,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536785364151001,0.024897068738937378,0.030326712876558304,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586315631866455,0.01947932317852974,0.002813141094520688,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237845420837402,0.07624981552362442,-0.03465365618467331,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6136248111724854,0.07672373950481415,-0.06340605020523071,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536785364151001,0.024897068738937378,0.030326712876558304,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586315631866455,0.01947932317852974,0.002813141094520688,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237845420837402,0.07624981552362442,-0.03465365618467331,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.613642156124115,0.07671348750591278,-0.06340468674898148,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536837816238403,0.02487977221608162,0.030323591083288193,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586470007896423,0.01947256550192833,0.002808143151924014,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.623786985874176,0.07624226063489914,-0.03465426713228226,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.613642156124115,0.07671348750591278,-0.06340468674898148,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536837816238403,0.02487977221608162,0.030323591083288193,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586470007896423,0.01947256550192833,0.002808143151924014,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.623786985874176,0.07624226063489914,-0.03465426713228226,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.613658607006073,0.0767112523317337,-0.06341489404439926,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536880731582642,0.024898633360862732,0.030333207920193672,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586699485778809,0.01948940008878708,0.00282436516135931,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6237969398498535,0.076224185526371,-0.03466659411787987,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.613658607006073,0.0767112523317337,-0.06341489404439926,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536880731582642,0.024898633360862732,0.030333207920193672,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586699485778809,0.01948940008878708,0.00282436516135931,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6237969398498535,0.076224185526371,-0.03466659411787987,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6136853098869324,0.07670261710882187,-0.06342438608407974,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.653689444065094,0.02488997019827366,0.030330950394272804,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586755514144897,0.01947600208222866,0.002822731388732791,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6238161325454712,0.07622252404689789,-0.03467681631445885,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6136853098869324,0.07670261710882187,-0.06342438608407974,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.653689444065094,0.02488997019827366,0.030330950394272804,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586755514144897,0.01947600208222866,0.002822731388732791,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6238161325454712,0.07622252404689789,-0.03467681631445885,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6137076020240784,0.07669460773468018,-0.0634293183684349,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.653692364692688,0.024884359911084175,0.030332256108522415,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586695909500122,0.019475411623716354,0.002821130445227027,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6238391995429993,0.0762101486325264,-0.03468898683786392,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6137076020240784,0.07669460773468018,-0.0634293183684349,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.653692364692688,0.024884359911084175,0.030332256108522415,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586695909500122,0.019475411623716354,0.002821130445227027,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6238391995429993,0.0762101486325264,-0.03468898683786392,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6137299537658691,0.07669881731271744,-0.06342826783657074,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536878943443298,0.02487941086292267,0.030338389798998833,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586648225784302,0.019473783671855926,0.0028269521426409483,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6238583922386169,0.07620413601398468,-0.03469191491603851,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6137299537658691,0.07669881731271744,-0.06342826783657074,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536878943443298,0.02487941086292267,0.030338389798998833,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586648225784302,0.019473783671855926,0.0028269521426409483,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6238583922386169,0.07620413601398468,-0.03469191491603851,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6137517690658569,0.07670082896947861,-0.06343655288219452,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536862850189209,0.024884089827537537,0.03034457378089428,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586750745773315,0.019473347812891006,0.0028374800458550453,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6238740086555481,0.07620120048522949,-0.03469578176736832,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6137517690658569,0.07670082896947861,-0.06343655288219452,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536862850189209,0.024884089827537537,0.03034457378089428,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586750745773315,0.019473347812891006,0.0028374800458550453,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6238740086555481,0.07620120048522949,-0.03469578176736832,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6137791872024536,0.0767095759510994,-0.06344067305326462,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536802053451538,0.024890167638659477,0.030351465567946434,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586751341819763,0.019472071900963783,0.0028482754714787006,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6238978505134583,0.07619580626487732,-0.03470783680677414,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6137791872024536,0.0767095759510994,-0.06344067305326462,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6536802053451538,0.024890167638659477,0.030351465567946434,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6586751341819763,0.019472071900963783,0.0028482754714787006,6,0,2,35,KBYG,small,left,small,right
Marker,all,0.6238978505134583,0.07619580626487732,-0.03470783680677414,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6138169169425964,0.07674145698547363,-0.06343837082386017,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6536555886268616,0.024873260408639908,0.030355248600244522,6,0,2,35,KBYG,small,left,small,right
Marker,Grippy,0.6586742401123047,0.019479241222143173,0.0028524775989353657,6,0,2,35,KBYG,small,left,small,right
