asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6445526480674744,0.05113394558429718,0.022322380915284157,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5691391825675964,0.35351431369781494,1.015038251876831,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445431113243103,0.05116550624370575,0.02232983335852623,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5698163509368896,0.3529761731624603,1.0139731168746948,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445392966270447,0.0511372946202755,0.02236081473529339,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5700885653495789,0.3521425127983093,1.013242483139038,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445331573486328,0.051128920167684555,0.02237626165151596,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5703239440917969,0.3525230288505554,1.0138429403305054,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445210576057434,0.051129259169101715,0.022384345531463623,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5706409811973572,0.35280999541282654,1.0154489278793335,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445145606994629,0.051130447536706924,0.022399770095944405,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5711497068405151,0.35270315408706665,1.0151793956756592,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5987557172775269,0.2864314019680023,1.0047590732574463,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445062756538391,0.05112892761826515,0.02242184802889824,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5714324712753296,0.3520292639732361,1.0146657228469849,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6445008516311646,0.05113347992300987,0.022441022098064423,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.571845531463623,0.3522811532020569,1.0157291889190674,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6444753408432007,0.051170285791158676,0.02246648818254471,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5721226930618286,0.35162094235420227,1.01524817943573,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6444655060768127,0.051159948110580444,0.022477196529507637,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.5725647211074829,0.35191091895103455,1.0170701742172241,6,0,1,11,GBYK,large,left,small,right
LegacyMarker,0.6444581151008606,0.051163431257009506,0.022486945614218712,6,0,1,11,GBYK,large,left,small,right
