asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,4.244533048439871e-42,0.6575338840484619,0.05056707188487053,0.02708100527524948,22790,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,964461604,4.25294083922582e-42,0.6253805756568909,0.06479788571596146,-0.03810466453433037,22253,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,965359424,4.2543421376901446e-42,0.6671082973480225,0.01711830124258995,0.0027450204361230135,29225,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,960879111,4.2795655100479913e-42,0.6168531775474548,0.06263814121484756,-0.0655202865600586,29955,1.674602111612872e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6574692130088806,0.050543926656246185,0.02715400792658329,17881,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,975706968,4.25294083922582e-42,0.6253936886787415,0.06486425548791885,-0.03804153949022293,22185,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,965304696,4.2543421376901446e-42,0.6671084761619568,0.01713399589061737,0.0027850756887346506,27880,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,961023820,4.2795655100479913e-42,0.6168602108955383,0.0627245232462883,-0.06545866280794144,-27648,1.674602111612872e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,104,4.244533048439871e-42,0.6575753688812256,0.05056137219071388,0.0272087249904871,18194,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,965152399,4.25294083922582e-42,0.6253587007522583,0.06493297219276428,-0.038015395402908325,21842,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,963633411,4.2543421376901446e-42,0.6671088337898254,0.017144804820418358,0.00279171671718359,26540,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,960872745,4.2795655100479913e-42,0.6168860197067261,0.06280671060085297,-0.06541565805673599,-19245,1.674602111612872e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,130,4.244533048439871e-42,0.6575311422348022,0.05049944669008255,0.027226435020565987,18163,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,966055846,4.25294083922582e-42,0.6253724098205566,0.06497564166784286,-0.03798641636967659,21500,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,963505884,4.2543421376901446e-42,0.6671696305274963,0.017158502712845802,0.00280174077488482,25028,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,962642914,4.2795655100479913e-42,0.6169522404670715,0.06289401650428772,-0.06524043530225754,-11356,1.674602111612872e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,974216474,4.283769405440966e-42,0.6517257690429687,0.29784414172172546,0.9553676247596741,28049,1.6744731921541542e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,130,4.244533048439871e-42,0.6575947999954224,0.05056837946176529,0.027252377942204475,18471,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,964944670,4.25294083922582e-42,0.6253757476806641,0.06500174105167389,-0.03797518089413643,21364,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,963739086,4.2543421376901446e-42,0.6671065092086792,0.017156533896923065,0.002801093738526106,23799,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,960465348,4.2795655100479913e-42,0.6169756054878235,0.06295658648014069,-0.06520529091358185,-3259,1.674602111612872e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,974186274,4.283769405440966e-42,0.6507198810577393,0.299090713262558,0.9591982364654541,25159,1.6744956129295834e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,130,4.244533048439871e-42,0.6575863361358643,0.050527751445770264,0.0272907055914402,18393,1.674618927194444e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,965849896,4.25294083922582e-42,0.6253786087036133,0.06500472873449326,-0.03796089068055153,21108,1.674614723299051e-39,6,0,2,14,KBYG,large,left,small,right
AssetMarker,963646149,4.2543421376901446e-42,0.6671122312545776,0.017163578420877457,0.0028121324721723795,22469,1.6746007103144078e-39,6,0,2,14,KBYG,large,left,small,right
