asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,104,2.7171177223258203e-42,0.6670737862586975,0.05095425620675087,0.027067307382822037,-9356,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966754792,2.865655359544251e-42,0.6263794898986816,0.0766771137714386,-0.06466321647167206,21746,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961298866,2.8670566580085757e-42,0.6359768509864807,0.07584548741579056,-0.03557863458991051,24772,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968130488,2.893681328830747e-42,0.6696376204490662,0.01849229633808136,0.0022368712816387415,14173,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.667032778263092,0.05093800276517868,0.027079151943325996,-9129,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967037258,2.865655359544251e-42,0.62635338306427,0.07673310488462448,-0.06461355835199356,22591,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961442334,2.8670566580085757e-42,0.6359299421310425,0.07588072121143341,-0.035528071224689484,25489,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968196808,2.893681328830747e-42,0.6696347594261169,0.018518952652812004,0.002236305270344019,13773,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6669905185699463,0.05094800144433975,0.027101589366793632,-8906,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966804214,2.865655359544251e-42,0.6262933611869812,0.07678360491991043,-0.06454844027757645,23547,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961082384,2.8670566580085757e-42,0.6358731389045715,0.0759066492319107,-0.035472601652145386,26061,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968011216,2.893681328830747e-42,0.6696576476097107,0.018555929884314537,0.0022288679610937834,13375,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.666925311088562,0.050946202129125595,0.027142714709043503,-8676,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966098216,2.865655359544251e-42,0.626187264919281,0.07685085386037827,-0.06449193507432938,24198,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961869008,2.8670566580085757e-42,0.6357086896896362,0.075956329703331,-0.03536396473646164,26652,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966352834,2.893681328830747e-42,0.6696515679359436,0.018586643040180206,0.0022144452668726444,12869,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6667985320091248,0.05097697675228119,0.027208218351006508,-8291,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965837307,2.865655359544251e-42,0.6259759068489075,0.07686236500740051,-0.06442730873823166,24811,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959386420,2.8670566580085757e-42,0.635597825050354,0.07597440481185913,-0.03527504205703735,27324,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966087580,2.893681328830747e-42,0.6696682572364807,0.018606912344694138,0.0021994835697114468,12364,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6667004823684692,0.05097753927111626,0.02726706862449646,-8034,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966105908,2.865655359544251e-42,0.6257739663124084,0.07690585404634476,-0.0642535611987114,25678,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,957507402,2.8670566580085757e-42,0.6353887915611267,0.07600966840982437,-0.035115811973810196,28064,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964801495,2.893681328830747e-42,0.6696847677230835,0.018635418266057968,0.002201785799115896,11968,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6665871739387512,0.05097417160868645,0.027326427400112152,-7819,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966188551,2.865655359544251e-42,0.6256211400032043,0.07693150639533997,-0.06412938237190247,26429,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,957260087,2.8670566580085757e-42,0.6352074146270752,0.0760153979063034,-0.03495503589510918,29084,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965041369,2.893681328830747e-42,0.6696925759315491,0.018659649416804314,0.002199463779106736,11466,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6664149165153503,0.05099194496870041,0.027361832559108734,-7843,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966499644,2.865655359544251e-42,0.6254072189331055,0.07673057913780212,-0.06393823027610779,27562,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961811988,2.8670566580085757e-42,0.6350317597389221,0.07601011544466019,-0.03478498011827469,29995,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965997858,2.893681328830747e-42,0.6697027683258057,0.018687309697270393,0.002195917069911957,10965,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6663374304771423,0.05098127946257591,0.027446430176496506,-7652,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965941785,2.865655359544251e-42,0.6252089142799377,0.0768667533993721,-0.06377062201499939,28381,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959385945,2.8670566580085757e-42,0.6348657011985779,0.07604188472032547,-0.034611959010362625,31559,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967190843,2.893681328830747e-42,0.6696978807449341,0.01870797947049141,0.0022087295074015856,10465,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6662238836288452,0.05098270997405052,0.02750883251428604,-7508,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966015005,2.865655359544251e-42,0.6250540614128113,0.07689046114683151,-0.06364838033914566,29559,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959454004,2.8670566580085757e-42,0.6346846222877502,0.07602594792842865,-0.03449166193604469,32612,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967677883,2.893681328830747e-42,0.6697258353233337,0.018748769536614418,0.0022212760522961616,10074,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6661260724067688,0.05097638443112373,0.027566412463784218,-7187,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966304974,2.865655359544251e-42,0.6249116659164429,0.07691511511802673,-0.06353063136339188,30573,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959023672,2.8670566580085757e-42,0.6345434188842773,0.07603160291910172,-0.03437913581728935,-31997,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967840156,2.893681328830747e-42,0.669702410697937,0.018763326108455658,0.0022098240442574024,9576,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.66604083776474,0.050975147634744644,0.027607539668679237,-6868,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966264156,2.865655359544251e-42,0.6248018741607666,0.07697312533855438,-0.06342431157827377,31413,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,958970715,2.8670566580085757e-42,0.6343218684196472,0.07600301504135132,-0.034223638474941254,-31348,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968608499,2.893681328830747e-42,0.6696858406066895,0.018792571499943733,0.0022013334091752768,9080,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6659864783287048,0.050977788865566254,0.027641629800200462,-6721,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965987200,2.865655359544251e-42,0.6246878504753113,0.07703215628862381,-0.06336020678281784,31995,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,960799805,2.8670566580085757e-42,0.6342412233352661,0.07602007687091827,-0.034143220633268356,-30583,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968670499,2.893681328830747e-42,0.6696960926055908,0.018814262002706528,0.002200016053393483,8585,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6659789681434631,0.05097812041640282,0.027666855603456497,-6406,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966056189,2.865655359544251e-42,0.6246423721313477,0.07710515707731247,-0.06330408900976181,-32706,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959747148,2.8670566580085757e-42,0.6341999769210815,0.076071597635746,-0.034078095108270645,-30127,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,968392951,2.893681328830747e-42,0.66969895362854,0.018842745572328567,0.0021870529744774103,8091,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6659829616546631,0.05097857117652893,0.02768467366695404,-6191,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966455834,2.865655359544251e-42,0.6246345639228821,0.0771733894944191,-0.06325393170118332,-31878,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959786664,2.8670566580085757e-42,0.6341501474380493,0.07614321261644363,-0.033982619643211365,-29494,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967711982,2.893681328830747e-42,0.6697168946266174,0.018883217126131058,0.002178697381168604,7598,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6660147309303284,0.05098685994744301,0.027698790654540062,-5977,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966292708,2.865655359544251e-42,0.624622642993927,0.07728337496519089,-0.06311184912919998,-30952,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,960511601,2.8670566580085757e-42,0.6341569423675537,0.07620315253734589,-0.03394418954849243,-29157,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967650632,2.893681328830747e-42,0.6697112321853638,0.018901346251368523,0.002156549133360386,7267,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6660395264625549,0.05098434165120125,0.027697352692484856,-5764,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966287944,2.865655359544251e-42,0.624620258808136,0.07740066945552826,-0.06311032176017761,-29598,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,958481182,2.8670566580085757e-42,0.6342054009437561,0.07634378969669342,-0.0339198000729084,-28293,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965427425,2.893681328830747e-42,0.6697313189506531,0.01892576925456524,0.0021550545934587717,6776,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6660541892051697,0.05098216235637665,0.027707615867257118,-5455,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966085955,2.865655359544251e-42,0.6246181726455688,0.07745729386806488,-0.06308276951313019,-28358,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,958389776,2.8670566580085757e-42,0.6342046856880188,0.07638897001743317,-0.03387309983372688,-27328,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965571026,2.893681328830747e-42,0.6697518229484558,0.01896018534898758,0.002136576222255826,6394,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6660604476928711,0.05098823457956314,0.027722036466002464,-5247,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966371921,2.865655359544251e-42,0.6245988011360168,0.07749718427658081,-0.06304094195365906,-27227,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,957941828,2.8670566580085757e-42,0.6341800689697266,0.07642608880996704,-0.03382500261068344,-26246,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965637047,2.893681328830747e-42,0.6697579026222229,0.018983997404575348,0.002124031074345112,5906,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6660333871841431,0.05098818987607956,0.027745982632040977,-4942,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966291172,2.865655359544251e-42,0.6245315074920654,0.07754430919885635,-0.06295953691005707,-26428,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,958070558,2.8670566580085757e-42,0.6341357827186584,0.07644494622945786,-0.033776458352804184,-25376,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965668866,2.893681328830747e-42,0.6697947382926941,0.01899573765695095,0.0020933859050273895,5337,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6659882664680481,0.05099018290638924,0.027763163670897484,-4639,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966419523,2.865655359544251e-42,0.6244632601737976,0.07761320471763611,-0.0628616139292717,-25380,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959610081,2.8670566580085757e-42,0.6340577602386475,0.07646354287862778,-0.03370878845453262,-24633,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965604877,2.893681328830747e-42,0.6697837114334106,0.019070332869887352,0.0020978341344743967,5011,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6659271717071533,0.05099372938275337,0.027807356789708137,-4338,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966276713,2.865655359544251e-42,0.6243768334388733,0.07765316218137741,-0.0627867579460144,-24247,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,959472329,2.8670566580085757e-42,0.6339578628540039,0.0764792412519455,-0.03363162651658058,-23936,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965401272,2.893681328830747e-42,0.6698282957077026,0.019108956679701805,0.002061529317870736,4603,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6658053398132324,0.051003288477659225,0.027885111048817635,-4152,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965792182,2.865655359544251e-42,0.6242154240608215,0.07776442915201187,-0.06268986314535141,-22983,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,960060582,2.8670566580085757e-42,0.6337398290634155,0.07645143568515778,-0.03348533809185028,-22647,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967587407,2.893681328830747e-42,0.6698408126831055,0.019140014424920082,0.0020491154864430428,4354,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.665680468082428,0.05104668065905571,0.027974065393209457,-3970,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965868377,2.865655359544251e-42,0.6240559220314026,0.07778612524271011,-0.06253477931022644,-22329,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,960947315,2.8670566580085757e-42,0.6335253119468689,0.07644501328468323,-0.03340201452374458,-22106,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967327039,2.893681328830747e-42,0.6698467135429382,0.019172726199030876,0.0020505364518612623,4105,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6655628085136414,0.05107525736093521,0.028066549450159073,-3669,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966780872,2.865655359544251e-42,0.6239215731620789,0.07793469727039337,-0.062422264367341995,-21503,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,961479677,2.8670566580085757e-42,0.6333894729614258,0.0764743983745575,-0.033274054527282715,-21600,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967663878,2.893681328830747e-42,0.6698417663574219,0.019193515181541443,0.0020497802179306745,3749,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6654324531555176,0.05108875408768654,0.02814977616071701,-3504,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965756165,2.865655359544251e-42,0.6237806677818298,0.07804851233959198,-0.062301624566316605,-21179,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964648032,2.8670566580085757e-42,0.6333385705947876,0.07648643106222153,-0.03313122317194939,-20746,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,967728712,2.893681328830747e-42,0.6698532700538635,0.019239310175180435,0.0020549895707517862,3502,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6653401851654053,0.05109201744198799,0.028218155726790428,-3210,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965705018,2.865655359544251e-42,0.6236926913261414,0.07811189442873001,-0.06219341605901718,-20323,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964313004,2.8670566580085757e-42,0.6331558227539062,0.07653669267892838,-0.032975759357213974,-20031,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966816171,2.893681328830747e-42,0.669862687587738,0.019274814054369926,0.0020506696309894323,3444,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6652756929397583,0.05109354481101036,0.028285948559641838,-2693,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965983888,2.865655359544251e-42,0.6236100196838379,0.07817896455526352,-0.06208713352680206,-19682,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,963717242,2.8670566580085757e-42,0.6330119371414185,0.07661347091197968,-0.03281710296869278,-19681,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966895660,2.893681328830747e-42,0.6698674559593201,0.01930127665400505,0.002055549994111061,3089,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6652331948280334,0.051095783710479736,0.02835104428231716,-2182,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966204512,2.865655359544251e-42,0.6235367059707642,0.07824863493442535,-0.061984822154045105,-18908,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,963442711,2.8670566580085757e-42,0.6329193115234375,0.07664326578378677,-0.032677240669727325,-19076,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965805019,2.893681328830747e-42,0.6698623299598694,0.01932280696928501,0.0020543094724416733,2925,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6651572585105896,0.05114145576953888,0.028391949832439423,-1675,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965516923,2.865655359544251e-42,0.6234776377677917,0.07833409309387207,-0.061860907822847366,-17821,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964342757,2.8670566580085757e-42,0.6328507661819458,0.07667957246303558,-0.032590173184871674,-18437,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965747844,2.893681328830747e-42,0.6698682904243469,0.019356148317456245,0.0020584771409630775,2571,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6651207804679871,0.051144856959581375,0.028430502861738205,-1282,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965691578,2.865655359544251e-42,0.6234037280082703,0.07839988172054291,-0.061779145151376724,-17041,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964469602,2.8670566580085757e-42,0.6327751278877258,0.07672391086816788,-0.03248191252350807,-17643,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965713872,2.893681328830747e-42,0.66986483335495,0.019437426701188087,0.0020868084393441677,2325,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6650760769844055,0.051146864891052246,0.02847815863788128,-1059,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965498574,2.865655359544251e-42,0.6232463717460632,0.07848633825778961,-0.061602964997291565,-16379,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,964217319,2.8670566580085757e-42,0.6326489448547363,0.07680325210094452,-0.03234325721859932,-16742,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966637746,2.893681328830747e-42,0.6698727607727051,0.019459282979369163,0.002086102729663253,2080,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.665031909942627,0.051143597811460495,0.028529752045869827,-861,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,965712736,2.865655359544251e-42,0.6231339573860168,0.07855099439620972,-0.06149478629231453,-15881,1.6746301375821586e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,963219697,2.8670566580085757e-42,0.6325532793998718,0.07681853324174881,-0.03223682567477226,-15818,1.6746119207021224e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,966694005,2.893681328830747e-42,0.6698771715164185,0.01948920451104641,0.0020945072174072266,1835,1.6746007103144078e-39,6,0,1,40,GBYK,large,left,large,right
AssetMarker,104,2.7171177223258203e-42,0.6649640202522278,0.05114348232746124,0.028577381744980812,-775,1.674614723299051e-39,6,0,1,40,GBYK,large,left,large,right
