asset_type,asset_ID,pos_x,pos_y,pos_z,marker_size,param,residual,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
AssetMarker,130,1.9029633145531016e-42,0.6387159824371338,0.0560440719127655,-0.07285362482070923,-2248,1.6746245323883013e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964597826,2.5447580112138678e-42,0.6402963995933533,0.06064156070351601,-0.044512245804071426,7487,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965835459,2.619026829823083e-42,0.6544156670570374,0.050720952451229095,0.023446859791874886,-12238,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963931046,2.6218294267517327e-42,0.6737088561058044,0.02030157297849655,0.007829817943274975,-4513,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964955947,2.6638683806814772e-42,0.5524228811264038,0.3386288285255432,1.0169638395309448,4578,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.6387003064155579,0.056044552475214004,-0.072862409055233,-1625,1.6746245323883013e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964823420,2.5447580112138678e-42,0.640295147895813,0.06063910201191902,-0.04452003538608551,8018,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965762388,2.619026829823083e-42,0.6544265151023865,0.05073275789618492,0.023440752178430557,-11169,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963557138,2.6218294267517327e-42,0.6736997365951538,0.020301923155784607,0.007817194797098637,-4185,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964562952,2.6638683806814772e-42,0.5532370805740356,0.3379155993461609,1.0162612199783325,4492,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.638695240020752,0.056020647287368774,-0.07287420332431793,-735,1.6746245323883013e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964715253,2.5447580112138678e-42,0.6402993202209473,0.06062474101781845,-0.044524483382701874,8548,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965677632,2.619026829823083e-42,0.6544464826583862,0.05073311924934387,0.023430418223142624,-10226,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963613285,2.6218294267517327e-42,0.673695981502533,0.02030091919004917,0.007813222706317902,-3857,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963896990,2.6638683806814772e-42,0.5547206997871399,0.3377632200717926,1.0174574851989746,8457,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.6386902332305908,0.055987074971199036,-0.07288418710231781,151,1.6746259336867656e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964998774,2.5447580112138678e-42,0.6403098106384277,0.060597606003284454,-0.04454304650425911,9075,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965706417,2.619026829823083e-42,0.6544635891914368,0.050742268562316894,0.023424750193953514,-9235,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963285772,2.6218294267517327e-42,0.6736865639686584,0.02029915526509285,0.0078109740279614925,-3531,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964354676,2.6638683806814772e-42,0.5547993779182434,0.3384643495082855,1.0178953409194946,11330,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.638698399066925,0.05594199523329735,-0.07290813326835632,963,1.6746259336867656e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964978969,2.5447580112138678e-42,0.6403310298919678,0.0605781190097332,-0.044579267501831055,9587,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965857541,2.619026829823083e-42,0.6544970870018005,0.050747938454151154,0.023406656458973885,-8413,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,963381476,2.6218294267517327e-42,0.6736904978752136,0.02029038779437542,0.007795554120093584,-3205,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964743936,2.6638683806814772e-42,0.5544004440307617,0.3376968801021576,1.0166126489639282,14619,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.6387216448783875,0.05590067058801651,-0.07293641567230225,1842,1.6746259336867656e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965006622,2.5447580112138678e-42,0.6403629183769226,0.06055430695414543,-0.04460462182760239,9999,1.6746077168067294e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,965680275,2.619026829823083e-42,0.6545253992080688,0.05075053498148918,0.023384658619761467,-7730,1.674614723299051e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,962911854,2.6218294267517327e-42,0.6736882925033569,0.020295508205890655,0.007791201118379831,-3062,1.674602111612872e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,964936426,2.6638683806814772e-42,0.5540295839309692,0.3381660580635071,1.0173426866531372,15425,1.6747366362654473e-39,6,0,1,22,GBYK,small,left,large,right
AssetMarker,130,1.9029633145531016e-42,0.6387291550636291,0.055855948477983475,-0.07296207547187805,2719,1.6746259336867656e-39,6,0,1,22,GBYK,small,left,large,right
