asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,Grippy,0.6295683979988098,0.05724802240729332,-0.07311031967401505,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572914123535156,0.024532560259103775,0.031252648681402206,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6674407124519348,0.018264925107359886,0.004680760204792023,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6333993673324585,0.06178133562207222,-0.044944144785404205,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6295683979988098,0.05724802240729332,-0.07311031967401505,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572914123535156,0.024532560259103775,0.031252648681402206,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6674407124519348,0.018264925107359886,0.004680760204792023,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6333993673324585,0.06178133562207222,-0.044944144785404205,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6294971704483032,0.057249050587415695,-0.07306191325187683,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572902798652649,0.024501321837306023,0.03126877173781395,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.667437732219696,0.018270308151841164,0.004687730688601732,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6333298683166504,0.061769623309373856,-0.044892553240060806,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6294971704483032,0.057249050587415695,-0.07306191325187683,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572902798652649,0.024501321837306023,0.03126877173781395,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.667437732219696,0.018270308151841164,0.004687730688601732,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6333298683166504,0.061769623309373856,-0.044892553240060806,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6294374465942383,0.05725391209125519,-0.0730011835694313,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572749018669128,0.024472668766975403,0.03130456805229187,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6674268245697021,0.01824803277850151,0.004717896226793528,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6332674026489258,0.061770446598529816,-0.044846996665000915,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6294374465942383,0.05725391209125519,-0.0730011835694313,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572749018669128,0.024472668766975403,0.03130456805229187,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6674268245697021,0.01824803277850151,0.004717896226793528,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6332674026489258,0.061770446598529816,-0.044846996665000915,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6293274760246277,0.05727534741163254,-0.0729033574461937,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6573084592819214,0.024397021159529686,0.031321145594120026,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6674559712409973,0.018288495019078255,0.004726811312139034,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.633184552192688,0.06167297810316086,-0.04476951062679291,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6293274760246277,0.05727534741163254,-0.0729033574461937,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6573084592819214,0.024397021159529686,0.031321145594120026,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6674559712409973,0.018288495019078255,0.004726811312139034,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.633184552192688,0.06167297810316086,-0.04476951062679291,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6292821764945984,0.05729550123214722,-0.07287158817052841,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572954058647156,0.024387415498495102,0.031356170773506165,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6674514412879944,0.018276037648320198,0.004769251216202974,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6331489086151123,0.061687350273132324,-0.044721778482198715,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6292821764945984,0.05729550123214722,-0.07287158817052841,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572954058647156,0.024387415498495102,0.031356170773506165,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6674514412879944,0.018276037648320198,0.004769251216202974,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6331489086151123,0.061687350273132324,-0.044721778482198715,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6292458772659302,0.057341910898685455,-0.07282298803329468,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572983860969543,0.02438243106007576,0.03136923164129257,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6674798727035522,0.01832239329814911,0.0047700125724077225,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6330729126930237,0.06173653528094292,-0.044668976217508316,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6292458772659302,0.057341910898685455,-0.07282298803329468,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572983860969543,0.02438243106007576,0.03136923164129257,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6674798727035522,0.01832239329814911,0.0047700125724077225,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6330729126930237,0.06173653528094292,-0.044668976217508316,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6291908025741577,0.05738574266433716,-0.07277781516313553,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.65729159116745,0.024383580312132835,0.03141235560178757,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6675005555152893,0.01833541877567768,0.004821939393877983,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6330108642578125,0.06176885589957237,-0.04460766166448593,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6291908025741577,0.05738574266433716,-0.07277781516313553,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.65729159116745,0.024383580312132835,0.03141235560178757,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6675005555152893,0.01833541877567768,0.004821939393877983,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6330108642578125,0.06176885589957237,-0.04460766166448593,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6291530132293701,0.05748175457119942,-0.07268822193145752,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572911143302917,0.024326391518115997,0.03142105042934418,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.667522668838501,0.018375884741544723,0.004817954730242491,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6329506039619446,0.06178557127714157,-0.044548071920871735,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6291530132293701,0.05748175457119942,-0.07268822193145752,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572911143302917,0.024326391518115997,0.03142105042934418,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.667522668838501,0.018375884741544723,0.004817954730242491,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6329506039619446,0.06178557127714157,-0.044548071920871735,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.629111111164093,0.05754426121711731,-0.07263960689306259,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572932600975037,0.024277886375784874,0.03145008534193039,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6675514578819275,0.018385926261544228,0.004846114199608564,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6328893303871155,0.06183582544326782,-0.044436659663915634,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.629111111164093,0.05754426121711731,-0.07263960689306259,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6572932600975037,0.024277886375784874,0.03145008534193039,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6675514578819275,0.018385926261544228,0.004846114199608564,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6328893303871155,0.06183582544326782,-0.044436659663915634,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6291044354438782,0.05759839341044426,-0.07260341942310333,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6573038697242737,0.02426408790051937,0.03146708011627197,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6675863862037659,0.01839999295771122,0.004863566253334284,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6328649520874023,0.06187516078352928,-0.04439442604780197,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6291044354438782,0.05759839341044426,-0.07260341942310333,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6573038697242737,0.02426408790051937,0.03146708011627197,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6675863862037659,0.01839999295771122,0.004863566253334284,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6328649520874023,0.06187516078352928,-0.04439442604780197,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6290911436080933,0.0576448030769825,-0.0725635290145874,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6572925448417664,0.024244723841547966,0.031492721289396286,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6675912737846375,0.018394380807876587,0.004910001065582037,6,0,1,12,GBYK,small,left,large,right
Marker,Grippy,0.6328425407409668,0.061906419694423675,-0.044364988803863525,6,0,1,12,GBYK,small,left,large,right
Marker,all,0.6290911436080933,0.0576448030769825,-0.0725635290145874,6,0,1,12,GBYK,small,left,large,right
