asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,Grippy,0.622181236743927,0.0606578029692173,-0.07171626389026642,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560107469558716,0.02511582337319851,0.03045961633324623,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638081669807434,0.018229467794299126,0.003713078098371625,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6287684440612793,0.06421796977519989,-0.043908990919589996,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.622181236743927,0.0606578029692173,-0.07171626389026642,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560107469558716,0.02511582337319851,0.03045961633324623,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638081669807434,0.018229467794299126,0.003713078098371625,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6287684440612793,0.06421796977519989,-0.043908990919589996,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6221728324890137,0.06059667468070984,-0.07174313068389893,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560191512107849,0.025112096220254898,0.030444670468568802,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638109087944031,0.018208010122179985,0.00370052526704967,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6287553310394287,0.06418082863092422,-0.04394076019525528,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6221728324890137,0.06059667468070984,-0.07174313068389893,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560191512107849,0.025112096220254898,0.030444670468568802,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638109087944031,0.018208010122179985,0.00370052526704967,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6287553310394287,0.06418082863092422,-0.04394076019525528,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6221737265586853,0.06055322289466858,-0.07181628793478012,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559797525405884,0.02510768175125122,0.030429616570472717,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638022065162659,0.018198678269982338,0.003701401175931096,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6287443041801453,0.06414468586444855,-0.043967943638563156,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6221737265586853,0.06055322289466858,-0.07181628793478012,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559797525405884,0.02510768175125122,0.030429616570472717,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638022065162659,0.018198678269982338,0.003701401175931096,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6287443041801453,0.06414468586444855,-0.043967943638563156,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6221623420715332,0.06050271540880203,-0.07183589041233063,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559862494468689,0.025109242647886276,0.030421078205108643,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6637994050979614,0.018179241567850113,0.0036970896180719137,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6287484765052795,0.0640963539481163,-0.04400308430194855,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6221623420715332,0.06050271540880203,-0.07183589041233063,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559862494468689,0.025109242647886276,0.030421078205108643,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6637994050979614,0.018179241567850113,0.0036970896180719137,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6287484765052795,0.0640963539481163,-0.04400308430194855,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6221227049827576,0.06042519956827164,-0.07183422148227692,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559553146362305,0.025061164051294327,0.03042914718389511,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.663795530796051,0.01817915216088295,0.0036967131309211254,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6287022233009338,0.0639599859714508,-0.04398706182837486,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6221227049827576,0.06042519956827164,-0.07183422148227692,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559553146362305,0.025061164051294327,0.03042914718389511,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.663795530796051,0.01817915216088295,0.0036967131309211254,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6287022233009338,0.0639599859714508,-0.04398706182837486,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6220991611480713,0.06037447229027748,-0.07184206694364548,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559531688690186,0.025073083117604256,0.030433863401412964,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6637848615646362,0.018173368647694588,0.003703528316691518,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6286936402320862,0.06392215937376022,-0.0440044142305851,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6220991611480713,0.06037447229027748,-0.07184206694364548,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559531688690186,0.025073083117604256,0.030433863401412964,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6637848615646362,0.018173368647694588,0.003703528316691518,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6286936402320862,0.06392215937376022,-0.0440044142305851,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6221134066581726,0.060278818011283874,-0.07189049571752548,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559492349624634,0.02508535236120224,0.030434532091021538,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638005375862122,0.018170034512877464,0.0037136925384402275,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6286827325820923,0.06387769430875778,-0.04403424263000488,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6221134066581726,0.060278818011283874,-0.07189049571752548,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559492349624634,0.02508535236120224,0.030434532091021538,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638005375862122,0.018170034512877464,0.0037136925384402275,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6286827325820923,0.06387769430875778,-0.04403424263000488,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6220687031745911,0.060205042362213135,-0.07185675948858261,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6559862494468689,0.02510889619588852,0.030447006225585937,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6637975573539734,0.018167752772569656,0.00371389277279377,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6286605596542358,0.06384478509426117,-0.04403706267476082,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6220687031745911,0.060205042362213135,-0.07185675948858261,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6559862494468689,0.02510889619588852,0.030447006225585937,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6637975573539734,0.018167752772569656,0.00371389277279377,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6286605596542358,0.06384478509426117,-0.04403706267476082,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6220312714576721,0.06017577648162842,-0.07183665037155151,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560057401657104,0.025112155824899673,0.03045361116528511,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638048887252808,0.018169203773140907,0.003715833416208625,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.628630518913269,0.06382346898317337,-0.044026024639606476,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6220312714576721,0.06017577648162842,-0.07183665037155151,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560057401657104,0.025112155824899673,0.03045361116528511,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638048887252808,0.018169203773140907,0.003715833416208625,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.628630518913269,0.06382346898317337,-0.044026024639606476,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6219686269760132,0.060191135853528976,-0.07178424298763275,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560459136962891,0.025130486115813255,0.03046320378780365,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638148427009583,0.01818171516060829,0.003719746135175228,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6286064386367798,0.06380672752857208,-0.04401600360870361,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6219686269760132,0.060191135853528976,-0.07178424298763275,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560459136962891,0.025130486115813255,0.03046320378780365,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638148427009583,0.01818171516060829,0.003719746135175228,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6286064386367798,0.06380672752857208,-0.04401600360870361,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6219382882118225,0.06019418686628342,-0.07176195830106735,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560617685317993,0.02515879087150097,0.030494965612888336,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638433933258057,0.01820446364581585,0.003765234025195241,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285786032676697,0.06380101293325424,-0.043998993933200836,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6219382882118225,0.06019418686628342,-0.07176195830106735,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560617685317993,0.02515879087150097,0.030494965612888336,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638433933258057,0.01820446364581585,0.003765234025195241,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6285786032676697,0.06380101293325424,-0.043998993933200836,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6219168901443481,0.06020822003483772,-0.07173603773117065,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560660600662231,0.025137074291706085,0.03047829121351242,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638253927230835,0.018205327913165092,0.0037260244134813547,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285645961761475,0.06381390988826752,-0.04397625848650932,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6219168901443481,0.06020822003483772,-0.07173603773117065,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560660600662231,0.025137074291706085,0.03047829121351242,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638253927230835,0.018205327913165092,0.0037260244134813547,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6285645961761475,0.06381390988826752,-0.04397625848650932,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6218985319137573,0.060258135199546814,-0.07171459496021271,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6560717821121216,0.025146104395389557,0.030484594404697418,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638288497924805,0.01822505332529545,0.0037312644999474287,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285562515258789,0.0638413205742836,-0.04395059496164322,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6218985319137573,0.060258135199546814,-0.07171459496021271,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6560717821121216,0.025146104395389557,0.030484594404697418,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638288497924805,0.01822505332529545,0.0037312644999474287,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6285562515258789,0.0638413205742836,-0.04395059496164322,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6218875646591187,0.06027889996767044,-0.07167977094650269,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6561123728752136,0.02520177885890007,0.030527150258421898,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638794541358948,0.018276235088706016,0.0037851252127438784,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285511255264282,0.06385454535484314,-0.04392264038324356,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6218875646591187,0.06027889996767044,-0.07167977094650269,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6561123728752136,0.02520177885890007,0.030527150258421898,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638794541358948,0.018276235088706016,0.0037851252127438784,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6285511255264282,0.06385454535484314,-0.04392264038324356,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6218893527984619,0.060279928147792816,-0.07163478434085846,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.656129002571106,0.025193681940436363,0.03054327331483364,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6638941168785095,0.018283702433109283,0.003791538765653968,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285406351089478,0.06386243551969528,-0.04389936849474907,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6218893527984619,0.060279928147792816,-0.07163478434085846,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.656129002571106,0.025193681940436363,0.03054327331483364,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6638941168785095,0.018283702433109283,0.003791538765653968,6,0,2,1,KBYG,large,right,large,left
Marker,all,0.6285406351089478,0.06386243551969528,-0.04389936849474907,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6218774914741516,0.06026983633637428,-0.07161946594715118,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6561436057090759,0.025226853787899017,0.030560269951820373,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6639059782028198,0.01831367239356041,0.0038073554169386625,6,0,2,1,KBYG,large,right,large,left
Marker,Grippy,0.6285317540168762,0.06386110931634903,-0.04389076679944992,6,0,2,1,KBYG,large,right,large,left
