asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,16863,6,0,1,4,GBYK,large,right,large,left
Prefix,16864,6,0,1,4,GBYK,large,right,large,left
Prefix,16865,6,0,1,4,GBYK,large,right,large,left
Prefix,16866,6,0,1,4,GBYK,large,right,large,left
Prefix,16867,6,0,1,4,GBYK,large,right,large,left
Prefix,16868,6,0,1,4,GBYK,large,right,large,left
Prefix,16869,6,0,1,4,GBYK,large,right,large,left
Prefix,16870,6,0,1,4,GBYK,large,right,large,left
Prefix,16871,6,0,1,4,GBYK,large,right,large,left
Prefix,16872,6,0,1,4,GBYK,large,right,large,left
Prefix,16873,6,0,1,4,GBYK,large,right,large,left
Prefix,16874,6,0,1,4,GBYK,large,right,large,left
Prefix,16875,6,0,1,4,GBYK,large,right,large,left
Prefix,16876,6,0,1,4,GBYK,large,right,large,left
Prefix,16877,6,0,1,4,GBYK,large,right,large,left
Prefix,16878,6,0,1,4,GBYK,large,right,large,left
Prefix,16879,6,0,1,4,GBYK,large,right,large,left
Prefix,16880,6,0,1,4,GBYK,large,right,large,left
Prefix,16881,6,0,1,4,GBYK,large,right,large,left
Prefix,16882,6,0,1,4,GBYK,large,right,large,left
Prefix,16883,6,0,1,4,GBYK,large,right,large,left
Prefix,16884,6,0,1,4,GBYK,large,right,large,left
Prefix,16885,6,0,1,4,GBYK,large,right,large,left
Prefix,16886,6,0,1,4,GBYK,large,right,large,left
Prefix,16887,6,0,1,4,GBYK,large,right,large,left
Prefix,16888,6,0,1,4,GBYK,large,right,large,left
Prefix,16889,6,0,1,4,GBYK,large,right,large,left
Prefix,16890,6,0,1,4,GBYK,large,right,large,left
Prefix,16891,6,0,1,4,GBYK,large,right,large,left
Prefix,16892,6,0,1,4,GBYK,large,right,large,left
Prefix,16893,6,0,1,4,GBYK,large,right,large,left
Prefix,16894,6,0,1,4,GBYK,large,right,large,left
