asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,edge_TL,1.163203477859497,0.017309067770838737,0.5664110779762268,6,0,1,3,GBYK,large,left,large,right
Marker,edge_TL,1.1815005540847778,0.015791457146406174,0.5635361075401306,6,0,1,3,GBYK,large,left,large,right
Marker,edge_TL,1.1608980894088745,0.01608056016266346,0.585895836353302,6,0,1,3,GBYK,large,left,large,right
Marker,edge_TR,0.0037672962062060833,0.012692618183791637,0.5722025632858276,6,0,1,3,GBYK,large,left,large,right
Marker,edge_TR,0.023223357275128365,0.012879732996225357,0.5736402273178101,6,0,1,3,GBYK,large,left,large,right
Marker,edge_TR,0.02432486042380333,0.01204306073486805,0.5911346077919006,6,0,1,3,GBYK,large,left,large,right
Marker,north,0.6042913794517517,0.011046549305319786,0.5932803153991699,6,0,1,3,GBYK,large,left,large,right
Marker,north,0.5718464851379395,0.01112495455890894,0.593174159526825,6,0,1,3,GBYK,large,left,large,right
Marker,north,0.5870572328567505,0.012755505740642548,0.576619565486908,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BR,0.022066587582230568,0.007937829941511154,0.02774805948138237,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BR,0.004659342113882303,0.00798434391617775,0.023962203413248062,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BR,0.022056128829717636,0.008606591261923313,0.01061142049729824,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BL,1.1662367582321167,0.014701366424560547,0.0216606967151165,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BL,1.147826075553894,0.01415034756064415,0.02483227849006653,6,0,1,3,GBYK,large,left,large,right
Marker,edge_BL,1.1454914808273315,0.013796529732644558,0.0087625402957201,6,0,1,3,GBYK,large,left,large,right
Marker,hand,0.29084694385528564,0.03265228122472763,0.07710779458284378,6,0,1,3,GBYK,large,left,large,right
Marker,hand,0.4246116280555725,0.03292432427406311,0.19195055961608887,6,0,1,3,GBYK,large,left,large,right
Marker,hand,0.39051640033721924,0.033144526183605194,0.21676260232925415,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.163203477859497,0.017309067770838737,0.5664110779762268,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.1815005540847778,0.015791457146406174,0.5635361075401306,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.1608980894088745,0.01608056016266346,0.585895836353302,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.0037672962062060833,0.012692618183791637,0.5722025632858276,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.023223357275128365,0.012879732996225357,0.5736402273178101,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.02432486042380333,0.01204306073486805,0.5911346077919006,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.6042913794517517,0.011046549305319786,0.5932803153991699,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.5718464851379395,0.01112495455890894,0.593174159526825,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.5870572328567505,0.012755505740642548,0.576619565486908,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.022066587582230568,0.007937829941511154,0.02774805948138237,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.004659342113882303,0.00798434391617775,0.023962203413248062,6,0,1,3,GBYK,large,left,large,right
Marker,all,0.022056128829717636,0.008606591261923313,0.01061142049729824,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.1662367582321167,0.014701366424560547,0.0216606967151165,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.147826075553894,0.01415034756064415,0.02483227849006653,6,0,1,3,GBYK,large,left,large,right
Marker,all,1.1454914808273315,0.013796529732644558,0.0087625402957201,6,0,1,3,GBYK,large,left,large,right
