asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,edge_TL,1.1632096767425537,0.017299003899097443,0.566431999206543,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TL,1.1815166473388672,0.01572301611304283,0.563549280166626,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TL,1.160905361175537,0.01607201062142849,0.5859160423278809,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TR,0.0037825678009539843,0.01267656683921814,0.5722172856330872,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TR,0.023235581815242767,0.01286113541573286,0.5736457109451294,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TR,0.02443668432533741,0.012075508013367653,0.5912752151489258,6,0,2,2,KBYG,large,right,large,left
Marker,north,0.6041196584701538,0.011017929762601852,0.5933846235275269,6,0,2,2,KBYG,large,right,large,left
Marker,north,0.5718572735786438,0.011117308400571346,0.593195915222168,6,0,2,2,KBYG,large,right,large,left
Marker,north,0.5870605707168579,0.012754715047776699,0.576640784740448,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BR,0.022073982283473015,0.00794729683548212,0.027772070840001106,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BR,0.0046718064695596695,0.007991033606231213,0.023976311087608337,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BR,0.02207034081220627,0.008621469140052795,0.010635270737111568,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BL,1.1662449836730957,0.014697636477649212,0.02168225683271885,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BL,1.1478350162506104,0.014155165292322636,0.024856315925717354,6,0,2,2,KBYG,large,right,large,left
Marker,edge_BL,1.1454895734786987,0.013807571493089199,0.008791664615273476,6,0,2,2,KBYG,large,right,large,left
Marker,hand,0.23348793387413025,0.03240624442696571,0.0289361160248518,6,0,2,2,KBYG,large,right,large,left
Marker,hand,0.36885133385658264,0.03274959698319435,0.14203360676765442,6,0,2,2,KBYG,large,right,large,left
Marker,hand,0.33515089750289917,0.032911162823438644,0.16722074151039123,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.1632096767425537,0.017299003899097443,0.566431999206543,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.1815166473388672,0.01572301611304283,0.563549280166626,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.160905361175537,0.01607201062142849,0.5859160423278809,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.0037825678009539843,0.01267656683921814,0.5722172856330872,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.023235581815242767,0.01286113541573286,0.5736457109451294,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.02443668432533741,0.012075508013367653,0.5912752151489258,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.6041196584701538,0.011017929762601852,0.5933846235275269,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.5718572735786438,0.011117308400571346,0.593195915222168,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.5870605707168579,0.012754715047776699,0.576640784740448,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.022073982283473015,0.00794729683548212,0.027772070840001106,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.0046718064695596695,0.007991033606231213,0.023976311087608337,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.02207034081220627,0.008621469140052795,0.010635270737111568,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.1662449836730957,0.014697636477649212,0.02168225683271885,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.1478350162506104,0.014155165292322636,0.024856315925717354,6,0,2,2,KBYG,large,right,large,left
Marker,all,1.1454895734786987,0.013807571493089199,0.008791664615273476,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.23348793387413025,0.03240624442696571,0.0289361160248518,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.36885133385658264,0.03274959698319435,0.14203360676765442,6,0,2,2,KBYG,large,right,large,left
Marker,all,0.33515089750289917,0.032911162823438644,0.16722074151039123,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TL,1.1632102727890015,0.017294052988290787,0.566432535648346,6,0,2,2,KBYG,large,right,large,left
Marker,edge_TL,1.1815184354782104,0.015724988654255867,0.5635489821434021,6,0,2,2,KBYG,large,right,large,left
