asset_type,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_validity,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
RigidBody,5,0.5876637697219849,0.011636060662567616,0.587727427482605,0.004139991942793131,-0.016469474881887436,-0.0026752627454698086,0.9998522996902466,0.00020435871556401253,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.01625818945467472,0.00817710068076849,0.020769553259015083,-0.0022279219701886177,-0.0004115223709959537,-0.00012524236808530986,0.9999974966049194,2.230830432381481e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531726121902466,0.01421453058719635,0.0184083953499794,0.0027892766520380974,0.0021173302084207535,0.008331329561769962,0.9999592304229736,5.2940158639103174e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4317689538002014,0.0328192375600338,0.23287904262542725,0.0004232270584907383,-0.04445132613182068,-0.0010834430577233434,0.9990109205245972,0.0012454354437068105,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685291528701782,0.016396891325712204,0.5719449520111084,0.0011219901498407125,-0.0014750350965186954,0.0019448663806542754,0.9999964237213135,0.00015021672879811376,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017089124768972397,0.012584003619849682,0.5789429545402527,0.00334744481369853,-0.004001517780125141,0.003328691003844142,0.9999809265136719,0.0003180733183398843,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877177715301514,0.011636042967438698,0.5876973867416382,0.004029304254800081,-0.015078190714120865,-0.0025116135366261005,0.9998750686645508,0.00017990604101214558,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016259104013442993,0.008171283639967442,0.020772583782672882,-0.002609177492558956,-0.000475959648611024,-0.0002714930160436779,0.9999964237213135,1.9007651644642465e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531760692596436,0.014213607646524906,0.01841505989432335,0.00270354887470603,0.0018381974659860134,0.008402562700212002,0.9999593496322632,5.114274608786218e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.43107733130455017,0.032894156873226166,0.2322123348712921,0.0008129808702506125,-0.044983603060245514,-0.0008584958268329501,0.9989870190620422,0.0012308120494708419,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.168529987335205,0.016396094113588333,0.5719426870346069,0.0010911199497058988,-0.0014496459625661373,0.001847994513809681,0.9999966621398926,0.00015015063399914652,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017120135948061943,0.012552518397569656,0.5789893269538879,-0.0010488820262253284,-0.003934354986995459,0.00012073972902726382,0.999991774559021,0.00037197512574493885,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.587716281414032,0.011666481383144855,0.5876677632331848,0.002556087216362357,-0.015589244663715363,-0.0038106662686914206,0.9998680353164673,0.00019364528998266905,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016262058168649673,0.008171997033059597,0.02076297625899315,-0.002365667838603258,-0.0005430179880931973,-0.00028298949473537505,0.9999970197677612,1.6909631085582077e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531847715377808,0.01420977246016264,0.01841161772608757,0.0026588551700115204,0.0019296049140393734,0.008335095830261707,0.9999599456787109,5.30917604919523e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4304792284965515,0.03286321833729744,0.23173396289348602,0.0005188290379010141,-0.04462718963623047,-0.001148523879237473,0.999002993106842,0.0012096805730834603,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685317754745483,0.016392305493354797,0.5719394683837891,0.0011678650043904781,-0.001485301530919969,0.0018325034761801362,0.999996542930603,0.0001485664106439799,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017102276906371117,0.012528370134532452,0.5789933800697327,-0.0024808403104543686,-0.0035532256588339806,0.0003387710894457996,0.9999905228614807,0.0003736400103662163,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5876998901367187,0.01165070291608572,0.5876707434654236,0.00476781465113163,-0.014404775574803352,-0.002520880429074168,0.9998817443847656,0.00021032930817455053,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016256798058748245,0.008170293644070625,0.020770059898495674,-0.002602548571303487,-0.0006739969248883426,-0.0003599092015065253,0.9999963045120239,1.3853238669980783e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531773805618286,0.014207177795469761,0.018414229154586792,0.002680280013009906,0.0018969359807670116,0.00838319119066,0.9999594688415527,5.2079310989938676e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42982348799705505,0.03281367942690849,0.23103810846805572,0.00229147681966424,-0.04481729865074158,0.0002825159172061831,0.9989926218986511,0.0012321340618655086,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685295104980469,0.01639351062476635,0.5719420313835144,0.001125869108363986,-0.001505606691353023,0.0018812810303643346,0.999996542930603,0.00014945476141292602,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.01709830015897751,0.012531396001577377,0.5789666771888733,-0.0016855101566761732,-0.004181306809186935,-0.0010668379254639149,0.9999892711639404,0.0003118708555120975,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877155661582947,0.01167166605591774,0.5876728296279907,0.0027407442685216665,-0.015544136986136436,-0.0038892729207873344,0.9998679161071777,0.0001952184975380078,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016252005472779274,0.008160923607647419,0.020782552659511566,-0.0025726177264004946,-0.0003721772227436304,0.0015391199849545956,0.9999954700469971,3.4500026231398806e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531769037246704,0.014218258671462536,0.018420569598674774,0.002861371263861656,0.0018352237530052662,0.008460135199129581,0.9999585151672363,4.8432997573399916e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42926883697509766,0.03280399367213249,0.23049624264240265,0.0008472343906760216,-0.04487242549657822,-0.001340320915915072,0.9989914894104004,0.0012219765922054648,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.168531894683838,0.01637740060687065,0.5719562768936157,-0.00028273227508179843,-0.0013862180057913065,0.0033616237342357635,0.9999933242797852,0.00015532538236584514,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.01712023839354515,0.012542893178761005,0.578993558883667,-0.0024365843273699284,-0.004081018269062042,-0.0012438895646482706,0.9999879598617554,0.00037024030461907387,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5876744985580444,0.011669204570353031,0.5876871943473816,0.002558783395215869,-0.016437768936157227,-0.004366838373243809,0.999852180480957,0.00019172487372998148,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.01626291312277317,0.008180132135748863,0.020782146602869034,-0.0023235701955854893,-0.00032797601306810975,2.126033723470755e-5,0.9999973177909851,2.5490973712294362e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.153183102607727,0.014221743680536747,0.018430132418870926,0.002593104727566242,0.0019022539490833879,0.008508983999490738,0.9999586343765259,5.041312033426948e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42867422103881836,0.0329432412981987,0.2298957258462906,0.0012627203250303864,-0.04442944377660751,-0.0001820500910980627,0.999011754989624,0.0012722559040412307,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.168530821800232,0.01639586314558983,0.5719534158706665,0.0008429916342720389,-0.0013989867875352502,0.002237842883914709,0.9999962449073791,0.000148116159834899,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017122535035014152,0.012546103447675705,0.5790070295333862,-0.0026119020767509937,-0.0038455373141914606,-0.0011873514158651233,0.9999885559082031,0.0003717885119840503,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877173542976379,0.011636176146566868,0.5876971483230591,0.004007474984973669,-0.015128886327147484,-0.0027179447934031486,0.9998738765716553,0.0001833130809245631,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.01625906489789486,0.008178680203855038,0.020778117701411247,-0.002026524394750595,-0.0004944492247886956,-0.0004126712738070637,0.9999977350234985,2.334960299776867e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531779766082764,0.014214960858225822,0.018422776833176613,0.002908858936280012,0.001827155938372016,0.008613988757133484,0.9999570846557617,5.320051786839031e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4281374514102936,0.03297149017453194,0.22928085923194885,0.00034841333399526775,-0.04490750655531883,-0.0017762859351933002,0.9989895224571228,0.0013029716210439801,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.168538212776184,0.016380779445171356,0.5719549059867859,0.0011562567669898272,-0.001711534452624619,0.0011038037482649088,0.9999972581863403,0.0001579395029693842,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.01710110902786255,0.012535300105810165,0.5789802670478821,-0.0017057094955816865,-0.004083602223545313,-0.001129509531892836,0.9999896287918091,0.0003131916746497154,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877233743667603,0.011628834530711174,0.5876960158348083,0.004171658307313919,-0.014880533330142498,-0.0023449803702533245,0.9998778104782104,0.00018274830654263496,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016259687021374702,0.008178685791790485,0.02077736333012581,-0.0021219172049313784,-0.0005413542385213077,-0.0004956711200065911,0.9999974966049194,2.2116531908977777e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.153179407119751,0.014212030917406082,0.018422437831759453,0.003092782571911812,0.0018726405687630177,0.008627966977655888,0.9999562501907349,5.433531987364404e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42755240201950073,0.032871559262275696,0.22862839698791504,0.0010631957557052374,-0.04503333941102028,-0.00028931203996762633,0.9989849328994751,0.0013532420853152871,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685229539871216,0.016376890242099762,0.5719460248947144,0.001240958459675312,-0.0011625882470980287,0.0012816603993996978,0.9999977350234985,0.0001433786383131519,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017104506492614746,0.012548099271953106,0.5790249109268188,-0.002520574489608407,-0.0027542125899344683,-0.001682608388364315,0.9999916553497314,0.000358972029061988,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.587683379650116,0.011619503609836102,0.5877050757408142,0.00417588884010911,-0.015540403313934803,-0.0026137433014810085,0.9998672008514404,0.0001916835317388177,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016258060932159424,0.00817736703902483,0.020775435492396355,-0.0021654213778674602,-0.0004886508104391396,-0.0003870873188134283,0.9999974966049194,2.2632091713603586e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531792879104614,0.01421187724918127,0.018421286717057228,0.002860390581190586,0.0018435533856973052,0.008511526510119438,0.9999580383300781,5.025075006415136e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4268708825111389,0.03286195546388626,0.22801420092582703,0.0019741461146622896,-0.04509160667657852,0.000218491317355074,0.9989809393882751,0.001263545244000852,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685218811035156,0.01635655201971531,0.5719534158706665,-0.00011588454799493775,-0.0009919422445818782,0.002751837484538555,0.9999957084655762,0.00015181217167992145,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017122389748692512,0.01254376396536827,0.5790137648582458,-0.0024334718473255634,-0.0037165565881878138,-0.0011499680113047361,0.9999895095825195,0.00036767785786651075,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877031683921814,0.011631092987954617,0.5877236127853394,0.0040602595545351505,-0.015859536826610565,-0.0023151927161961794,0.9998633861541748,0.0001904694945551455,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016260210424661636,0.008180316537618637,0.020780635997653007,-0.0020018231589347124,-0.00045591287198476493,-0.000278160092420876,0.9999978542327881,2.6610965505824424e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531810760498047,0.014217889867722988,0.018425622954964638,0.0027194505091756582,0.0017532908823341131,0.00831509567797184,0.99996018409729,4.8144080210477114e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4262140393257141,0.03288637101650238,0.22750544548034668,0.0021431215573102236,-0.045476656407117844,0.0005980634596198797,0.9989629983901978,0.0013177435612305999,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685229539871216,0.016385270282626152,0.5719513297080994,0.0008526804158464074,-0.0011762728681787848,0.0016986792907118797,0.9999975562095642,0.0001429859985364601,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017105476930737495,0.012531336396932602,0.5789834856987,-0.0017315050354227424,-0.004100010264664888,-0.0012516191927716136,0.99998939037323,0.00031226713326759636,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877103209495544,0.011638698168098927,0.5877301096916199,0.0038336070720106363,-0.015856146812438965,-0.00226019648835063,0.9998644590377808,0.00019096136384177953,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016261810436844826,0.008182733319699764,0.020793791860342026,-0.0027540400624275207,-0.0006189498817548156,-0.0002515386731829494,0.9999960660934448,2.0528437744360417e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531848907470703,0.014222978614270687,0.018426433205604553,0.002867353381589055,0.0016868285601958632,0.008402918465435505,0.9999592304229736,4.780850213137455e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42566338181495666,0.03292062133550644,0.22678521275520325,0.002225270261988044,-0.04550293833017349,5.770747520728037e-5,0.9989618062973022,0.0013342670863494277,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685317754745483,0.016381505876779556,0.5719538331031799,0.0012090338859707117,-0.0014168426860123873,0.0007571783498860896,0.9999979734420776,0.000149641782627441,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017124630510807037,0.012542850337922573,0.5790090560913086,-0.0023310366086661816,-0.003893833141773939,-0.0010143553372472525,0.9999892711639404,0.00036864346475340426,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877037644386291,0.011671295389533043,0.5877079367637634,0.0024540068116039038,-0.016551539301872253,-0.0038437959738075733,0.9998525977134705,0.00019574056204874068,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016261395066976547,0.00818298663944006,0.020786365494132042,-0.002453825669363141,-0.0005798739148303866,5.812388189951889e-5,0.9999969005584717,2.1887923139729537e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.153182029724121,0.014222615398466587,0.018427884206175804,0.0027229301631450653,0.0018129171803593636,0.008304317481815815,0.99996018409729,4.89243830088526e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.4249022603034973,0.03289199247956276,0.22610214352607727,0.0008661892497912049,-0.04541809484362602,-0.0009576317388564348,0.9989672899246216,0.0013922164216637611,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685246229171753,0.016387319192290306,0.5719509124755859,0.0013342630118131638,-0.0012674639001488686,0.0010384994093328714,0.9999978542327881,0.00014248929801397026,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.01712510921061039,0.01254513580352068,0.5790125727653503,-0.002737706061452627,-0.003835810348391533,-0.0014392966404557228,0.9999878406524658,0.00037006475031375885,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877088308334351,0.011636613868176937,0.5877185463905334,0.003545121056959033,-0.015948830172419548,-0.002423007506877184,0.9998636841773987,0.00019144137331750244,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.01626116968691349,0.008175153285264969,0.02077697403728962,-0.002108153188601136,-0.0004660500562749803,-0.00019603577675297856,0.9999977350234985,1.9098804841632955e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531797647476196,0.014211690053343773,0.01841660588979721,0.0027424779254943132,0.0018286475678905845,0.00853017158806324,0.9999581575393677,5.280512777972035e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.42428016662597656,0.032880738377571106,0.22539441287517548,0.0014271907275542617,-0.0450916513800621,4.722885205410421e-5,0.9989818930625916,0.0012414982775226235,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685307025909424,0.016370516270399094,0.571956992149353,-0.0001458445767639205,-0.001415068982169032,0.0032164929434657097,0.9999938011169434,0.00015340356912929565,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.017124760895967483,0.012547054328024387,0.5790100693702698,-0.0027618329040706158,-0.003917178604751825,-0.0011805216781795025,0.9999878406524658,0.0003720718959812075,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5876760482788086,0.011660750955343246,0.5876822471618652,0.00261084595695138,-0.016370151191949844,-0.004149553831666708,0.9998539686203003,0.000190698032383807,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.01626063510775566,0.008174123242497444,0.020768610760569572,-0.002007454400882125,-0.0005652719992212951,-0.00018642905342858285,0.9999978542327881,2.320077874173876e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,2,1.1531840562820435,0.01421792060136795,0.018413012847304344,0.002641449449583888,0.001689334399998188,0.008332381024956703,0.9999604225158691,5.212412725086324e-5,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,6,0.423644095659256,0.03280259668827057,0.2247384786605835,0.0020178635604679584,-0.04524580016732216,0.00034184849937446415,0.9989738464355469,0.0013309457572177052,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,3,1.1685326099395752,0.01639004796743393,0.5719472765922546,0.0008384931716136634,-0.001488524954766035,0.002239228691905737,0.9999960660934448,0.00014728463429491967,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,4,0.01712350733578205,0.012548418715596199,0.5790072679519653,-0.0024184039793908596,-0.003910228610038757,-0.0010288588237017393,0.9999889135360718,0.000368811801308766,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,5,0.5877063870429993,0.011641446501016617,0.5877144932746887,0.0037728040479123592,-0.01599009893834591,-0.0025388775393366814,0.9998618960380554,0.00019106930994894355,1,6,0,2,4,KBYG,small,right,large,left
RigidBody,1,0.016265565529465675,0.008177651092410088,0.02077125944197178,-0.0023953162599354982,-0.0004893187433481216,-0.00013805610069539398,0.9999970197677612,2.403324469923973e-5,1,6,0,2,4,KBYG,small,right,large,left
