asset_type,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_validity,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
RigidBody,5,0.5876675248146057,0.011614956893026829,0.5877594351768494,0.004203578922897577,-0.016649790108203888,-0.0025950600393116474,0.9998492002487183,0.00020378991030156612,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.016270916908979416,0.008211705833673477,0.020843278616666794,-0.002114006085321307,0.0009344214340671897,-0.0017290664836764336,0.9999958276748657,2.9876131520722993e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.153192162513733,0.014231424778699875,0.018462084233760834,0.0028165196999907494,0.001704533351585269,0.008380826562643051,0.9999594688415527,5.32728445250541e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.4823968708515167,0.032891321927309036,0.28075847029685974,-0.0005520785925909877,-0.03754636272788048,-0.002416459610685706,0.9992918968200684,0.0010504421079531312,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,3,1.1685457229614258,0.01632639393210411,0.5720087885856628,-0.0009021253790706396,-0.0012315429048612714,0.0026211626827716827,0.9999954700469971,0.00016633614723104984,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,4,0.01714862696826458,0.012527711689472198,0.5790417790412903,-0.0027206402737647295,-0.004131695255637169,-0.0006034460966475308,0.9999876022338867,0.000374419498257339,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,5,0.5877163410186768,0.011619972996413708,0.5877564549446106,0.004008974879980087,-0.01599919982254505,-0.002420145319774747,0.9998611211776733,0.00019182334654033184,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.01627170294523239,0.008211527951061726,0.020842384546995163,-0.0021345242857933044,0.0008552084909752011,-0.0017332625575363636,0.9999958276748657,3.129813921987079e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.1531932353973389,0.01423551607877016,0.01846562698483467,0.002633804688230157,0.0016908759716898203,0.008385260589420795,0.9999599456787109,5.180328662390821e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.4832839369773865,0.03305279091000557,0.28156405687332153,0.0009768487652763724,-0.037448253482580185,-0.001018658047541976,0.9992976188659668,0.0011083843419328332,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,3,1.1685445308685303,0.0163368359208107,0.5719950199127197,-0.0004496006004046649,-0.0014255153946578503,0.0022508264519274235,0.9999964237213135,0.0001552476896904409,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,4,0.017144102603197098,0.012498438358306885,0.5790658593177795,-0.0045433491468429565,-0.004549768753349781,-0.002442264463752508,0.999976396560669,0.0003684448020067066,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,5,0.587716817855835,0.011620252393186092,0.5877531170845032,0.0038929542060941458,-0.015916097909212112,-0.002213096944615245,0.9998633861541748,0.00019150138541590422,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.016268907114863396,0.008210034109652042,0.020841926336288452,-0.00238197622820735,0.0008730959962122142,-0.001702294684946537,0.9999953508377075,3.0206045266822912e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.1531914472579956,0.014229906722903252,0.01846255362033844,0.00266071199439466,0.0017645324114710093,0.008450224064290524,0.9999592304229736,5.3255524107953533e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.4840972423553467,0.032983146607875824,0.28234410285949707,0.0004680966667365283,-0.037474337965250015,-0.001547312713228166,0.9992963075637817,0.0010533652966842055,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,3,1.1685577630996704,0.01633666455745697,0.57201087474823,0.00031431365641765296,-0.0011359842028468847,0.0015614057192578912,0.9999980926513672,0.00016346485062967986,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,4,0.01712115854024887,0.012512595392763615,0.5790154933929443,-0.002416213508695364,-0.0044637639075517654,-0.001068228972144425,0.9999865293502808,0.000316869089147076,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,5,0.5877161026000977,0.011624191887676716,0.5877536535263062,0.0038552945479750633,-0.01594369485974312,-0.002250911667943001,0.9998629093170166,0.0001925718825077638,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.016268085688352585,0.008212091401219368,0.02084651216864586,-0.002180855954065919,0.0008935320656746626,-0.0016759993741288781,0.9999958276748657,3.2810323318699375e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.1531821489334106,0.014241006225347519,0.018475811928510666,0.002674311399459839,0.0010501248762011528,0.009111489169299603,0.999954342842102,4.074533353559673e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.4848642647266388,0.03290903568267822,0.283218652009964,0.0016443005297333002,-0.03806532174348831,-0.00016781300655566156,0.9992738962173462,0.0011370355496183038,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,3,1.1685446500778198,0.016329489648342133,0.5720124840736389,-0.0007795262499712408,-0.001183776999823749,0.002621929394081235,0.9999955296516418,0.00016536079056095332,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,4,0.0171308945864439,0.012530704960227013,0.5790379047393799,-0.00251851137727499,-0.0037813796661794186,-0.0012662789085879922,0.9999889135360718,0.00037031667307019234,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,5,0.5877183079719543,0.011625592596828938,0.5877556800842285,0.0037763770669698715,-0.01592780463397503,-0.002248789882287383,0.9998635053634644,0.0001895705354399979,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.016275307163596153,0.00821436196565628,0.020846456289291382,-0.00209162849932909,0.0009908898500725627,-0.0017178470734506845,0.9999958276748657,3.6421599361347035e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.1531966924667358,0.014236869290471077,0.018468108028173447,0.0028751101344823837,0.0017181304283440113,0.0083748959004879,0.9999593496322632,4.9463978939456865e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.48584920167922974,0.03295597434043884,0.2841123044490814,0.0010987233836203814,-0.037701316177845,-0.0009934171102941036,0.999288022518158,0.001170246978290379,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,3,1.1685640811920166,0.016361502930521965,0.5720325708389282,0.0008788610575720668,-0.0008894907077774405,0.001698019914329052,0.9999977946281433,0.0001741997548379004,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,4,0.01714998111128807,0.012532907538115978,0.5790454149246216,-0.0026990158949047327,-0.0042719244956970215,-0.0004607397713698447,0.9999871253967285,0.00037468064692802727,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,5,0.5877180099487305,0.011628140695393085,0.5877561569213867,0.0037481687031686306,-0.015818167477846146,-0.0022389304358512163,0.9998654127120972,0.00019048030662816018,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,1,0.016272183507680893,0.008211157284677029,0.020847849547863007,-0.002378942910581827,0.0008862163522280753,-0.0018454550299793482,0.9999951124191284,3.249266228522174e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,2,1.1531856060028076,0.014245729893445969,0.018478192389011383,0.0025412298273295164,0.0010716647375375032,0.009181897155940533,0.999954104423523,4.044967863592319e-5,1,6,0,1,4,GBYK,small,right,large,left
RigidBody,6,0.4865802526473999,0.033025287091732025,0.2850107252597809,0.0008832247112877667,-0.03785330057144165,-0.0007677723770029843,0.9992826581001282,0.0011663822224363685,1,6,0,1,4,GBYK,small,right,large,left
