asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,edge_TL,1.16321861743927,0.017209744080901146,0.5665124654769897,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TL,1.1815195083618164,0.015719056129455566,0.5635640025138855,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TL,1.1609103679656982,0.016064537689089775,0.5859305262565613,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.003813110291957855,0.012652209028601646,0.5722278952598572,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.02323896251618862,0.012853266671299934,0.5736674666404724,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.024440521374344826,0.012079342268407345,0.5912964344024658,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.6042417883872986,0.01102213840931654,0.5933849811553955,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.5718526840209961,0.01110544241964817,0.5932045578956604,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.5870555639266968,0.012737513519823551,0.5766485929489136,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.022073814645409584,0.007957112975418568,0.02778799645602703,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.004672675859183073,0.008030625060200691,0.024068204686045647,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.022067200392484665,0.008633080869913101,0.010653943754732609,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.1662522554397583,0.014715234749019146,0.021699849516153336,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.1478338241577148,0.014158436097204685,0.024875419214367866,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.145495891571045,0.013814072124660015,0.008806385099887848,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.4336042106151581,0.03296446427702904,0.2325543314218521,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.5700135231018066,0.03308965638279915,0.3437459170818329,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.5366858839988708,0.03336968645453453,0.36951014399528503,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.16321861743927,0.017209744080901146,0.5665124654769897,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1815195083618164,0.015719056129455566,0.5635640025138855,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1609103679656982,0.016064537689089775,0.5859305262565613,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.003813110291957855,0.012652209028601646,0.5722278952598572,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.02323896251618862,0.012853266671299934,0.5736674666404724,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.024440521374344826,0.012079342268407345,0.5912964344024658,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.6042417883872986,0.01102213840931654,0.5933849811553955,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.5718526840209961,0.01110544241964817,0.5932045578956604,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.5870555639266968,0.012737513519823551,0.5766485929489136,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.022073814645409584,0.007957112975418568,0.02778799645602703,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.004672675859183073,0.008030625060200691,0.024068204686045647,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.022067200392484665,0.008633080869913101,0.010653943754732609,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1662522554397583,0.014715234749019146,0.021699849516153336,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1478338241577148,0.014158436097204685,0.024875419214367866,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.145495891571045,0.013814072124660015,0.008806385099887848,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.4336042106151581,0.03296446427702904,0.2325543314218521,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.5700135231018066,0.03308965638279915,0.3437459170818329,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.5366858839988708,0.03336968645453453,0.36951014399528503,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TL,1.1632211208343506,0.017212966457009315,0.5665168166160583,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TL,1.1815173625946045,0.015715505927801132,0.5635619163513184,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TL,1.1609100103378296,0.016069281846284866,0.5859315991401672,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.0038144877180457115,0.012645513750612736,0.572222113609314,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.023236077278852463,0.01277038361877203,0.5737438797950745,6,0,2,3,KBYG,large,right,small,left
Marker,edge_TR,0.024440350010991096,0.012072565034031868,0.5913004875183105,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.6042487025260925,0.011030003428459167,0.5933845043182373,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.5718533396720886,0.011103707365691662,0.5932009220123291,6,0,2,3,KBYG,large,right,small,left
Marker,north,0.5870563387870789,0.012737478129565716,0.5766488909721375,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.02207290567457676,0.007957600057125092,0.027790578082203865,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.004667872097343206,0.008034355007112026,0.024075524881482124,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BR,0.022071827203035355,0.00862150639295578,0.010653805918991566,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.166250467300415,0.014711522497236729,0.021698666736483574,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.1478333473205566,0.014162932522594929,0.024879533797502518,6,0,2,3,KBYG,large,right,small,left
Marker,edge_BL,1.1454912424087524,0.013810335658490658,0.008804510347545147,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.4343455135822296,0.03308151289820671,0.23307690024375915,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.5706685781478882,0.03298371285200119,0.3443607687950134,6,0,2,3,KBYG,large,right,small,left
Marker,hand,0.5373494625091553,0.033402688801288605,0.3701462745666504,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1632211208343506,0.017212966457009315,0.5665168166160583,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1815173625946045,0.015715505927801132,0.5635619163513184,6,0,2,3,KBYG,large,right,small,left
Marker,all,1.1609100103378296,0.016069281846284866,0.5859315991401672,6,0,2,3,KBYG,large,right,small,left
Marker,all,0.0038144877180457115,0.012645513750612736,0.572222113609314,6,0,2,3,KBYG,large,right,small,left
