asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,edge_TL,1.1632136106491089,0.017234772443771362,0.5664539337158203,6,0,1,1,GBYK,large,right,small,left
Marker,edge_TL,1.1815177202224731,0.01571803353726864,0.5635496973991394,6,0,1,1,GBYK,large,right,small,left
Marker,edge_TL,1.1609116792678833,0.01605776697397232,0.5859714150428772,6,0,1,1,GBYK,large,right,small,left
Marker,edge_TR,0.0037775877863168716,0.012690308503806591,0.5722419619560242,6,0,1,1,GBYK,large,right,small,left
Marker,edge_TR,0.023237453773617744,0.012858429923653603,0.5736580491065979,6,0,1,1,GBYK,large,right,small,left
Marker,edge_TR,0.024438923224806786,0.012075074948370457,0.5912853479385376,6,0,1,1,GBYK,large,right,small,left
Marker,north,0.6042443513870239,0.011046912521123886,0.5933752059936523,6,0,1,1,GBYK,large,right,small,left
Marker,north,0.5718610882759094,0.011118149384856224,0.5932023525238037,6,0,1,1,GBYK,large,right,small,left
Marker,north,0.5870568752288818,0.012755563482642174,0.5766468644142151,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BR,0.0220743790268898,0.007955916225910187,0.027785221114754677,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BR,0.004670486785471439,0.008006518706679344,0.02400296926498413,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BR,0.022066395729780197,0.008620377629995346,0.010639910586178303,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BL,1.1662448644638062,0.014713420532643795,0.02169155515730381,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BL,1.1478264331817627,0.014171091839671135,0.024862293154001236,6,0,1,1,GBYK,large,right,small,left
Marker,edge_BL,1.145493507385254,0.013814917765557766,0.008800672367215157,6,0,1,1,GBYK,large,right,small,left
Marker,hand,0.23251892626285553,0.0323573499917984,0.025865819305181503,6,0,1,1,GBYK,large,right,small,left
Marker,hand,0.3696116507053375,0.03266090154647827,0.13586419820785522,6,0,1,1,GBYK,large,right,small,left
Marker,hand,0.33585160970687866,0.0328984372317791,0.1615057736635208,6,0,1,1,GBYK,large,right,small,left
Marker,all,1.1632136106491089,0.017234772443771362,0.5664539337158203,6,0,1,1,GBYK,large,right,small,left
Marker,all,1.1815177202224731,0.01571803353726864,0.5635496973991394,6,0,1,1,GBYK,large,right,small,left
Marker,all,1.1609116792678833,0.01605776697397232,0.5859714150428772,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.0037775877863168716,0.012690308503806591,0.5722419619560242,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.023237453773617744,0.012858429923653603,0.5736580491065979,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.024438923224806786,0.012075074948370457,0.5912853479385376,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.6042443513870239,0.011046912521123886,0.5933752059936523,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.5718610882759094,0.011118149384856224,0.5932023525238037,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.5870568752288818,0.012755563482642174,0.5766468644142151,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.0220743790268898,0.007955916225910187,0.027785221114754677,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.004670486785471439,0.008006518706679344,0.02400296926498413,6,0,1,1,GBYK,large,right,small,left
Marker,all,0.022066395729780197,0.008620377629995346,0.010639910586178303,6,0,1,1,GBYK,large,right,small,left
