asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,1157524,6,0,1,2,GBYK,large,right,large,left
Prefix,1157525,6,0,1,2,GBYK,large,right,large,left
Prefix,1157526,6,0,1,2,GBYK,large,right,large,left
Prefix,1157527,6,0,1,2,GBYK,large,right,large,left
Prefix,1157528,6,0,1,2,GBYK,large,right,large,left
Prefix,1157529,6,0,1,2,GBYK,large,right,large,left
Prefix,1157530,6,0,1,2,GBYK,large,right,large,left
Prefix,1157531,6,0,1,2,GBYK,large,right,large,left
Prefix,1157532,6,0,1,2,GBYK,large,right,large,left
Prefix,1157533,6,0,1,2,GBYK,large,right,large,left
Prefix,1157534,6,0,1,2,GBYK,large,right,large,left
Prefix,1157535,6,0,1,2,GBYK,large,right,large,left
Prefix,1157536,6,0,1,2,GBYK,large,right,large,left
Prefix,1157537,6,0,1,2,GBYK,large,right,large,left
Prefix,1157538,6,0,1,2,GBYK,large,right,large,left
Prefix,1157539,6,0,1,2,GBYK,large,right,large,left
Prefix,1157540,6,0,1,2,GBYK,large,right,large,left
Prefix,1157541,6,0,1,2,GBYK,large,right,large,left
Prefix,1157542,6,0,1,2,GBYK,large,right,large,left
Prefix,1157543,6,0,1,2,GBYK,large,right,large,left
Prefix,1157544,6,0,1,2,GBYK,large,right,large,left
Prefix,1157545,6,0,1,2,GBYK,large,right,large,left
Prefix,1157546,6,0,1,2,GBYK,large,right,large,left
Prefix,1157547,6,0,1,2,GBYK,large,right,large,left
Prefix,1157548,6,0,1,2,GBYK,large,right,large,left
Prefix,1157549,6,0,1,2,GBYK,large,right,large,left
Prefix,1157550,6,0,1,2,GBYK,large,right,large,left
Prefix,1157551,6,0,1,2,GBYK,large,right,large,left
Prefix,1157552,6,0,1,2,GBYK,large,right,large,left
Prefix,1157553,6,0,1,2,GBYK,large,right,large,left
Prefix,1157554,6,0,1,2,GBYK,large,right,large,left
Prefix,1157555,6,0,1,2,GBYK,large,right,large,left
Prefix,1157556,6,0,1,2,GBYK,large,right,large,left
Prefix,1157557,6,0,1,2,GBYK,large,right,large,left
Prefix,1157558,6,0,1,2,GBYK,large,right,large,left
Prefix,1157559,6,0,1,2,GBYK,large,right,large,left
Prefix,1157560,6,0,1,2,GBYK,large,right,large,left
Prefix,1157561,6,0,1,2,GBYK,large,right,large,left
Prefix,1157562,6,0,1,2,GBYK,large,right,large,left
Prefix,1157563,6,0,1,2,GBYK,large,right,large,left
Prefix,1157564,6,0,1,2,GBYK,large,right,large,left
Prefix,1157565,6,0,1,2,GBYK,large,right,large,left
Prefix,1157566,6,0,1,2,GBYK,large,right,large,left
Prefix,1157567,6,0,1,2,GBYK,large,right,large,left
Prefix,1157568,6,0,1,2,GBYK,large,right,large,left
Prefix,1157569,6,0,1,2,GBYK,large,right,large,left
Prefix,1157570,6,0,1,2,GBYK,large,right,large,left
Prefix,1157571,6,0,1,2,GBYK,large,right,large,left
Prefix,1157572,6,0,1,2,GBYK,large,right,large,left
Prefix,1157573,6,0,1,2,GBYK,large,right,large,left
Prefix,1157574,6,0,1,2,GBYK,large,right,large,left
Prefix,1157575,6,0,1,2,GBYK,large,right,large,left
Prefix,1157576,6,0,1,2,GBYK,large,right,large,left
Prefix,1157577,6,0,1,2,GBYK,large,right,large,left
Prefix,1157578,6,0,1,2,GBYK,large,right,large,left
Prefix,1157579,6,0,1,2,GBYK,large,right,large,left
Prefix,1157580,6,0,1,2,GBYK,large,right,large,left
Prefix,1157581,6,0,1,2,GBYK,large,right,large,left
Prefix,1157582,6,0,1,2,GBYK,large,right,large,left
Prefix,1157583,6,0,1,2,GBYK,large,right,large,left
Prefix,1157584,6,0,1,2,GBYK,large,right,large,left
Prefix,1157585,6,0,1,2,GBYK,large,right,large,left
Prefix,1157586,6,0,1,2,GBYK,large,right,large,left
Prefix,1157587,6,0,1,2,GBYK,large,right,large,left
Prefix,1157588,6,0,1,2,GBYK,large,right,large,left
Prefix,1157589,6,0,1,2,GBYK,large,right,large,left
Prefix,1157590,6,0,1,2,GBYK,large,right,large,left
Prefix,1157591,6,0,1,2,GBYK,large,right,large,left
Prefix,1157592,6,0,1,2,GBYK,large,right,large,left
Prefix,1157593,6,0,1,2,GBYK,large,right,large,left
Prefix,1157594,6,0,1,2,GBYK,large,right,large,left
Prefix,1157595,6,0,1,2,GBYK,large,right,large,left
Prefix,1157596,6,0,1,2,GBYK,large,right,large,left
Prefix,1157597,6,0,1,2,GBYK,large,right,large,left
