asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,1157185,6,0,1,1,GBYK,large,right,small,left
Prefix,1157186,6,0,1,1,GBYK,large,right,small,left
Prefix,1157187,6,0,1,1,GBYK,large,right,small,left
Prefix,1157188,6,0,1,1,GBYK,large,right,small,left
Prefix,1157189,6,0,1,1,GBYK,large,right,small,left
Prefix,1157190,6,0,1,1,GBYK,large,right,small,left
Prefix,1157191,6,0,1,1,GBYK,large,right,small,left
Prefix,1157192,6,0,1,1,GBYK,large,right,small,left
Prefix,1157193,6,0,1,1,GBYK,large,right,small,left
Prefix,1157194,6,0,1,1,GBYK,large,right,small,left
Prefix,1157195,6,0,1,1,GBYK,large,right,small,left
Prefix,1157196,6,0,1,1,GBYK,large,right,small,left
Prefix,1157197,6,0,1,1,GBYK,large,right,small,left
Prefix,1157198,6,0,1,1,GBYK,large,right,small,left
Prefix,1157199,6,0,1,1,GBYK,large,right,small,left
Prefix,1157200,6,0,1,1,GBYK,large,right,small,left
Prefix,1157201,6,0,1,1,GBYK,large,right,small,left
Prefix,1157202,6,0,1,1,GBYK,large,right,small,left
Prefix,1157203,6,0,1,1,GBYK,large,right,small,left
Prefix,1157204,6,0,1,1,GBYK,large,right,small,left
Prefix,1157205,6,0,1,1,GBYK,large,right,small,left
Prefix,1157206,6,0,1,1,GBYK,large,right,small,left
Prefix,1157207,6,0,1,1,GBYK,large,right,small,left
Prefix,1157208,6,0,1,1,GBYK,large,right,small,left
Prefix,1157209,6,0,1,1,GBYK,large,right,small,left
Prefix,1157210,6,0,1,1,GBYK,large,right,small,left
Prefix,1157211,6,0,1,1,GBYK,large,right,small,left
Prefix,1157212,6,0,1,1,GBYK,large,right,small,left
Prefix,1157213,6,0,1,1,GBYK,large,right,small,left
Prefix,1157214,6,0,1,1,GBYK,large,right,small,left
Prefix,1157215,6,0,1,1,GBYK,large,right,small,left
Prefix,1157216,6,0,1,1,GBYK,large,right,small,left
Prefix,1157217,6,0,1,1,GBYK,large,right,small,left
Prefix,1157218,6,0,1,1,GBYK,large,right,small,left
Prefix,1157219,6,0,1,1,GBYK,large,right,small,left
Prefix,1157220,6,0,1,1,GBYK,large,right,small,left
Prefix,1157221,6,0,1,1,GBYK,large,right,small,left
Prefix,1157222,6,0,1,1,GBYK,large,right,small,left
Prefix,1157223,6,0,1,1,GBYK,large,right,small,left
Prefix,1157224,6,0,1,1,GBYK,large,right,small,left
Prefix,1157225,6,0,1,1,GBYK,large,right,small,left
Prefix,1157226,6,0,1,1,GBYK,large,right,small,left
Prefix,1157227,6,0,1,1,GBYK,large,right,small,left
Prefix,1157228,6,0,1,1,GBYK,large,right,small,left
Prefix,1157229,6,0,1,1,GBYK,large,right,small,left
Prefix,1157230,6,0,1,1,GBYK,large,right,small,left
Prefix,1157231,6,0,1,1,GBYK,large,right,small,left
Prefix,1157232,6,0,1,1,GBYK,large,right,small,left
Prefix,1157233,6,0,1,1,GBYK,large,right,small,left
Prefix,1157234,6,0,1,1,GBYK,large,right,small,left
Prefix,1157235,6,0,1,1,GBYK,large,right,small,left
Prefix,1157236,6,0,1,1,GBYK,large,right,small,left
Prefix,1157237,6,0,1,1,GBYK,large,right,small,left
Prefix,1157238,6,0,1,1,GBYK,large,right,small,left
Prefix,1157239,6,0,1,1,GBYK,large,right,small,left
Prefix,1157240,6,0,1,1,GBYK,large,right,small,left
Prefix,1157241,6,0,1,1,GBYK,large,right,small,left
Prefix,1157242,6,0,1,1,GBYK,large,right,small,left
Prefix,1157243,6,0,1,1,GBYK,large,right,small,left
Prefix,1157244,6,0,1,1,GBYK,large,right,small,left
Prefix,1157245,6,0,1,1,GBYK,large,right,small,left
Prefix,1157246,6,0,1,1,GBYK,large,right,small,left
Prefix,1157247,6,0,1,1,GBYK,large,right,small,left
Prefix,1157248,6,0,1,1,GBYK,large,right,small,left
Prefix,1157249,6,0,1,1,GBYK,large,right,small,left
Prefix,1157250,6,0,1,1,GBYK,large,right,small,left
Prefix,1157251,6,0,1,1,GBYK,large,right,small,left
Prefix,1157252,6,0,1,1,GBYK,large,right,small,left
Prefix,1157253,6,0,1,1,GBYK,large,right,small,left
Prefix,1157254,6,0,1,1,GBYK,large,right,small,left
Prefix,1157255,6,0,1,1,GBYK,large,right,small,left
Prefix,1157256,6,0,1,1,GBYK,large,right,small,left
Prefix,1157257,6,0,1,1,GBYK,large,right,small,left
Prefix,1157258,6,0,1,1,GBYK,large,right,small,left
Prefix,1157259,6,0,1,1,GBYK,large,right,small,left
Prefix,1157260,6,0,1,1,GBYK,large,right,small,left
Prefix,1157261,6,0,1,1,GBYK,large,right,small,left
Prefix,1157262,6,0,1,1,GBYK,large,right,small,left
Prefix,1157263,6,0,1,1,GBYK,large,right,small,left
Prefix,1157264,6,0,1,1,GBYK,large,right,small,left
Prefix,1157265,6,0,1,1,GBYK,large,right,small,left
Prefix,1157266,6,0,1,1,GBYK,large,right,small,left
Prefix,1157267,6,0,1,1,GBYK,large,right,small,left
Prefix,1157268,6,0,1,1,GBYK,large,right,small,left
Prefix,1157269,6,0,1,1,GBYK,large,right,small,left
Prefix,1157270,6,0,1,1,GBYK,large,right,small,left
Prefix,1157271,6,0,1,1,GBYK,large,right,small,left
Prefix,1157272,6,0,1,1,GBYK,large,right,small,left
Prefix,1157273,6,0,1,1,GBYK,large,right,small,left
Prefix,1157274,6,0,1,1,GBYK,large,right,small,left
Prefix,1157275,6,0,1,1,GBYK,large,right,small,left
Prefix,1157276,6,0,1,1,GBYK,large,right,small,left
Prefix,1157277,6,0,1,1,GBYK,large,right,small,left
Prefix,1157278,6,0,1,1,GBYK,large,right,small,left
Prefix,1157279,6,0,1,1,GBYK,large,right,small,left
Prefix,1157280,6,0,1,1,GBYK,large,right,small,left
Prefix,1157281,6,0,1,1,GBYK,large,right,small,left
Prefix,1157282,6,0,1,1,GBYK,large,right,small,left
