asset_type,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_validity,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
RigidBody,5,0.5877318382263184,0.011641982942819595,0.5876948237419128,0.0038200565613806248,-0.014957546256482601,-0.002343646017834544,0.9998781085014343,0.00018141967302653938,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,1,0.016260681673884392,0.008176254108548164,0.020773902535438538,-0.002458973554894328,-0.0003213889431208372,-0.0002858512452803552,0.9999969005584717,2.221166323579382e-5,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,2,1.1531848907470703,0.014216093346476555,0.018418682739138603,0.0026355923619121313,0.0016081621870398521,0.008509930223226547,0.9999591112136841,5.054944267612882e-5,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,6,0.3688792586326599,0.03290722519159317,0.16208289563655853,0.0009730986785143614,-0.04770030081272125,-0.00017064670100808144,0.9988611936569214,0.0012969343224540353,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,3,1.1685322523117065,0.01639334112405777,0.5719502568244934,0.001081086345948279,-0.0015514673432335258,0.0019712047651410103,0.9999963045120239,0.00014644808834418654,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,4,0.017094893380999565,0.012538968585431576,0.5789758563041687,-0.00038061835221014917,-0.00415233476087451,-0.0004452916909940541,0.999991238117218,0.00030691351275891066,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,5,0.58772212266922,0.011671153828501701,0.5876721143722534,0.0026058517396450043,-0.015561172738671303,-0.0036972304806113243,0.9998686909675598,0.00019189307931810617,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,1,0.01625935174524784,0.008167792111635208,0.020769329741597176,-0.0024490489158779383,-0.0006123835337348282,-0.0003452737000770867,0.9999967813491821,1.3619187484437134e-5,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,2,1.153185248374939,0.014216835610568523,0.01840612292289734,0.0028227546717971563,0.0016300107818096876,0.008544450625777245,0.9999581575393677,5.189160583540797e-5,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,6,0.3682865500450134,0.03285607695579529,0.16148707270622253,0.0015780378598719835,-0.047641489654779434,0.000927818357013166,0.9988628625869751,0.0012659222120419145,1,6,0,1,3,GBYK,large,left,large,right
RigidBody,3,1.1685327291488647,0.016390860080718994,0.571943461894989,0.0009880122961476445,-0.001408334239386022,0.0018988610245287418,0.9999967813491821,0.0001480292557971552,1,6,0,1,3,GBYK,large,left,large,right
