asset_type,frame_number,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Prefix,1157860,6,0,1,3,GBYK,large,left,large,right
Prefix,1157861,6,0,1,3,GBYK,large,left,large,right
Prefix,1157862,6,0,1,3,GBYK,large,left,large,right
Prefix,1157863,6,0,1,3,GBYK,large,left,large,right
Prefix,1157864,6,0,1,3,GBYK,large,left,large,right
Prefix,1157865,6,0,1,3,GBYK,large,left,large,right
Prefix,1157866,6,0,1,3,GBYK,large,left,large,right
Prefix,1157867,6,0,1,3,GBYK,large,left,large,right
Prefix,1157868,6,0,1,3,GBYK,large,left,large,right
Prefix,1157869,6,0,1,3,GBYK,large,left,large,right
Prefix,1157870,6,0,1,3,GBYK,large,left,large,right
Prefix,1157871,6,0,1,3,GBYK,large,left,large,right
Prefix,1157872,6,0,1,3,GBYK,large,left,large,right
Prefix,1157873,6,0,1,3,GBYK,large,left,large,right
Prefix,1157874,6,0,1,3,GBYK,large,left,large,right
Prefix,1157875,6,0,1,3,GBYK,large,left,large,right
Prefix,1157876,6,0,1,3,GBYK,large,left,large,right
Prefix,1157877,6,0,1,3,GBYK,large,left,large,right
Prefix,1157878,6,0,1,3,GBYK,large,left,large,right
Prefix,1157879,6,0,1,3,GBYK,large,left,large,right
Prefix,1157880,6,0,1,3,GBYK,large,left,large,right
Prefix,1157881,6,0,1,3,GBYK,large,left,large,right
Prefix,1157882,6,0,1,3,GBYK,large,left,large,right
Prefix,1157883,6,0,1,3,GBYK,large,left,large,right
Prefix,1157884,6,0,1,3,GBYK,large,left,large,right
Prefix,1157885,6,0,1,3,GBYK,large,left,large,right
Prefix,1157886,6,0,1,3,GBYK,large,left,large,right
Prefix,1157887,6,0,1,3,GBYK,large,left,large,right
Prefix,1157888,6,0,1,3,GBYK,large,left,large,right
Prefix,1157889,6,0,1,3,GBYK,large,left,large,right
Prefix,1157890,6,0,1,3,GBYK,large,left,large,right
Prefix,1157891,6,0,1,3,GBYK,large,left,large,right
Prefix,1157892,6,0,1,3,GBYK,large,left,large,right
Prefix,1157893,6,0,1,3,GBYK,large,left,large,right
Prefix,1157894,6,0,1,3,GBYK,large,left,large,right
Prefix,1157895,6,0,1,3,GBYK,large,left,large,right
Prefix,1157896,6,0,1,3,GBYK,large,left,large,right
Prefix,1157897,6,0,1,3,GBYK,large,left,large,right
Prefix,1157898,6,0,1,3,GBYK,large,left,large,right
Prefix,1157899,6,0,1,3,GBYK,large,left,large,right
Prefix,1157900,6,0,1,3,GBYK,large,left,large,right
Prefix,1157901,6,0,1,3,GBYK,large,left,large,right
Prefix,1157902,6,0,1,3,GBYK,large,left,large,right
